validation,mae,mse,rmse,mape,accuracy 2%,accuracy 5%,accuracy 10%,Erro percentual acumulado 30 dias,Erro percentual acumulado 60 dias,Erro percentual acumulado 90 dias,Erro percentual acumulado 1º mês,Erro percentual acumulado 2º mês,Erro percentual acumulado 3º mês
MLP_seq,4941.05,79911994.015,8939.351,0.1,16.67,46.67,70.0,4.99,1.87,4.08,4.99,1.34,8.56
MLP_seq,5564.768,88115243.014,9386.972,0.11,16.67,30.0,63.33,7.13,3.79,6.16,7.13,0.34,10.91
MLP_seq,4960.489,78706607.404,8871.674,0.1,26.67,36.67,73.33,2.49,0.3,2.29,2.49,3.14,7.48
MLP_seq,5456.787,83862874.357,9157.668,0.11,6.67,43.33,60.0,5.07,1.63,4.06,5.07,1.92,8.94
MLP_seq,5483.476,83785116.31,9153.421,0.11,13.33,40.0,63.33,7.88,5.4,6.42,7.88,2.87,8.56
MLP_seq,5177.194,82525460.345,9084.353,0.1,20.0,46.67,70.0,4.32,1.59,3.95,4.32,1.2,8.71
MLP_seq,5077.1,84449315.449,9189.631,0.1,26.67,50.0,63.33,6.16,3.84,6.46,6.16,1.49,11.69
MLP_seq,4892.846,79498884.651,8916.215,0.1,16.67,46.67,76.67,4.38,1.34,3.52,4.38,1.79,7.96
MLP_seq,5361.364,82753460.001,9096.893,0.11,10.0,33.33,70.0,4.54,1.7,3.92,4.54,1.2,8.41
MLP_seq,5024.731,81455397.089,9025.264,0.1,26.67,43.33,76.67,6.4,3.43,5.55,6.4,0.39,9.84
MLP_seq,5359.909,83216195.062,9122.291,0.11,20.0,26.67,70.0,2.58,0.96,1.5,2.58,4.62,6.44
MLP_seq,5096.816,82857348.784,9102.601,0.1,20.0,43.33,70.0,3.68,0.37,2.99,3.68,3.03,8.22
MLP_seq,4848.929,72778981.791,8531.06,0.1,13.33,43.33,70.0,1.73,1.06,1.15,1.73,3.9,5.64
MLP_seq,5345.094,86867311.387,9320.263,0.11,16.67,33.33,66.67,4.5,1.57,3.93,4.5,1.43,8.69
MLP_seq,5781.683,88421486.198,9403.27,0.12,10.0,36.67,56.67,3.75,1.18,3.76,3.75,1.43,8.92
MLP_seq,4714.349,77264656.749,8790.032,0.09,23.33,46.67,73.33,4.02,1.34,3.44,4.02,1.39,7.7
MLP_seq,5061.128,76664700.439,8755.838,0.1,26.67,43.33,66.67,5.86,3.94,5.36,5.86,2.02,8.28
MLP_seq,5090.632,83337822.979,9128.955,0.1,10.0,46.67,70.0,4.51,1.87,4.33,4.51,0.82,9.26
MLP_seq,5476.003,84820222.744,9209.79,0.11,16.67,40.0,66.67,6.22,4.9,5.88,6.22,3.59,7.93
MLP_seq,5208.794,84806629.199,9209.051,0.1,26.67,40.0,73.33,4.12,1.0,3.51,4.12,2.2,8.56
MLP_seq,5323.559,87975590.786,9379.53,0.1,20.0,46.67,60.0,6.51,3.26,5.52,6.51,0.1,10.1
MLP_seq,4744.29,83451495.588,9135.179,0.09,36.67,53.33,70.0,4.76,2.79,5.64,4.76,0.82,11.27
MLP_seq,5158.769,86317903.686,9290.743,0.1,20.0,46.67,70.0,5.54,2.62,4.92,5.54,0.38,9.57
MLP_seq,5502.315,91175963.511,9548.611,0.11,16.67,33.33,70.0,5.62,2.84,5.2,5.62,0.0,9.95
MLP_seq,4939.682,80180103.109,8954.334,0.1,20.0,43.33,73.33,4.15,1.47,3.93,4.15,1.27,8.88
MLP_seq,5444.827,79822299.277,8934.333,0.11,10.0,33.33,66.67,3.0,0.28,1.92,3.0,3.66,6.41
MLP_seq,5150.604,83976836.473,9163.888,0.1,20.0,46.67,66.67,4.2,1.18,3.98,4.2,1.91,9.53
MLP_seq,4635.21,78249304.145,8845.864,0.09,30.0,50.0,76.67,4.65,2.17,4.46,4.65,0.34,9.08
MLP_seq,5302.938,86354827.195,9292.73,0.11,26.67,36.67,70.0,3.59,0.97,3.41,3.59,1.7,8.33
MLP_seq,5202.244,80099099.09,8949.81,0.1,26.67,40.0,66.67,3.12,0.55,3.08,3.12,2.06,8.16
MLP_seq,5274.671,82882673.177,9103.992,0.1,13.33,46.67,66.67,5.46,3.01,5.21,5.46,0.53,9.67
MLP_seq,5210.363,85730370.066,9259.07,0.1,10.0,50.0,70.0,5.48,2.98,5.35,5.48,0.45,10.12
MLP_seq,5380.544,89180006.677,9443.517,0.1,13.33,40.0,70.0,6.88,4.25,6.56,6.88,1.57,11.22
MLP_seq,5351.1,89832655.204,9478.009,0.1,13.33,40.0,70.0,5.29,2.51,4.78,5.29,0.33,9.36
MLP_seq,5199.906,80420808.624,8967.765,0.1,20.0,40.0,73.33,3.31,0.25,2.91,3.31,2.88,8.24
MLP_seq,4990.292,82653530.568,9091.399,0.1,23.33,53.33,73.33,7.09,4.74,6.74,7.09,2.36,10.8
MLP_seq,5209.534,90033723.601,9488.61,0.1,26.67,53.33,73.33,7.67,4.75,6.98,7.67,1.75,11.49
MLP_seq,4994.306,81763689.483,9042.328,0.1,20.0,43.33,80.0,5.3,2.98,5.27,5.3,0.62,9.9
MLP_seq,5529.374,86037534.41,9275.642,0.11,20.0,33.33,63.33,5.89,2.78,5.83,5.89,0.42,11.84
MLP_seq,4969.319,78799013.252,8876.881,0.1,26.67,36.67,70.0,3.39,0.63,2.91,3.39,2.18,7.53
MLP_seq,5367.583,81165529.129,9009.191,0.11,10.0,40.0,70.0,3.97,0.72,2.83,3.97,2.62,7.11
MLP_seq,5101.553,79157743.828,8897.064,0.1,23.33,40.0,66.67,3.44,0.25,2.88,3.44,3.03,8.13
MLP_seq,4739.647,76513776.802,8747.215,0.1,16.67,50.0,76.67,2.79,0.26,2.69,2.79,2.3,7.58
MLP_seq,5466.244,87692716.284,9364.439,0.11,16.67,30.0,63.33,4.58,2.59,4.32,4.58,0.59,7.86
MLP_seq,5470.882,81950049.575,9052.627,0.11,16.67,36.67,60.0,3.24,0.07,2.51,3.24,3.19,7.42
MLP_seq,4949.686,76818874.861,8764.638,0.1,13.33,43.33,66.67,2.41,0.04,2.61,2.41,2.53,7.9
MLP_seq,5349.818,83724157.854,9150.091,0.11,10.0,36.67,66.67,4.9,1.94,4.32,4.9,1.1,9.12
MLP_seq,5009.65,82183677.991,9065.521,0.1,20.0,36.67,73.33,3.78,1.17,3.72,3.78,1.49,8.84
MLP_seq,5242.669,79707943.938,8927.931,0.11,16.67,30.0,73.33,2.68,0.08,2.51,2.68,2.57,7.42
MLP_seq,5033.424,76475374.399,8745.02,0.1,16.67,46.67,70.0,4.81,3.51,5.12,4.81,2.23,8.44
MLP_seq,4987.112,86102240.388,9279.129,0.1,23.33,53.33,70.0,6.77,4.74,6.73,6.77,2.7,10.77
MLP_seq,4924.658,83907626.404,9160.111,0.1,26.67,50.0,70.0,5.25,2.73,5.26,5.25,0.17,10.34
MLP_seq,4803.671,79512382.505,8916.972,0.09,10.0,50.0,80.0,4.36,1.69,3.96,4.36,1.04,8.55
MLP_seq,5445.505,83449274.09,9135.057,0.11,10.0,40.0,63.33,5.54,2.79,5.34,5.54,0.02,10.44
MLP_seq,4832.468,80257729.389,8958.668,0.09,16.67,46.67,80.0,5.46,3.05,5.14,5.46,0.6,9.39
MLP_seq,5291.514,81182701.536,9010.144,0.11,20.0,33.33,70.0,3.19,0.12,2.42,3.19,3.03,7.08
MLP_seq,5114.977,81503782.926,9027.945,0.1,26.67,40.0,66.67,3.4,0.19,2.71,3.4,3.1,7.77
MLP_seq,4545.871,79938774.393,8940.849,0.09,23.33,50.0,80.0,5.42,3.04,5.17,5.42,0.63,9.48
MLP_seq,5347.942,91280093.28,9554.062,0.1,13.33,46.67,66.67,6.34,3.77,6.33,6.34,1.16,11.45
MLP_seq,5346.918,84713548.721,9203.996,0.11,16.67,33.33,63.33,2.93,0.12,2.8,2.93,2.75,8.15
MLP_seq,5093.613,87173452.537,9336.672,0.1,26.67,43.33,66.67,3.3,0.88,3.25,3.3,1.55,8.02
MLP_seq,5209.74,84737652.236,9205.306,0.1,16.67,43.33,66.67,4.21,1.67,4.07,4.21,0.91,8.89
MLP_seq,5315.566,87243325.879,9340.414,0.1,10.0,46.67,66.67,5.53,2.98,5.36,5.53,0.38,10.16
MLP_seq,5607.461,88473938.356,9406.059,0.11,6.67,30.0,63.33,4.89,2.14,4.96,4.89,0.67,10.55
MLP_seq,5307.562,81717318.05,9039.763,0.11,20.0,36.67,73.33,3.04,0.25,2.91,3.04,2.6,8.23
MLP_seq,4552.724,68896295.77,8300.379,0.09,23.33,53.33,73.33,1.67,0.06,1.95,1.67,1.54,5.82
MLP_seq,4764.87,87878724.6,9374.365,0.09,30.0,46.67,73.33,5.37,2.86,5.12,5.37,0.31,9.67
MLP_seq,5059.749,81292603.586,9016.241,0.1,23.33,36.67,80.0,2.87,0.36,2.48,2.87,3.69,8.13
MLP_seq,5754.174,82349681.096,9074.673,0.12,10.0,30.0,60.0,2.2,1.47,1.05,2.2,5.26,6.1
MLP_seq,5077.531,79639387.384,8924.09,0.1,10.0,33.33,73.33,2.05,0.02,2.25,2.05,2.11,6.85
MLP_seq,5610.862,77399446.26,8797.696,0.12,10.0,23.33,66.67,1.69,1.68,0.73,1.69,5.15,5.6
MLP_seq,5260.608,85992919.224,9273.237,0.11,23.33,40.0,73.33,2.91,0.01,2.75,2.91,3.0,8.26
MLP_seq,4982.078,79816328.452,8933.998,0.1,16.67,43.33,76.67,2.61,0.5,2.16,2.61,3.69,7.48
MLP_seq,5256.078,87920479.775,9376.592,0.1,20.0,40.0,70.0,3.96,1.25,3.96,3.96,1.51,9.35
MLP_seq,5395.548,83297068.14,9126.723,0.11,16.67,40.0,63.33,2.92,0.38,2.28,2.92,3.78,7.61
MLP_seq,5185.253,77671530.271,8813.145,0.11,10.0,46.67,66.67,1.23,1.71,0.66,1.23,4.72,5.44
MLP_seq,4961.309,81510254.514,9028.303,0.1,20.0,46.67,76.67,5.71,2.82,5.34,5.71,0.14,10.39
MLP_seq,4824.524,79037284.799,8890.292,0.09,23.33,46.67,73.33,4.8,2.4,5.06,4.8,0.03,10.35
MLP_seq,5327.3,82913101.936,9105.663,0.11,16.67,33.33,70.0,1.72,0.76,1.96,1.72,3.27,7.39
MLP_seq,5302.319,86388228.095,9294.527,0.1,26.67,40.0,66.67,4.26,1.43,3.96,4.26,1.45,9.04
MLP_seq,5043.205,86947158.014,9324.546,0.1,20.0,50.0,66.67,4.97,2.31,4.85,4.97,0.4,9.94
MLP_seq,4822.139,83359287.765,9130.131,0.09,23.33,53.33,76.67,5.07,2.49,5.02,5.07,0.14,10.11
MLP_seq,4785.26,75998418.534,8717.707,0.1,10.0,50.0,83.33,3.08,0.81,3.04,3.08,1.48,7.54
MLP_seq,5450.915,85070935.223,9223.391,0.11,16.67,36.67,73.33,3.6,0.2,2.94,3.6,3.31,8.39
MLP_seq,4814.674,80162044.258,8953.326,0.09,23.33,43.33,76.67,4.66,2.23,4.84,4.66,0.23,10.06
MLP_seq,5193.1,74411448.93,8626.207,0.11,10.0,26.67,76.67,2.24,0.42,1.92,2.24,3.12,6.65
MLP_seq,5195.69,83187793.052,9120.734,0.1,16.67,40.0,70.0,3.84,1.16,3.94,3.84,1.57,9.47
MLP_seq,4835.123,82418116.603,9078.442,0.09,30.0,53.33,73.33,5.11,2.65,4.95,5.11,0.16,9.58
MLP_seq,4937.978,79996708.553,8944.088,0.1,20.0,36.67,76.67,2.86,0.69,3.11,2.86,1.49,7.97
MLP_seq,5069.449,79714952.546,8928.323,0.1,26.67,36.67,66.67,3.14,0.03,2.67,3.14,3.28,8.07
MLP_seq,4970.104,79551805.147,8919.182,0.1,23.33,43.33,73.33,4.47,1.37,3.7,4.47,1.81,8.4
MLP_seq,4852.849,79197025.621,8899.271,0.1,13.33,50.0,73.33,4.31,1.93,4.69,4.31,0.48,10.17
MLP_seq,4958.912,81711218.062,9039.426,0.1,20.0,43.33,73.33,4.66,2.13,4.7,4.66,0.45,9.86
MLP_seq,5013.665,81559029.788,9031.004,0.1,23.33,40.0,70.0,3.72,1.24,3.66,3.72,1.27,8.52
MLP_seq,5039.864,82840275.753,9101.663,0.1,23.33,43.33,76.67,3.38,0.71,3.5,3.38,2.02,9.06
MLP_seq,5006.406,88518825.291,9408.444,0.1,33.33,46.67,70.0,6.35,3.6,5.94,6.35,0.8,10.64
MLP_seq,4786.126,83684405.792,9147.918,0.09,13.33,56.67,70.0,5.39,2.33,4.71,5.39,0.81,9.49
MLP_seq,4993.825,79143544.33,8896.266,0.1,10.0,40.0,80.0,3.33,0.65,3.1,3.33,2.07,8.01
MLP_seq,5327.069,84910829.35,9214.707,0.11,13.33,30.0,73.33,3.16,0.32,2.88,3.16,2.59,8.02
MLP_seq,4904.926,81385474.527,9021.39,0.1,16.67,43.33,76.67,4.02,1.26,3.68,4.02,1.55,8.56
MLP_seq,4995.666,77174314.974,8784.891,0.1,13.33,36.67,80.0,3.21,0.54,3.09,3.21,2.16,8.2
MLP_seq,5227.208,84050495.722,9167.906,0.1,23.33,43.33,66.67,4.37,1.5,3.98,4.37,1.44,8.97
MLP_seq,4971.319,88414463.668,9402.897,0.1,30.0,50.0,66.67,4.95,2.62,5.29,4.95,0.26,10.61
MLP_seq,4987.036,83989639.915,9164.586,0.1,23.33,40.0,80.0,3.99,1.47,4.04,3.99,1.09,9.19
MLP_seq,5327.899,85018045.168,9220.523,0.11,23.33,36.67,66.67,3.27,0.15,3.36,3.27,3.05,9.65
MLP_seq,4870.917,78660285.499,8869.063,0.1,20.0,46.67,76.67,3.84,1.0,3.3,3.84,1.9,7.94
MLP_seq,4875.797,78972127.066,8886.626,0.1,16.67,50.0,73.33,4.98,2.32,4.99,4.98,0.4,10.33
MLP_seq,4962.046,82130422.692,9062.584,0.1,16.67,46.67,73.33,5.22,2.65,5.21,5.22,0.04,10.32
MLP_seq,5253.865,80328724.454,8962.629,0.11,13.33,36.67,66.67,2.76,0.53,3.04,2.76,1.72,8.07
MLP_seq,5038.354,79042722.462,8890.597,0.1,16.67,36.67,73.33,2.9,0.25,2.85,2.9,2.44,8.04
MLP_seq,4909.892,86978757.568,9326.24,0.09,23.33,53.33,70.0,5.4,3.06,5.66,5.4,0.68,10.86
MLP_seq,4847.56,83673622.266,9147.329,0.09,23.33,46.67,70.0,5.5,2.57,5.05,5.5,0.44,10.02
MLP_seq,4968.488,80040431.778,8946.532,0.1,16.67,40.0,73.33,4.33,1.88,4.19,4.33,0.61,8.85
MLP_seq,5346.365,79866528.262,8936.807,0.11,16.67,30.0,70.0,4.03,1.42,3.8,4.03,1.22,8.6
MLP_seq,5037.434,82898391.044,9104.855,0.1,23.33,43.33,76.67,4.62,1.59,3.83,4.62,1.52,8.37
MLP_seq,5098.553,85026825.974,9220.999,0.1,20.0,43.33,80.0,3.79,0.76,3.52,3.79,2.34,9.03
MLP_seq,5230.539,83308646.417,9127.357,0.1,10.0,40.0,70.0,4.0,1.33,4.11,4.0,1.39,9.66
MLP_seq,4936.741,79693609.637,8927.128,0.1,16.67,46.67,70.0,3.51,0.93,3.2,3.51,1.7,7.8
MLP_seq,4993.991,79096663.459,8893.63,0.1,20.0,40.0,73.33,2.63,0.52,3.01,2.63,1.61,8.01
MLP_seq,5284.469,81847390.153,9046.955,0.11,20.0,33.33,70.0,1.7,0.86,1.84,1.7,3.45,7.24
MLP_seq,4904.732,78517621.248,8861.017,0.1,16.67,43.33,70.0,3.51,1.36,3.72,3.51,0.8,8.48
MLP_seq,4978.799,81814536.237,9045.139,0.1,20.0,43.33,76.67,5.03,2.2,4.84,5.03,0.69,10.11
MLP_seq,4976.212,81761101.868,9042.185,0.1,16.67,53.33,73.33,4.71,2.21,4.89,4.71,0.32,10.23
MLP_seq,5176.707,82194188.246,9066.101,0.1,10.0,40.0,66.67,2.87,0.57,3.12,2.87,1.75,8.23
MLP_seq,5119.543,79304052.938,8905.282,0.1,16.67,33.33,76.67,2.45,0.37,2.4,2.45,3.25,7.93
MLP_seq,4683.589,79771458.743,8931.487,0.09,23.33,53.33,66.67,5.43,2.43,4.94,5.43,0.66,9.97
MLP_seq,4863.486,87500870.407,9354.19,0.09,23.33,50.0,70.0,5.55,2.1,4.91,5.55,1.47,10.49
MLP_seq,5143.672,89304693.67,9450.116,0.1,20.0,40.0,73.33,5.11,2.25,4.43,5.11,0.67,8.85
MLP_seq,5453.319,92309730.961,9607.795,0.11,20.0,40.0,56.67,4.92,2.29,5.04,4.92,0.38,10.51
MLP_seq,4859.134,84586989.569,9197.119,0.09,20.0,46.67,70.0,4.87,2.63,5.04,4.87,0.38,9.89
MLP_seq,5456.959,78168119.307,8841.274,0.11,13.33,30.0,56.67,5.56,1.45,3.91,5.56,2.86,8.85
MLP_seq,5617.721,87918143.018,9376.468,0.11,13.33,26.67,70.0,4.46,0.86,3.74,4.46,2.88,9.47
MLP_seq,4846.361,80523763.726,8973.503,0.1,20.0,50.0,73.33,4.37,2.63,4.53,4.37,0.89,8.41
MLP_seq,5303.969,87887135.445,9374.814,0.1,23.33,36.67,63.33,5.07,1.52,3.88,5.07,2.16,8.64
MLP_seq,5291.737,73284058.342,8560.611,0.11,16.67,36.67,70.0,3.62,0.66,2.91,3.62,2.37,7.48
MLP_seq,5009.839,80974568.522,8998.587,0.1,16.67,43.33,73.33,3.3,1.09,3.43,3.3,1.13,8.16
MLP_seq,5108.706,84858096.947,9211.845,0.1,20.0,43.33,66.67,3.84,0.77,3.72,3.84,2.38,9.57
MLP_seq,5265.324,84946754.952,9216.656,0.1,10.0,36.67,73.33,4.62,1.44,4.02,4.62,1.83,9.18
MLP_seq,5163.836,84937791.597,9216.17,0.1,16.67,43.33,66.67,4.88,1.96,4.28,4.88,1.03,8.95
MLP_seq,5374.482,87155245.9,9335.697,0.11,16.67,40.0,73.33,4.03,1.09,3.99,4.03,1.91,9.74
MLP_seq,5097.009,89194651.781,9444.292,0.1,20.0,46.67,70.0,5.56,2.45,4.56,5.56,0.74,8.83
MLP_seq,4836.213,93434845.524,9666.17,0.09,26.67,56.67,70.0,6.34,3.55,6.07,6.34,0.69,11.11
MLP_seq,5280.709,87113307.109,9333.451,0.1,16.67,43.33,66.67,5.63,3.28,4.55,5.63,0.89,7.21
MLP_seq,5812.488,79359824.163,8908.413,0.12,13.33,23.33,56.67,5.31,1.63,3.55,5.31,2.19,7.47
MLP_seq,5058.572,83916479.933,9160.594,0.1,16.67,50.0,73.33,6.67,3.2,4.67,6.67,0.39,7.7
MLP_seq,5877.319,82803642.915,9099.651,0.12,6.67,33.33,53.33,5.53,1.14,3.19,5.53,3.5,7.36
MLP_seq,5880.749,96668456.285,9832.012,0.12,10.0,30.0,66.67,5.94,2.33,4.43,5.94,1.41,8.7
MLP_seq,5115.359,82192735.264,9066.021,0.1,6.67,36.67,80.0,4.38,2.2,4.1,4.38,0.01,8.0
MLP_seq,5811.436,95221673.674,9758.159,0.11,10.0,33.33,63.33,5.94,1.48,3.77,5.94,3.24,8.41
MLP_seq,6022.381,81228990.76,9012.713,0.12,3.33,30.0,63.33,4.67,0.27,2.71,4.67,4.38,7.63
MLP_seq,4959.453,83685737.391,9147.991,0.1,23.33,43.33,80.0,4.81,3.61,5.7,4.81,2.42,9.94
MLP_seq,5936.122,94034919.522,9697.16,0.12,6.67,20.0,70.0,6.12,1.75,4.47,6.12,2.86,9.9
MLP_seq,5894.975,93106305.377,9649.161,0.12,10.0,20.0,56.67,4.22,0.2,3.17,4.22,4.01,9.07
MLP_seq,5418.602,91200408.242,9549.89,0.11,20.0,40.0,66.67,4.71,1.27,3.93,4.71,2.3,9.24
MLP_seq,5548.194,89712634.146,9471.675,0.11,13.33,36.67,63.33,4.98,1.42,4.24,4.98,2.28,9.85
MLP_seq,4838.683,72345988.43,8505.645,0.1,23.33,43.33,70.0,1.32,0.47,1.54,1.32,2.26,5.64
MLP_seq,4817.333,84519928.838,9193.472,0.1,30.0,40.0,70.0,3.49,0.96,3.65,3.49,1.62,9.03
MLP_seq,4692.291,74342427.438,8622.205,0.1,33.33,56.67,70.0,3.72,1.79,3.4,3.72,0.15,6.74
MLP_seq,5216.613,84763893.905,9206.731,0.1,26.67,40.0,66.67,4.42,1.3,3.89,4.42,1.92,9.08
MLP_seq,5038.685,84127710.004,9172.116,0.1,30.0,46.67,66.67,5.24,2.74,5.39,5.24,0.19,10.68
MLP_seq,4752.344,72575266.676,8519.112,0.1,23.33,46.67,70.0,2.96,0.1,2.66,2.96,2.83,7.79
MLP_seq,4749.187,73725492.357,8586.355,0.1,30.0,56.67,70.0,3.64,1.3,3.33,3.64,1.08,7.48
MLP_seq,4713.242,73678873.056,8583.64,0.09,23.33,53.33,70.0,3.99,1.55,3.55,3.99,0.93,7.63
MLP_seq,4828.058,76439834.489,8742.988,0.1,23.33,50.0,70.0,4.47,1.89,3.85,4.47,0.73,7.85
MLP_seq,4899.542,80912419.568,8995.133,0.1,30.0,46.67,73.33,3.97,1.4,3.7,3.97,1.2,8.35
MLP_seq,4914.553,78439378.901,8856.601,0.1,26.67,53.33,70.0,3.54,0.68,2.9,3.54,2.23,7.4
MLP_seq,4673.669,72872886.416,8536.562,0.09,20.0,53.33,70.0,3.45,1.09,3.31,3.45,1.29,7.81
MLP_seq,4597.563,72163552.001,8494.913,0.09,26.67,50.0,73.33,2.94,0.47,2.69,2.94,2.04,7.21
MLP_seq,4778.912,74962934.92,8658.114,0.1,20.0,46.67,73.33,2.79,0.51,2.83,2.79,1.79,7.52
MLP_seq,4816.994,77816406.207,8821.361,0.1,16.67,50.0,73.33,3.84,1.72,4.16,3.84,0.42,9.06
MLP_seq,4891.318,74796187.372,8648.479,0.1,16.67,50.0,66.67,3.78,1.42,3.54,3.78,0.97,7.84
MLP_seq,4818.729,76164947.532,8727.253,0.1,30.0,53.33,70.0,1.7,0.65,1.82,1.7,3.02,6.8
MLP_seq,4844.803,78651331.068,8868.559,0.1,23.33,53.33,70.0,5.16,2.44,4.39,5.16,0.32,8.35
MLP_seq,4805.348,72595364.153,8520.291,0.1,26.67,40.0,76.67,4.03,1.14,3.24,4.03,1.81,7.52
MLP_seq,4819.332,73031062.349,8545.821,0.1,20.0,46.67,73.33,3.72,0.98,3.23,3.72,1.82,7.8
MLP_seq,4647.12,76311165.765,8735.626,0.09,30.0,50.0,70.0,3.89,1.38,3.79,3.89,1.17,8.63
MLP_seq,4658.524,72020959.852,8486.516,0.09,23.33,50.0,73.33,4.15,2.0,4.08,4.15,0.16,8.3
MLP_seq,4818.202,74631962.524,8638.979,0.1,23.33,50.0,76.67,2.31,0.23,1.97,2.31,2.81,6.43
MLP_seq,4655.599,73933420.308,8598.455,0.09,26.67,50.0,70.0,3.62,1.24,3.39,3.62,1.17,7.75
MLP_seq,4644.948,75014790.5,8661.108,0.09,30.0,50.0,70.0,3.67,1.34,3.63,3.67,1.02,8.27
MLP_seq,4798.051,77171981.684,8784.758,0.1,30.0,50.0,70.0,4.49,2.03,4.35,4.49,0.47,9.04
MLP_seq,4804.314,74923199.33,8655.819,0.1,23.33,46.67,70.0,3.23,0.91,3.27,3.23,1.43,8.03
MLP_seq,4845.923,76480062.347,8745.288,0.1,23.33,40.0,70.0,3.45,1.32,3.76,3.45,0.83,8.66
