validation,mae,mse,rmse,mape,accuracy 2%,accuracy 5%,accuracy 10%,Erro percentual acumulado 30 dias,Erro percentual acumulado 60 dias,Erro percentual acumulado 90 dias,Erro percentual acumulado 1º mês,Erro percentual acumulado 2º mês,Erro percentual acumulado 3º mês
MLP_seq,7424.625,200334764.046,14153.966,0.12,23.33,43.33,76.67,4.51,7.27,8.69,4.51,10.07,11.53
MLP_seq,8188.476,228901119.603,15129.478,0.13,6.67,40.0,70.0,7.07,9.97,11.54,7.07,12.91,14.66
MLP_seq,7626.885,223216132.922,14940.419,0.12,23.33,43.33,73.33,5.47,8.78,10.67,5.47,12.11,14.39
MLP_seq,7932.038,230106130.556,15169.25,0.13,20.0,53.33,70.0,6.52,9.54,11.12,6.52,12.58,14.26
MLP_seq,7218.382,208761501.376,14448.581,0.12,20.0,60.0,73.33,1.97,6.26,8.44,1.97,10.49,12.7
MLP_seq,7045.533,187986898.998,13710.831,0.12,16.67,40.0,70.0,2.9,6.28,7.27,2.9,9.68,9.27
MLP_seq,7108.497,190630314.09,13806.894,0.12,20.0,46.67,70.0,2.32,6.84,8.15,2.32,11.27,10.78
MLP_seq,7740.733,218975849.517,14797.833,0.12,16.67,46.67,70.0,5.13,9.47,10.28,5.13,13.74,11.92
MLP_seq,7172.679,207338291.759,14399.246,0.12,26.67,43.33,70.0,1.93,7.03,8.04,1.93,11.99,10.08
MLP_seq,6802.863,184008020.077,13564.956,0.12,26.67,60.0,70.0,1.02,5.54,7.48,1.02,9.99,11.3
MLP_seq,7742.926,216354647.927,14708.999,0.13,16.67,43.33,73.33,6.31,8.63,10.24,6.31,11.01,13.43
MLP_seq,7366.006,206536393.516,14371.374,0.12,26.67,50.0,70.0,2.82,7.12,8.52,2.82,11.36,11.31
MLP_seq,6967.254,178623295.267,13365.003,0.12,26.67,40.0,76.67,0.34,4.19,6.03,0.34,8.65,9.65
MLP_seq,7839.192,215268611.44,14672.035,0.13,10.0,30.0,73.33,0.52,5.52,6.53,0.52,10.38,8.59
MLP_seq,7407.75,207860572.472,14417.371,0.12,23.33,53.33,66.67,3.61,6.91,8.72,3.61,10.24,12.3
MLP_seq,7465.265,207562497.353,14407.029,0.12,6.67,50.0,76.67,4.61,7.74,8.89,4.61,10.91,11.21
MLP_seq,7580.438,201217258.583,14185.107,0.13,13.33,46.67,66.67,3.9,6.89,8.58,3.9,9.91,11.94
MLP_seq,7801.406,224739476.911,14991.313,0.12,23.33,43.33,73.33,6.31,9.66,11.49,6.31,13.03,15.09
MLP_seq,7300.077,214293307.212,14638.76,0.12,30.0,50.0,76.67,4.82,8.38,9.87,4.82,11.94,12.84
MLP_seq,7414.888,211961952.07,14558.913,0.12,16.67,50.0,73.33,4.0,7.64,9.23,4.0,11.28,12.39
MLP_seq,7376.985,206285542.262,14362.644,0.12,16.67,50.0,73.33,3.93,7.82,8.78,3.93,11.7,10.72
MLP_seq,7288.862,201776775.495,14204.815,0.12,10.0,53.33,73.33,4.64,8.37,9.96,4.64,12.08,13.13
MLP_seq,8582.306,239509511.604,15476.095,0.14,23.33,40.0,63.33,7.07,11.24,12.25,7.07,15.34,14.29
MLP_seq,7364.426,209859758.929,14486.537,0.12,16.67,43.33,66.67,3.39,7.31,8.38,3.39,11.21,10.53
MLP_seq,6830.562,185534706.586,13621.113,0.12,30.0,60.0,70.0,2.04,5.98,7.67,2.04,9.91,11.02
MLP_seq,7560.975,212707311.526,14584.489,0.12,13.33,46.67,73.33,5.17,7.97,9.66,5.17,10.81,13.02
MLP_seq,7254.838,199634332.205,14129.201,0.12,13.33,50.0,70.0,2.86,6.94,8.56,2.86,10.99,11.78
MLP_seq,7325.315,192255187.876,13865.612,0.12,13.33,46.67,73.33,1.08,5.04,7.41,1.08,8.99,12.01
MLP_seq,8022.571,233343224.598,15275.576,0.13,13.33,30.0,76.67,3.38,7.46,8.56,3.38,11.49,10.79
MLP_seq,7932.345,221539256.929,14884.195,0.13,13.33,40.0,73.33,6.55,9.58,11.04,6.55,12.64,13.96
MLP_seq,8193.954,227202544.038,15073.239,0.13,16.67,40.0,70.0,7.82,10.28,11.69,7.82,12.79,14.5
MLP_seq,8329.036,232807169.628,15258.02,0.13,13.33,36.67,70.0,6.89,10.13,11.82,6.89,13.39,15.17
MLP_seq,8003.439,227984340.159,15099.15,0.13,30.0,40.0,73.33,7.05,9.6,11.04,7.05,12.2,13.9
MLP_seq,7526.286,219676787.346,14821.497,0.12,23.33,50.0,76.67,5.69,8.82,10.35,5.69,11.98,13.4
MLP_seq,7587.894,218776673.065,14791.101,0.12,26.67,46.67,73.33,4.78,8.37,10.01,4.78,11.96,13.25
MLP_seq,7796.097,227497065.8,15083.006,0.12,16.67,46.67,70.0,5.69,9.56,10.5,5.69,13.4,12.4
MLP_seq,7270.806,191548412.96,13840.102,0.12,23.33,43.33,63.33,2.01,5.44,6.7,2.01,8.89,9.24
MLP_seq,7281.847,207218158.028,14395.074,0.12,30.0,46.67,70.0,3.1,7.45,8.64,3.1,11.73,11.03
MLP_seq,7444.981,224308104.532,14976.919,0.12,23.33,43.33,76.67,4.84,8.82,9.95,4.84,12.77,12.23
MLP_seq,6782.13,182228295.208,13499.196,0.12,23.33,53.33,70.0,0.96,5.01,6.75,0.96,9.04,10.19
MLP_seq,7558.113,209758139.651,14483.029,0.12,16.67,40.0,73.33,5.14,8.3,9.81,5.14,11.48,12.83
MLP_seq,7175.612,206255395.211,14361.594,0.12,30.0,50.0,76.67,2.95,7.0,8.6,2.95,11.01,11.8
MLP_seq,7102.334,193077205.961,13895.222,0.12,26.67,43.33,73.33,1.92,6.08,7.89,1.92,10.19,11.47
MLP_seq,7948.235,227222389.095,15073.898,0.13,10.0,36.67,70.0,2.11,6.82,8.16,2.11,11.43,10.83
MLP_seq,7332.396,200320605.054,14153.466,0.12,26.67,40.0,63.33,3.98,6.95,8.52,3.98,9.95,11.65
MLP_seq,7306.521,198897657.612,14103.108,0.12,13.33,53.33,70.0,2.99,6.44,7.9,2.99,9.9,10.81
MLP_seq,7714.433,213688949.739,14618.103,0.13,20.0,43.33,73.33,6.42,9.23,10.29,6.42,12.09,12.44
MLP_seq,7592.976,219879123.91,14828.322,0.12,30.0,50.0,73.33,5.84,8.78,10.45,5.84,11.76,13.75
MLP_seq,7504.866,218730808.279,14789.551,0.12,23.33,53.33,73.33,5.75,8.73,10.17,5.75,11.75,13.03
MLP_seq,7848.45,226204225.506,15040.087,0.13,23.33,40.0,70.0,5.53,9.4,10.93,5.53,13.25,13.96
MLP_seq,7549.065,215298698.688,14673.06,0.12,23.33,40.0,73.33,2.63,6.45,8.02,2.63,10.25,11.15
MLP_seq,7611.294,209735927.213,14482.263,0.12,13.33,43.33,73.33,5.3,8.48,10.07,5.3,11.69,13.22
MLP_seq,8706.092,237453987.348,15409.542,0.14,13.33,36.67,70.0,6.96,11.2,12.23,6.96,15.36,14.32
MLP_seq,7135.717,205995570.989,14352.546,0.12,30.0,46.67,80.0,2.32,6.69,7.99,2.32,11.0,10.59
MLP_seq,7039.046,183048265.698,13529.533,0.12,20.0,50.0,66.67,1.61,5.67,7.47,1.61,9.7,11.03
MLP_seq,7494.911,209754093.989,14482.89,0.12,20.0,43.33,73.33,4.98,8.08,9.63,4.98,11.22,12.72
MLP_seq,7138.134,201376683.295,14190.725,0.12,20.0,50.0,76.67,2.56,6.67,8.16,2.56,10.73,11.13
MLP_seq,7284.474,194929268.667,13961.707,0.12,33.33,50.0,70.0,2.6,6.84,8.27,2.6,11.02,11.15
MLP_seq,7612.539,215926225.011,14694.428,0.12,13.33,36.67,70.0,2.7,7.43,7.75,2.7,12.05,8.41
MLP_seq,7864.34,219934069.919,14830.174,0.13,16.67,53.33,73.33,6.24,9.66,11.24,6.24,13.09,14.39
MLP_seq,8064.385,226197980.68,15039.88,0.13,6.67,43.33,73.33,6.82,10.36,11.68,6.82,13.9,14.3
MLP_seq,8002.934,229244507.588,15140.823,0.13,16.67,46.67,70.0,5.63,9.16,10.87,5.63,12.69,14.25
MLP_seq,7981.848,230166376.49,15171.235,0.13,16.67,50.0,73.33,6.88,9.99,11.53,6.88,13.13,14.58
MLP_seq,7535.496,219992589.355,14832.147,0.12,13.33,53.33,73.33,5.57,9.05,10.39,5.57,12.53,13.08
MLP_seq,7468.119,216308249.439,14707.422,0.12,20.0,53.33,76.67,4.65,8.5,10.07,4.65,12.33,13.18
MLP_seq,8221.56,212911028.889,14591.471,0.14,10.0,50.0,56.67,3.64,7.71,8.95,3.64,11.74,11.46
MLP_seq,7458.465,201401089.945,14191.585,0.12,16.67,46.67,66.67,2.96,6.81,8.6,2.96,10.65,12.12
MLP_seq,8555.184,226224228.446,15040.752,0.14,20.0,36.67,63.33,3.49,8.51,9.87,3.49,13.39,12.57
MLP_seq,8044.471,218551905.865,14783.501,0.13,13.33,26.67,66.67,0.54,4.88,6.04,0.54,9.17,8.38
MLP_seq,7264.39,189507897.968,13766.187,0.12,26.67,53.33,66.67,1.0,5.83,7.77,1.0,10.55,11.58
MLP_seq,7637.719,207677011.799,14411.003,0.13,20.0,36.67,73.33,5.14,8.35,9.84,5.14,11.59,12.8
MLP_seq,7138.012,195176469.325,13970.557,0.12,20.0,53.33,70.0,1.56,5.94,7.68,1.56,10.26,11.12
MLP_seq,7283.518,178308979.933,13353.239,0.13,10.0,40.0,63.33,1.4,2.82,4.63,1.4,7.01,8.2
MLP_seq,8094.392,234202574.293,15303.678,0.13,16.67,40.0,70.0,1.49,6.17,7.53,1.49,10.75,10.25
MLP_seq,8179.417,232079148.168,15234.144,0.13,13.33,46.67,73.33,6.68,10.62,12.17,6.68,14.52,15.25
MLP_seq,7997.326,223683292.366,14956.045,0.13,13.33,46.67,70.0,6.72,10.15,11.8,6.72,13.59,15.07
MLP_seq,7289.409,210302600.341,14501.814,0.12,30.0,46.67,70.0,1.6,5.84,7.77,1.6,10.03,11.58
MLP_seq,7238.82,186857375.079,13669.578,0.12,20.0,43.33,70.0,1.17,4.85,5.98,1.17,8.54,8.26
MLP_seq,7093.669,208184984.872,14428.617,0.12,23.33,53.33,76.67,3.21,6.86,8.66,3.21,10.51,12.22
MLP_seq,7363.032,203796510.12,14275.732,0.12,23.33,46.67,70.0,3.88,8.15,9.66,3.88,12.36,12.66
MLP_seq,7660.938,210002431.771,14491.461,0.13,13.33,46.67,70.0,0.77,5.67,6.88,0.77,10.45,9.32
MLP_seq,7101.977,197189848.081,14042.43,0.12,23.33,53.33,70.0,3.9,7.56,8.97,3.9,11.21,11.8
MLP_seq,7895.355,233082757.749,15267.048,0.13,30.0,40.0,70.0,5.02,9.34,10.41,5.02,13.59,12.57
MLP_seq,7838.69,228916638.223,15129.991,0.13,26.67,40.0,70.0,4.95,9.25,10.08,4.95,13.48,11.76
MLP_seq,7484.364,194451007.96,13944.569,0.13,10.0,40.0,73.33,2.59,6.63,8.2,2.59,10.64,11.31
MLP_seq,7774.57,215181165.098,14669.055,0.13,23.33,40.0,73.33,6.06,9.04,10.41,6.06,12.05,13.16
MLP_seq,7222.103,195628685.659,13986.732,0.12,20.0,46.67,70.0,2.39,6.41,8.19,2.39,10.41,11.69
MLP_seq,7404.121,196098018.683,14003.5,0.12,26.67,43.33,66.67,1.78,6.04,7.44,1.78,10.25,10.22
MLP_seq,8017.627,227456608.483,15081.665,0.13,13.33,30.0,66.67,1.0,6.02,7.42,1.0,10.91,10.21
MLP_seq,7333.776,209393128.714,14470.423,0.12,20.0,53.33,73.33,5.06,8.58,10.23,5.06,12.1,13.5
MLP_seq,7464.569,203762141.82,14274.528,0.12,23.33,50.0,70.0,5.1,8.55,9.79,5.1,12.01,12.3
MLP_seq,7736.949,214674182.155,14651.764,0.13,23.33,43.33,70.0,5.75,9.09,10.39,5.75,12.45,12.99
MLP_seq,7658.43,211850132.064,14555.072,0.12,20.0,46.67,73.33,5.95,9.13,10.37,5.95,12.33,12.87
MLP_seq,7272.177,207405421.544,14401.577,0.12,16.67,53.33,66.67,3.79,7.53,8.91,3.79,11.26,11.67
MLP_seq,7468.056,205592885.534,14338.511,0.12,10.0,46.67,73.33,3.19,7.3,8.87,3.19,11.36,11.99
MLP_seq,7403.256,201180838.934,14183.823,0.12,13.33,56.67,70.0,3.35,7.31,8.61,3.35,11.25,11.21
MLP_seq,7268.849,198788996.869,14099.255,0.12,20.0,46.67,70.0,4.11,7.54,9.27,4.11,10.98,12.69
MLP_seq,7199.994,216043058.049,14698.403,0.12,23.33,46.67,76.67,4.54,8.22,9.09,4.54,11.89,10.86
MLP_seq,7547.211,224746916.22,14991.562,0.12,20.0,46.67,73.33,3.73,7.39,8.95,3.73,11.04,12.07
MLP_seq,7161.096,191758554.56,13847.691,0.12,30.0,43.33,66.67,2.66,6.82,8.02,2.66,10.94,10.44
MLP_seq,7618.739,206437416.958,14367.93,0.12,20.0,40.0,73.33,5.5,8.75,10.09,5.5,12.02,12.78
MLP_seq,7464.361,200790471.317,14170.055,0.12,13.33,50.0,70.0,2.74,7.1,9.03,2.74,11.4,12.82
MLP_seq,7628.426,194736468.346,13954.801,0.13,13.33,30.0,66.67,1.98,6.11,7.82,1.98,10.2,11.2
MLP_seq,8068.012,226468557.647,15048.872,0.13,13.33,30.0,66.67,2.33,7.15,8.4,2.33,11.86,10.9
MLP_seq,7125.417,200498720.367,14159.757,0.12,23.33,56.67,73.33,4.21,7.89,9.21,4.21,11.56,11.86
MLP_seq,7303.284,212054277.772,14562.084,0.12,26.67,43.33,76.67,4.77,8.18,9.65,4.77,11.61,12.58
MLP_seq,7471.493,208014578.12,14422.71,0.12,23.33,43.33,73.33,5.28,8.54,9.97,5.28,11.82,12.81
MLP_seq,7358.462,209365118.952,14469.455,0.12,20.0,50.0,73.33,5.03,8.48,9.87,5.03,11.93,12.64
MLP_seq,7320.126,207445895.096,14402.982,0.12,26.67,53.33,73.33,3.65,7.44,8.75,3.65,11.21,11.39
MLP_seq,7387.283,202108317.776,14216.48,0.12,23.33,43.33,70.0,3.45,7.27,8.71,3.45,11.08,11.58
MLP_seq,7797.162,225073219.239,15002.44,0.13,13.33,43.33,70.0,3.7,8.13,9.33,3.7,12.48,11.76
MLP_seq,7225.574,196157950.259,14005.64,0.12,20.0,43.33,70.0,3.38,7.19,8.43,3.38,10.98,10.94
MLP_seq,7549.854,220979127.179,14865.367,0.12,23.33,50.0,70.0,4.26,8.41,9.56,4.26,12.51,11.87
MLP_seq,7192.017,215525367.528,14680.782,0.12,23.33,50.0,73.33,2.9,6.72,8.31,2.9,10.52,11.48
MLP_seq,7514.921,195048084.56,13965.962,0.13,16.67,40.0,66.67,3.35,7.0,8.52,3.35,10.66,11.55
MLP_seq,7781.301,213700051.472,14618.483,0.13,23.33,46.67,73.33,6.05,9.04,10.38,6.05,12.06,13.05
MLP_seq,7262.722,196073807.239,14002.636,0.12,20.0,43.33,66.67,3.13,7.23,8.75,3.13,11.3,11.76
MLP_seq,7410.697,195394953.285,13978.374,0.12,16.67,46.67,66.67,2.48,6.54,8.14,2.48,10.56,11.33
MLP_seq,8142.214,231928837.775,15229.21,0.13,20.0,33.33,70.0,4.7,8.52,9.77,4.7,12.31,12.28
MLP_seq,7125.317,198600621.634,14092.573,0.12,20.0,46.67,76.67,3.05,6.52,7.92,3.05,10.01,10.72
MLP_seq,6925.522,191263265.068,13829.796,0.12,20.0,56.67,73.33,3.66,7.16,8.55,3.66,10.66,11.34
MLP_seq,7440.627,205233927.585,14325.988,0.12,20.0,43.33,73.33,4.74,8.37,9.7,4.74,12.0,12.37
MLP_seq,7457.504,206499440.138,14370.088,0.12,16.67,46.67,70.0,5.57,8.75,10.04,5.57,11.96,12.62
MLP_seq,7247.99,201141759.95,14182.445,0.12,20.0,46.67,76.67,3.93,7.41,8.85,3.93,10.9,11.73
MLP_seq,7409.293,197016652.423,14036.262,0.12,23.33,43.33,70.0,3.35,7.22,8.69,3.35,11.06,11.63
MLP_seq,7094.559,211109484.752,14529.607,0.12,26.67,56.67,73.33,3.35,7.36,8.67,3.35,11.34,11.31
MLP_seq,7189.109,196944404.861,14033.688,0.12,23.33,53.33,70.0,3.07,7.2,8.66,3.07,11.29,11.58
MLP_seq,7470.39,222395038.713,14912.915,0.12,23.33,50.0,70.0,3.94,8.06,9.35,3.94,12.13,11.94
MLP_seq,7448.866,223259508.155,14941.871,0.12,13.33,46.67,76.67,3.13,7.52,8.67,3.13,11.84,11.0
MLP_seq,7720.239,199582124.671,14127.354,0.13,16.67,43.33,66.67,3.49,7.37,8.98,3.49,11.24,12.18
MLP_seq,7575.253,201404975.955,14191.722,0.13,13.33,50.0,73.33,5.01,8.1,9.28,5.01,11.23,11.65
MLP_seq,7354.659,195438482.057,13979.931,0.12,16.67,46.67,73.33,3.24,6.74,8.37,3.24,10.26,11.59
MLP_seq,7676.008,205668041.921,14341.131,0.13,13.33,43.33,66.67,3.54,7.52,9.06,3.54,11.46,12.12
MLP_seq,8114.605,231700023.632,15221.696,0.13,13.33,36.67,66.67,2.87,7.76,9.29,2.87,12.53,12.32
MLP_seq,7224.43,197451356.23,14051.739,0.12,23.33,50.0,66.67,3.71,7.3,8.93,3.71,10.9,12.16
MLP_seq,7019.409,196552810.943,14019.729,0.12,26.67,50.0,73.33,3.87,7.65,9.17,3.87,11.41,12.19
MLP_seq,7064.126,194629754.39,13950.977,0.12,23.33,53.33,73.33,3.99,7.46,8.81,3.99,10.93,11.51
MLP_seq,7259.335,196743594.216,14026.532,0.12,23.33,50.0,66.67,2.92,6.77,8.42,2.92,10.61,11.68
MLP_seq,7038.396,195389751.879,13978.188,0.12,26.67,53.33,70.0,3.98,7.28,8.72,3.98,10.59,11.62
MLP_seq,7432.855,203022693.047,14248.603,0.12,20.0,46.67,70.0,2.31,7.0,8.59,2.31,11.58,11.76
MLP_seq,7441.059,214650095.38,14650.942,0.12,16.67,46.67,76.67,4.37,7.7,8.82,4.37,11.06,11.06
MLP_seq,7593.594,202374607.28,14225.843,0.13,13.33,43.33,63.33,2.87,7.06,8.36,2.87,11.21,10.95
MLP_seq,7874.956,241464612.643,15539.132,0.12,16.67,43.33,70.0,5.35,8.2,10.06,5.35,11.09,13.72
MLP_seq,8258.539,234488020.083,15313.002,0.13,26.67,26.67,60.0,2.39,7.28,8.65,2.39,12.05,11.38
MLP_seq,8093.656,199073875.488,14109.354,0.14,20.0,46.67,56.67,2.77,7.28,8.88,2.77,11.72,12.05
MLP_seq,7746.064,207291844.129,14397.633,0.13,13.33,40.0,70.0,4.84,8.08,9.27,4.84,11.35,11.66
MLP_seq,7426.972,206607520.159,14373.848,0.12,30.0,46.67,73.33,2.45,6.78,8.55,2.45,11.04,12.05
MLP_seq,7988.894,202750763.015,14239.058,0.13,26.67,40.0,66.67,3.69,7.16,8.83,3.69,10.64,12.13
MLP_seq,8939.956,253443761.916,15919.917,0.14,10.0,26.67,60.0,2.87,7.88,9.29,2.87,12.74,12.1
MLP_seq,7102.63,202573519.216,14232.832,0.12,26.67,53.33,70.0,4.09,7.35,9.0,4.09,10.63,12.27
MLP_seq,7118.927,199503945.345,14124.587,0.12,30.0,53.33,70.0,4.18,7.46,9.4,4.18,10.77,13.2
MLP_seq,7372.864,201190303.093,14184.157,0.12,26.67,53.33,66.67,3.83,7.23,8.96,3.83,10.64,12.39
MLP_seq,7409.25,209194508.214,14463.558,0.12,30.0,56.67,70.0,2.88,6.57,8.99,2.88,10.25,13.66
MLP_seq,7428.069,212980980.394,14593.868,0.12,20.0,53.33,70.0,3.35,6.87,8.87,3.35,10.4,12.78
MLP_seq,7552.904,208862525.618,14452.077,0.12,16.67,43.33,73.33,1.81,6.84,8.78,1.81,11.72,12.59
MLP_seq,7644.77,202307438.276,14223.482,0.13,10.0,26.67,66.67,0.76,4.79,6.23,0.76,8.79,9.12
MLP_seq,7562.978,193272411.126,13902.245,0.13,13.33,40.0,63.33,2.43,7.12,8.14,2.43,11.71,10.21
MLP_seq,7685.473,217149810.02,14736.004,0.12,16.67,40.0,70.0,5.25,8.34,9.96,5.25,11.47,13.17
MLP_seq,7219.25,196024502.61,14000.875,0.12,16.67,50.0,60.0,0.91,4.53,6.28,0.91,8.16,9.73
MLP_seq,7597.246,197404582.852,14050.074,0.13,13.33,43.33,63.33,3.34,7.04,8.5,3.34,10.74,11.41
MLP_seq,7783.478,217035513.32,14732.125,0.13,13.33,46.67,70.0,3.54,7.67,9.38,3.54,11.76,12.78
MLP_seq,7525.968,212466731.773,14576.239,0.12,16.67,46.67,73.33,3.32,7.61,9.33,3.32,11.85,12.72
MLP_seq,7245.421,205451040.613,14333.563,0.12,26.67,50.0,70.0,3.95,7.98,9.36,3.95,11.97,12.11
MLP_seq,7377.919,204012711.779,14283.302,0.12,26.67,43.33,70.0,1.08,5.41,7.62,1.08,9.69,11.92
MLP_seq,7481.932,199279941.289,14116.655,0.13,20.0,43.33,66.67,0.76,5.21,7.23,0.76,9.6,11.19
MLP_seq,7212.247,196781283.929,14027.875,0.12,30.0,40.0,66.67,2.81,6.59,7.91,2.81,10.36,10.56
MLP_seq,7218.582,197072931.714,14038.267,0.12,33.33,50.0,63.33,3.28,6.87,8.41,3.28,10.46,11.47
MLP_seq,7464.26,203453325.035,14263.707,0.12,23.33,43.33,63.33,2.59,6.46,8.31,2.59,10.31,11.95
MLP_seq,7177.858,202513181.155,14230.713,0.12,16.67,50.0,70.0,2.67,6.51,8.25,2.67,10.34,11.67
MLP_seq,7295.129,203714721.12,14272.867,0.12,26.67,46.67,66.67,2.28,6.37,8.25,2.28,10.41,11.96
MLP_seq,7375.595,207058203.854,14389.517,0.12,13.33,46.67,66.67,1.65,5.5,7.76,1.65,9.33,12.16
MLP_seq,6843.042,183980681.693,13563.948,0.12,16.67,50.0,73.33,3.03,6.4,7.69,3.03,9.79,10.29
MLP_seq,7258.927,199692961.46,14131.276,0.12,26.67,46.67,73.33,3.29,6.42,8.25,3.29,9.59,11.86
MLP_seq,7020.282,195074437.353,13966.905,0.12,16.67,50.0,73.33,3.26,6.05,7.57,3.26,8.89,10.6
MLP_seq,7240.963,191470363.748,13837.282,0.12,20.0,46.67,66.67,2.02,5.33,6.97,2.02,8.66,10.23
MLP_seq,7676.677,208256086.025,14431.081,0.13,10.0,43.33,73.33,3.42,6.82,8.68,3.42,10.24,12.35
MLP_seq,7367.384,200881309.045,14173.26,0.12,13.33,50.0,70.0,3.06,6.83,8.46,3.06,10.58,11.7
MLP_seq,7564.352,207455824.824,14403.327,0.13,20.0,46.67,63.33,2.28,5.94,7.91,2.28,9.61,11.78
MLP_seq,7227.486,199224944.886,14114.707,0.12,23.33,46.67,70.0,2.62,6.48,7.96,2.62,10.32,10.92
MLP_seq,7332.864,198450424.472,14087.243,0.12,23.33,43.33,66.67,2.62,6.24,7.91,2.62,9.87,11.23
MLP_seq,7206.039,198165392.119,14077.123,0.12,20.0,46.67,70.0,3.15,6.62,8.22,3.15,10.1,11.4
MLP_seq,7072.326,189088435.785,13750.943,0.12,20.0,46.67,63.33,2.15,5.56,7.2,2.15,8.99,10.47
MLP_seq,7492.787,208516549.903,14440.102,0.12,20.0,50.0,70.0,3.9,7.3,8.96,3.9,10.72,12.25
