validation,mae,mse,rmse,mape,accuracy 2%,accuracy 5%,accuracy 10%,Erro percentual acumulado 30 dias,Erro percentual acumulado 60 dias,Erro percentual acumulado 90 dias,Erro percentual acumulado 1º mês,Erro percentual acumulado 2º mês,Erro percentual acumulado 3º mês
MLP_seq,6080.801,91075950.475,9543.372,0.12,13.33,33.33,60.0,6.38,5.11,7.54,6.38,3.86,12.42
MLP_seq,4980.903,80994576.943,8999.699,0.1,16.67,50.0,76.67,4.42,2.38,5.03,4.42,0.33,10.32
MLP_seq,5087.092,83810236.978,9154.793,0.1,13.33,43.33,76.67,5.04,3.05,5.4,5.04,1.06,10.12
MLP_seq,4704.208,77743657.356,8817.236,0.09,30.0,53.33,73.33,2.92,1.05,3.73,2.92,0.82,9.08
MLP_seq,5056.851,81846924.913,9046.929,0.1,16.67,43.33,76.67,5.85,3.74,6.26,5.85,1.62,11.31
MLP_seq,5631.103,81424287.704,9023.541,0.11,6.67,30.0,73.33,4.32,3.32,5.53,4.32,2.34,9.99
MLP_seq,5804.605,80059664.411,8947.607,0.12,6.67,30.0,63.33,3.63,2.54,4.98,3.63,1.46,9.89
MLP_seq,5933.175,85960598.916,9271.494,0.12,6.67,36.67,63.33,3.93,2.75,5.37,3.93,1.58,10.59
MLP_seq,4774.729,79765318.179,8931.143,0.09,30.0,50.0,73.33,2.7,1.46,4.16,2.7,0.23,9.56
MLP_seq,6017.792,79642805.272,8924.282,0.12,6.67,23.33,60.0,2.82,1.32,3.98,2.82,0.18,9.3
MLP_seq,5137.556,78436841.769,8856.458,0.1,26.67,40.0,70.0,3.48,2.0,4.45,3.48,0.53,9.38
MLP_seq,5813.687,80877359.529,8993.184,0.12,13.33,36.67,60.0,3.69,2.52,4.53,3.69,1.37,8.63
MLP_seq,5606.6,87194793.952,9337.815,0.11,6.67,36.67,73.33,6.44,4.93,7.28,6.44,3.43,12.01
MLP_seq,4923.32,80939341.151,8996.629,0.1,30.0,46.67,73.33,2.29,0.94,3.27,2.29,0.41,7.98
MLP_seq,4772.203,83916022.082,9160.569,0.09,30.0,50.0,76.67,2.8,1.28,4.62,2.8,0.24,11.15
MLP_seq,5933.099,80944566.073,8996.92,0.12,10.0,23.33,66.67,4.12,3.64,6.15,4.12,3.17,11.17
MLP_seq,5114.383,80823567.82,8990.193,0.1,13.33,40.0,70.0,4.77,3.32,5.81,4.77,1.88,10.79
MLP_seq,4904.039,79670320.665,8925.823,0.1,13.33,53.33,73.33,3.73,1.98,4.54,3.73,0.23,9.68
MLP_seq,5037.077,84283659.494,9180.613,0.1,23.33,46.67,73.33,5.08,3.1,5.49,5.08,1.11,10.31
MLP_seq,4867.114,80392363.772,8966.179,0.1,20.0,50.0,76.67,4.96,3.16,5.69,4.96,1.34,10.78
MLP_seq,5309.353,78238674.714,8845.263,0.11,10.0,36.67,73.33,4.09,2.87,5.08,4.09,1.66,9.56
MLP_seq,5904.684,80739607.828,8985.522,0.12,6.67,26.67,63.33,4.66,3.25,5.55,4.66,1.85,10.2
MLP_seq,6062.205,91697114.783,9575.861,0.12,10.0,40.0,63.33,4.68,3.23,6.05,4.68,1.79,11.65
MLP_seq,4800.615,82808554.063,9099.921,0.09,33.33,53.33,76.67,3.58,2.01,4.7,3.58,0.45,10.07
MLP_seq,5763.889,79800205.234,8933.096,0.12,10.0,30.0,63.33,3.14,1.47,4.12,3.14,0.2,9.42
MLP_seq,5228.647,84829176.125,9210.276,0.1,20.0,40.0,76.67,4.21,2.48,5.16,4.21,0.75,10.52
MLP_seq,5723.288,78485098.691,8859.182,0.12,13.33,36.67,66.67,2.87,1.76,4.01,2.87,0.67,8.55
MLP_seq,5317.368,84343687.181,9183.882,0.1,3.33,43.33,73.33,4.66,2.82,5.52,4.66,0.99,10.89
MLP_seq,4928.698,81898353.234,9049.771,0.1,33.33,50.0,70.0,2.13,0.63,3.48,2.13,0.86,9.14
MLP_seq,4810.582,84769302.374,9207.025,0.09,33.33,50.0,76.67,3.74,2.1,5.31,3.74,0.46,11.62
MLP_seq,6210.667,86184952.33,9283.585,0.12,6.67,23.33,63.33,5.1,3.88,6.32,5.1,2.68,11.21
MLP_seq,5095.773,82237783.999,9068.505,0.1,10.0,43.33,76.67,5.21,2.83,5.36,5.21,0.43,10.42
MLP_seq,4983.942,82041036.752,9057.651,0.1,20.0,53.33,73.33,4.37,2.31,4.85,4.37,0.24,9.94
MLP_seq,5313.24,85922483.207,9269.438,0.1,13.33,43.33,73.33,6.33,4.1,6.36,6.33,1.84,10.92
MLP_seq,5183.244,82729398.927,9095.57,0.1,13.33,43.33,73.33,5.55,3.62,6.28,5.55,1.68,11.59
MLP_seq,5092.871,75099944.554,8666.022,0.1,16.67,50.0,73.33,3.6,1.93,4.19,3.6,0.27,8.75
MLP_seq,5424.263,79240107.722,8901.691,0.11,16.67,43.33,60.0,2.72,1.41,3.68,2.72,0.12,8.26
MLP_seq,5718.037,88271862.003,9395.311,0.12,20.0,43.33,63.33,2.52,0.83,3.62,2.52,0.86,9.19
MLP_seq,4681.12,85541099.403,9248.843,0.09,33.33,56.67,76.67,3.95,3.0,5.71,3.95,2.06,11.11
MLP_seq,5903.379,81700900.484,9038.855,0.12,10.0,33.33,63.33,4.9,3.36,5.55,4.9,1.82,10.0
MLP_seq,5222.515,86067801.451,9277.273,0.1,23.33,50.0,73.33,3.85,2.42,5.1,3.85,1.01,10.45
MLP_seq,5913.45,80881702.887,8993.426,0.12,6.67,30.0,56.67,3.03,1.54,4.14,3.03,0.06,9.35
MLP_seq,4802.201,77441963.646,8800.112,0.1,26.67,50.0,63.33,2.04,0.31,3.07,2.04,1.41,8.55
MLP_seq,4998.232,79741812.618,8929.827,0.1,26.67,46.67,70.0,3.28,1.75,4.57,3.28,0.23,10.18
MLP_seq,4732.956,77432177.2,8799.556,0.09,26.67,53.33,73.33,3.45,1.51,4.25,3.45,0.43,9.69
MLP_seq,5941.148,80422952.248,8967.884,0.12,13.33,23.33,56.67,2.52,2.23,4.36,2.52,1.94,8.69
MLP_seq,4887.6,81082733.618,9004.595,0.1,20.0,50.0,76.67,4.35,2.38,4.99,4.35,0.41,10.21
MLP_seq,4860.611,81031329.401,9001.74,0.1,26.67,53.33,76.67,3.63,1.77,4.37,3.63,0.09,9.56
MLP_seq,5317.207,85587128.335,9251.331,0.1,13.33,43.33,73.33,6.05,3.62,6.0,6.05,1.15,10.79
MLP_seq,4685.618,77412476.489,8798.436,0.09,26.67,53.33,73.33,4.36,2.16,4.59,4.36,0.06,9.47
MLP_seq,5251.967,76165042.293,8727.259,0.1,10.0,36.67,73.33,4.3,3.07,5.15,4.3,1.85,9.39
MLP_seq,5836.083,78863136.989,8880.492,0.12,10.0,20.0,63.33,3.93,2.21,4.54,3.93,0.5,9.26
MLP_seq,5881.6,85759485.656,9260.642,0.12,16.67,40.0,60.0,3.69,1.89,4.54,3.69,0.09,9.84
MLP_seq,4720.793,79431151.725,8912.416,0.09,33.33,46.67,73.33,3.42,1.73,4.32,3.42,0.05,9.51
MLP_seq,6165.91,83538102.579,9139.918,0.12,10.0,20.0,56.67,4.53,2.04,4.38,4.53,0.48,9.1
MLP_seq,5214.226,82205805.697,9066.742,0.1,23.33,50.0,66.67,3.84,2.51,4.62,3.84,1.2,8.9
MLP_seq,6102.38,81124930.585,9006.938,0.12,6.67,26.67,56.67,4.06,2.49,4.94,4.06,0.93,9.85
MLP_seq,4797.133,79201537.373,8899.525,0.1,26.67,53.33,70.0,2.88,1.14,3.78,2.88,0.59,9.06
MLP_seq,5249.244,83662859.335,9146.74,0.1,16.67,43.33,66.67,3.34,1.5,4.04,3.34,0.35,9.15
MLP_seq,4934.907,87640804.69,9361.667,0.1,23.33,50.0,80.0,3.29,1.67,5.03,3.29,0.05,11.59
MLP_seq,6269.986,86219845.791,9285.464,0.12,6.67,20.0,53.33,4.32,3.35,6.01,4.32,2.4,11.31
MLP_seq,4979.692,79783096.293,8932.138,0.1,23.33,40.0,76.67,5.22,2.95,5.53,5.22,0.66,10.68
MLP_seq,4759.544,77899602.392,8826.075,0.1,30.0,53.33,73.33,3.57,1.79,4.28,3.57,0.02,9.28
MLP_seq,5013.215,82462793.883,9080.903,0.1,16.67,46.67,76.67,5.02,3.13,5.39,5.02,1.25,9.95
MLP_seq,4737.821,78035251.342,8833.756,0.09,30.0,56.67,70.0,3.03,1.67,4.03,3.03,0.33,8.78
MLP_seq,5043.605,82195397.212,9066.168,0.1,23.33,53.33,73.33,5.89,4.34,6.01,5.89,2.8,9.46
MLP_seq,5821.548,80389272.613,8966.007,0.12,20.0,26.67,66.67,3.62,3.05,5.35,3.62,2.49,9.98
MLP_seq,5453.21,79580610.422,8920.797,0.11,13.33,43.33,63.33,1.97,0.93,3.44,1.97,0.09,8.47
MLP_seq,5165.068,79473558.67,8914.794,0.1,6.67,50.0,73.33,6.03,3.95,6.79,6.03,1.86,12.4
MLP_seq,5988.327,86112085.629,9279.66,0.12,6.67,26.67,63.33,5.47,4.35,6.71,5.47,3.25,11.47
MLP_seq,5751.806,100132909.307,10006.643,0.11,13.33,30.0,76.67,8.48,6.3,8.67,8.48,4.09,13.42
MLP_seq,5489.115,78248914.954,8845.842,0.11,16.67,33.33,63.33,2.98,1.8,4.75,2.98,0.63,10.59
MLP_seq,5321.639,87037114.369,9329.368,0.1,16.67,43.33,73.33,5.35,3.57,6.31,5.35,1.78,11.75
MLP_seq,4781.732,77314050.629,8792.841,0.1,26.67,50.0,73.33,1.1,0.01,2.81,1.1,1.11,8.42
MLP_seq,4804.002,88331646.984,9398.492,0.09,40.0,50.0,80.0,3.8,2.08,5.26,3.8,0.36,11.5
MLP_seq,5777.096,76021034.935,8719.004,0.12,6.67,36.67,60.0,2.29,2.42,5.28,2.29,2.54,10.94
MLP_seq,5108.925,82254537.169,9069.429,0.1,23.33,43.33,73.33,4.39,1.73,4.56,4.39,0.97,10.16
MLP_seq,4830.399,78771095.334,8875.308,0.1,23.33,56.67,66.67,2.18,0.64,3.27,2.18,0.89,8.53
MLP_seq,4745.078,80563927.624,8975.741,0.09,30.0,60.0,73.33,2.99,1.31,3.8,2.99,0.38,8.8
MLP_seq,4642.877,77531257.858,8805.184,0.09,36.67,50.0,70.0,3.83,2.35,5.0,3.83,0.88,10.29
MLP_seq,5322.095,78014416.362,8832.577,0.11,20.0,36.67,70.0,2.87,1.24,3.54,2.87,0.38,8.17
MLP_seq,5607.383,79890562.497,8938.152,0.11,20.0,33.33,56.67,3.24,1.14,3.38,3.24,0.97,7.9
MLP_seq,5698.701,84625270.016,9199.199,0.12,13.33,40.0,70.0,1.38,0.07,2.84,1.38,1.23,8.37
MLP_seq,4523.755,77986341.301,8830.988,0.09,33.33,53.33,80.0,2.98,1.7,4.29,2.98,0.43,9.48
MLP_seq,5815.974,78556655.927,8863.219,0.12,6.67,30.0,60.0,3.79,2.06,4.91,3.79,0.33,10.56
MLP_seq,5080.189,81179391.521,9009.961,0.1,13.33,43.33,76.67,3.94,2.0,4.63,3.94,0.05,9.88
MLP_seq,5759.852,78795120.97,8876.662,0.12,3.33,36.67,56.67,2.35,1.06,3.57,2.35,0.22,8.61
MLP_seq,5072.633,82086181.949,9060.142,0.1,10.0,53.33,70.0,3.69,2.48,5.13,3.69,1.29,10.41
MLP_seq,4804.438,82477600.283,9081.718,0.09,26.67,50.0,73.33,3.4,1.83,4.64,3.4,0.27,10.21
MLP_seq,4682.096,84370564.59,9185.345,0.09,33.33,53.33,76.67,4.1,2.33,5.34,4.1,0.56,11.27
MLP_seq,5801.365,79183579.345,8898.516,0.12,10.0,26.67,63.33,3.32,1.98,4.82,3.32,0.66,10.47
MLP_seq,4814.151,77874184.761,8824.635,0.1,23.33,50.0,73.33,4.25,2.3,4.71,4.25,0.35,9.56
MLP_seq,4655.426,77839617.356,8822.676,0.09,33.33,60.0,66.67,2.61,0.72,3.25,2.61,1.16,8.32
MLP_seq,4851.367,80917094.656,8995.393,0.1,26.67,56.67,73.33,4.33,2.14,4.68,4.33,0.06,9.78
MLP_seq,4612.988,77660875.613,8812.541,0.09,36.67,60.0,70.0,3.54,1.46,4.05,3.54,0.64,9.25
MLP_seq,5149.864,71211304.511,8438.679,0.11,13.33,43.33,66.67,1.87,1.08,3.57,1.87,0.31,8.57
MLP_seq,5618.894,82119218.095,9061.965,0.11,20.0,30.0,60.0,3.2,1.59,4.03,3.2,0.01,8.95
MLP_seq,5891.579,83569362.348,9141.628,0.12,10.0,36.67,60.0,2.64,0.97,3.36,2.64,0.7,8.17
MLP_seq,4618.82,79890312.34,8938.138,0.09,33.33,53.33,80.0,3.61,2.14,4.65,3.61,0.69,9.69
MLP_seq,5924.351,80884559.719,8993.584,0.12,13.33,26.67,53.33,2.61,0.61,3.16,2.61,1.39,8.27
MLP_seq,4892.645,76417378.92,8741.703,0.1,26.67,43.33,73.33,4.36,2.25,4.52,4.36,0.14,9.11
MLP_seq,5556.809,74806719.24,8649.088,0.11,23.33,30.0,60.0,3.56,2.69,5.07,3.56,1.83,9.85
MLP_seq,5195.737,85014046.012,9220.306,0.1,10.0,56.67,66.67,3.57,2.33,4.55,3.57,1.1,9.05
MLP_seq,4770.32,79092628.285,8893.404,0.09,30.0,53.33,73.33,3.64,2.61,5.16,3.64,1.61,10.26
MLP_seq,4667.357,85023039.612,9220.794,0.09,36.67,56.67,73.33,2.97,0.93,4.18,2.97,1.11,10.55
MLP_seq,5884.901,76148076.461,8726.287,0.12,13.33,26.67,56.67,2.61,1.55,4.41,2.61,0.51,10.07
MLP_seq,4603.434,76775150.568,8762.143,0.09,30.0,56.67,66.67,3.26,1.17,3.6,3.26,0.95,8.49
MLP_seq,4722.967,79339580.501,8907.277,0.09,26.67,60.0,70.0,3.91,1.67,3.96,3.91,0.58,8.57
MLP_seq,4863.1,81091756.543,9005.096,0.1,26.67,56.67,76.67,3.43,0.74,3.21,3.43,2.0,8.18
MLP_seq,4475.277,76372209.803,8739.12,0.09,33.33,60.0,70.0,2.71,0.71,3.33,2.71,1.3,8.57
MLP_seq,5054.964,71317822.452,8444.988,0.1,10.0,43.33,70.0,2.72,1.57,4.25,2.72,0.43,9.6
MLP_seq,5496.514,76391339.317,8740.214,0.11,20.0,33.33,60.0,2.84,1.16,3.28,2.84,0.51,7.6
MLP_seq,5809.31,83651383.48,9146.113,0.12,13.33,40.0,66.67,2.86,1.38,3.76,2.86,0.1,8.55
MLP_seq,4935.236,81791796.81,9043.882,0.1,23.33,50.0,76.67,4.11,2.58,5.17,4.11,1.05,10.35
MLP_seq,5461.34,71939575.922,8481.72,0.11,16.67,33.33,56.67,1.9,0.18,3.17,1.9,1.54,9.08
MLP_seq,5210.318,86196702.625,9284.218,0.1,10.0,43.33,73.33,3.32,2.04,4.78,3.32,0.78,10.24
MLP_seq,5641.013,74837068.861,8650.842,0.12,10.0,33.33,56.67,2.76,1.38,3.58,2.76,0.02,8.04
MLP_seq,4945.312,80887806.395,8993.765,0.1,16.67,56.67,70.0,3.25,2.16,4.45,3.25,1.09,9.07
MLP_seq,4818.253,79588280.04,8921.226,0.09,30.0,53.33,70.0,3.52,2.72,5.27,3.52,1.94,10.37
MLP_seq,4701.443,85741971.473,9259.696,0.09,40.0,56.67,76.67,2.49,0.82,4.03,2.49,0.84,10.33
MLP_seq,5756.027,76425104.935,8742.145,0.12,23.33,30.0,56.67,2.82,2.11,4.99,2.82,1.42,10.7
MLP_seq,5017.307,81271147.199,9015.051,0.1,23.33,43.33,66.67,4.72,1.74,4.53,4.72,1.31,10.07
MLP_seq,4717.614,80354403.664,8964.062,0.09,23.33,60.0,73.33,3.27,1.25,3.84,3.27,0.78,9.03
MLP_seq,4728.397,80775411.478,8987.514,0.09,26.67,56.67,66.67,3.87,1.69,4.13,3.87,0.5,9.03
MLP_seq,4555.452,76361982.149,8738.534,0.09,36.67,53.33,66.67,2.55,0.75,3.43,2.55,1.05,8.78
MLP_seq,5145.137,76314595.725,8735.823,0.1,16.67,40.0,66.67,2.43,2.44,4.75,2.43,2.44,9.41
MLP_seq,6161.483,79052468.489,8891.146,0.13,6.67,26.67,50.0,3.44,2.19,4.17,3.44,0.97,8.19
MLP_seq,5654.163,81054796.387,9003.044,0.11,16.67,40.0,63.33,2.63,2.1,5.03,2.63,1.58,10.84
MLP_seq,4721.135,83822924.816,9155.486,0.09,23.33,56.67,76.67,3.52,2.44,5.09,3.52,1.38,10.39
MLP_seq,6088.937,82481855.305,9081.952,0.12,13.33,26.67,60.0,3.57,2.45,4.87,3.57,1.35,9.74
MLP_seq,5261.212,86858865.34,9319.81,0.1,16.67,46.67,76.67,4.17,2.57,4.95,4.17,0.98,9.74
MLP_seq,5765.591,77456100.391,8800.915,0.12,13.33,30.0,56.67,2.56,1.59,4.15,2.56,0.64,9.26
MLP_seq,5054.855,83485203.759,9137.024,0.1,16.67,56.67,63.33,3.25,2.81,4.85,3.25,2.38,8.99
MLP_seq,4970.136,86170177.439,9282.789,0.1,23.33,53.33,73.33,3.55,3.04,5.59,3.55,2.53,10.69
MLP_seq,4570.91,75265672.823,8675.579,0.09,33.33,56.67,73.33,4.63,1.95,4.55,4.63,0.78,9.74
MLP_seq,6052.395,75768101.311,8704.487,0.12,6.67,26.67,53.33,2.27,1.17,3.67,2.27,0.08,8.69
MLP_seq,4833.045,81621559.191,9034.465,0.1,26.67,50.0,70.0,3.71,1.33,4.26,3.71,1.08,10.08
MLP_seq,4973.526,82147604.721,9063.532,0.1,16.67,60.0,76.67,4.8,2.71,5.02,4.8,0.61,9.67
MLP_seq,4831.838,84036947.411,9167.167,0.1,30.0,53.33,66.67,4.08,2.08,4.61,4.08,0.06,9.69
MLP_seq,4735.186,79971722.739,8942.691,0.09,30.0,50.0,66.67,4.57,2.3,4.82,4.57,0.01,9.88
MLP_seq,6570.862,83777184.275,9152.988,0.14,6.67,16.67,46.67,0.77,1.05,2.88,0.77,1.33,6.63
MLP_seq,6865.735,90122337.341,9493.279,0.14,10.0,26.67,46.67,1.55,1.46,1.62,1.55,4.55,7.72
MLP_seq,6678.542,88205466.094,9391.777,0.14,10.0,16.67,60.0,2.02,1.04,4.12,2.02,0.08,10.19
MLP_seq,5677.93,89323929.736,9451.134,0.11,13.33,30.0,66.67,4.43,4.22,5.67,4.43,4.01,8.69
MLP_seq,6827.415,87418662.87,9349.795,0.14,6.67,23.33,43.33,0.26,1.7,1.99,0.26,3.14,9.16
MLP_seq,5581.291,87754152.153,9367.719,0.11,13.33,36.67,76.67,3.73,2.67,4.73,3.73,1.62,8.94
MLP_seq,6878.97,86834963.144,9318.528,0.14,6.67,20.0,43.33,0.9,0.56,3.59,0.9,0.22,9.58
MLP_seq,4950.389,77418401.9,8798.773,0.1,26.67,53.33,70.0,3.2,2.84,4.73,3.2,2.49,8.59
MLP_seq,5070.135,79969787.82,8942.583,0.1,26.67,50.0,76.67,3.73,3.61,5.86,3.73,3.49,10.4
MLP_seq,5350.139,92796093.067,9633.073,0.1,20.0,46.67,73.33,5.31,2.64,5.23,5.31,0.09,10.43
MLP_seq,6464.559,81302603.85,9016.796,0.13,10.0,30.0,43.33,2.35,1.73,3.85,2.35,1.12,8.15
MLP_seq,4872.069,85319882.7,9236.876,0.1,26.67,50.0,70.0,4.91,2.21,4.39,4.91,0.55,8.81
MLP_seq,4993.417,88823371.428,9424.615,0.1,26.67,53.33,73.33,5.01,2.14,4.33,5.01,0.81,8.77
MLP_seq,4848.05,83759401.569,9152.016,0.1,26.67,53.33,66.67,4.4,1.58,3.99,4.4,1.31,8.84
MLP_seq,5085.676,81461027.613,9025.576,0.1,30.0,43.33,63.33,4.79,2.49,5.0,4.79,0.17,10.03
MLP_seq,4926.973,79009463.971,8888.727,0.1,20.0,43.33,76.67,3.43,2.47,4.04,3.43,1.53,7.27
MLP_seq,5151.334,75723475.933,8701.924,0.11,13.33,43.33,70.0,2.47,0.89,2.95,2.47,0.68,7.16
MLP_seq,5046.374,76201088.443,8729.323,0.1,20.0,56.67,60.0,2.61,1.81,3.58,2.61,1.03,7.22
MLP_seq,4966.062,80111076.676,8950.479,0.1,23.33,46.67,76.67,4.67,1.68,4.21,4.67,1.39,9.3
MLP_seq,4944.503,76246473.926,8731.923,0.1,20.0,50.0,66.67,3.49,3.4,4.66,3.49,3.31,7.28
MLP_seq,4800.241,76629649.498,8753.836,0.1,20.0,53.33,76.67,5.18,3.13,4.86,5.18,1.06,8.41
MLP_seq,4732.954,71928258.345,8481.053,0.1,23.33,46.67,73.33,0.75,0.04,2.8,0.75,0.8,8.44
MLP_seq,5450.541,89484638.844,9459.632,0.11,16.67,33.33,76.67,6.64,4.97,7.18,6.64,3.3,11.66
MLP_seq,5174.631,82661086.559,9091.814,0.1,13.33,43.33,73.33,4.28,2.0,4.56,4.28,0.29,9.68
MLP_seq,4704.748,80422649.065,8967.868,0.09,33.33,56.67,73.33,3.86,2.16,4.73,3.86,0.46,9.88
MLP_seq,5129.377,76722506.393,8759.138,0.1,16.67,40.0,70.0,3.44,1.34,3.95,3.44,0.77,9.18
MLP_seq,5018.599,79047635.656,8890.874,0.1,23.33,46.67,73.33,5.56,3.72,6.02,5.56,1.87,10.67
MLP_seq,4632.782,74203352.158,8614.137,0.09,26.67,50.0,70.0,3.21,1.48,3.76,3.21,0.24,8.38
MLP_seq,4918.0,78076620.257,8836.098,0.1,20.0,53.33,66.67,4.26,1.64,3.75,4.26,1.03,8.05
MLP_seq,4935.459,78129149.365,8839.069,0.1,13.33,53.33,70.0,3.89,1.57,3.92,3.89,0.77,8.66
MLP_seq,5042.277,80462612.437,8970.095,0.1,20.0,46.67,66.67,4.96,2.57,4.71,4.96,0.14,9.06
MLP_seq,5205.28,75520879.271,8690.275,0.1,10.0,43.33,66.67,5.53,3.62,5.35,5.53,1.71,8.89
MLP_seq,5356.049,85162728.07,9228.365,0.1,20.0,43.33,63.33,5.98,4.57,6.59,5.98,3.17,10.7
MLP_seq,4826.543,74612565.697,8637.857,0.1,20.0,50.0,73.33,3.32,1.11,3.23,3.32,1.12,7.54
MLP_seq,5128.059,79085858.241,8893.023,0.1,13.33,50.0,70.0,4.13,2.24,4.72,4.13,0.35,9.69
MLP_seq,5309.647,83711193.854,9149.382,0.1,20.0,43.33,73.33,5.75,3.73,5.84,5.75,1.69,10.12
MLP_seq,5034.332,76478020.142,8745.171,0.1,20.0,46.67,70.0,2.6,0.93,3.88,2.6,0.74,9.72
MLP_seq,5039.469,82548844.2,9085.639,0.1,23.33,50.0,70.0,3.4,1.49,4.12,3.4,0.42,9.37
MLP_seq,4795.354,77374750.302,8796.292,0.1,23.33,56.67,73.33,3.39,1.29,3.62,3.39,0.83,8.34
MLP_seq,4533.857,75658506.863,8698.19,0.09,30.0,53.33,76.67,3.53,1.29,3.84,3.53,0.97,8.96
MLP_seq,4415.431,69896201.449,8360.395,0.09,36.67,53.33,73.33,1.87,0.28,2.75,1.87,1.3,7.72
MLP_seq,4743.219,76708216.667,8758.323,0.09,23.33,56.67,73.33,3.06,1.2,3.65,3.06,0.66,8.57
MLP_seq,4807.06,77581886.206,8808.058,0.1,30.0,53.33,66.67,3.65,1.2,3.61,3.65,1.28,8.46
