timestamp,kWh fornecido
2024-06-15,931.8599999999999
2024-06-16,
2024-06-17,930.4649999999999
2024-06-18,
2024-06-19,929.8275
2024-06-20,
2024-06-21,895.065
2024-06-22,
2024-06-23,909.5925
2024-06-24,
2024-06-25,915.75
2024-06-26,
2024-06-27,934.8675000000001
2024-06-28,
2024-06-29,937.065
2024-06-30,
2024-07-01,936.0675
2024-07-02,
2024-07-03,749.0175
2024-07-04,
2024-07-05,944.5799999999999
2024-07-06,
2024-07-07,953.7674999999999
2024-07-08,
2024-07-09,888.0825
2024-07-10,
2024-07-11,944.22
2024-07-12,
2024-07-13,868.3575000000001
2024-07-14,
2024-07-15,809.4525000000001
2024-07-16,
2024-07-17,952.4549999999999
2024-07-18,
2024-07-19,952.6875
2024-07-20,
2024-07-21,953.5350000000001
2024-07-22,
2024-07-23,896.1225
2024-07-24,
2024-07-25,934.9875
2024-07-26,
2024-07-27,957.8625
2024-07-28,
2024-07-29,956.85
2024-07-30,
2024-07-31,954.6824999999999
2024-08-01,
2024-08-02,951.3975
2024-08-03,
2024-08-04,941.1825
2024-08-05,
2024-08-06,704.13
