timestamp,kWh fornecido
2024-07-10,
2024-07-11,
2024-07-12,889.4900000000001
2024-07-13,
2024-07-14,
2024-07-15,857.025
2024-07-16,
2024-07-17,
2024-07-18,952.7049999999999
2024-07-19,
2024-07-20,
2024-07-21,914.12
2024-07-22,
2024-07-23,
2024-07-24,942.3100000000001
2024-07-25,
2024-07-26,
2024-07-27,957.64
2024-07-28,
2024-07-29,
2024-07-30,955.29
2024-07-31,
2024-08-01,
2024-08-02,947.725
2024-08-03,
2024-08-04,
2024-08-05,823.0575
