validation,mae,mse,rmse,mape,accuracy 2%,accuracy 5%,accuracy 10%,Erro percentual acumulado 30 dias,Erro percentual acumulado 60 dias,Erro percentual acumulado 90 dias,Erro percentual acumulado 1º mês,Erro percentual acumulado 2º mês,Erro percentual acumulado 3º mês
MLP_seq,6552.087,186938130.021,13672.532,0.11,26.67,63.33,80.0,2.3,6.2,7.95,2.3,10.08,11.4
MLP_seq,7275.756,207903611.414,14418.863,0.12,30.0,46.67,76.67,5.03,8.52,10.2,5.03,12.02,13.51
MLP_seq,7455.712,209534372.517,14475.302,0.12,20.0,46.67,73.33,5.97,9.09,10.53,5.97,12.24,13.4
MLP_seq,7836.8,219512805.513,14815.965,0.13,23.33,46.67,70.0,6.81,9.74,11.16,6.81,12.7,14.0
MLP_seq,7651.316,220958665.509,14864.678,0.12,26.67,50.0,73.33,6.04,9.38,11.0,6.04,12.74,14.22
MLP_seq,6869.431,192380743.876,13870.139,0.11,20.0,53.33,80.0,1.81,5.93,7.95,1.81,10.01,11.91
MLP_seq,6545.426,173634859.459,13177.058,0.11,20.0,46.67,86.67,1.32,3.28,5.34,1.32,7.8,9.38
MLP_seq,6736.375,184984351.444,13600.895,0.11,20.0,43.33,83.33,0.47,4.35,6.15,0.47,8.22,9.69
MLP_seq,6819.239,179477522.468,13396.922,0.12,10.0,46.67,76.67,0.69,3.54,5.71,0.69,7.73,9.95
MLP_seq,7111.804,194668037.146,13952.349,0.12,20.0,46.67,70.0,4.91,8.45,10.13,4.91,11.99,13.46
MLP_seq,6653.233,176592466.567,13288.81,0.11,16.67,53.33,80.0,4.15,7.25,8.86,4.15,10.37,12.06
MLP_seq,6957.368,196950224.483,14033.896,0.12,16.67,53.33,80.0,2.3,6.31,8.04,2.3,10.3,11.46
MLP_seq,6454.2,182993330.597,13527.503,0.11,30.0,60.0,76.67,3.02,6.77,8.47,3.02,10.5,11.83
MLP_seq,6721.474,176961143.895,13302.674,0.12,20.0,40.0,83.33,0.83,4.27,6.19,0.83,7.72,9.96
MLP_seq,7334.995,215659108.166,14685.337,0.12,33.33,56.67,73.33,5.25,8.81,10.92,5.25,12.37,15.03
MLP_seq,6852.441,191567760.235,13840.801,0.11,23.33,50.0,76.67,5.35,8.45,10.09,5.35,11.59,13.34
MLP_seq,7218.196,209606493.444,14477.793,0.12,20.0,56.67,73.33,4.98,8.54,10.09,4.98,12.1,13.17
MLP_seq,7453.788,218813060.94,14792.331,0.12,30.0,50.0,70.0,6.28,9.44,11.03,6.28,12.62,14.19
MLP_seq,7715.082,221963404.444,14898.436,0.12,23.33,43.33,66.67,6.79,9.94,11.4,6.79,13.12,14.29
MLP_seq,7495.447,215660982.45,14685.4,0.12,26.67,46.67,73.33,5.9,8.94,10.72,5.9,12.02,14.23
MLP_seq,7088.452,201150161.03,14182.742,0.12,23.33,50.0,76.67,3.12,7.63,9.36,3.12,12.06,12.78
MLP_seq,6607.481,183513260.218,13546.707,0.11,16.67,50.0,83.33,1.89,5.54,7.26,1.89,9.2,10.66
MLP_seq,6980.44,173362589.166,13166.723,0.12,23.33,33.33,70.0,3.13,1.7,3.93,3.13,6.45,8.28
MLP_seq,6880.261,178104587.985,13345.583,0.12,6.67,43.33,76.67,0.78,3.38,5.29,0.78,7.5,9.05
MLP_seq,7148.944,195726912.569,13990.243,0.12,16.67,53.33,73.33,4.39,8.15,9.81,4.39,11.9,13.1
MLP_seq,6534.782,182601555.282,13513.014,0.11,23.33,60.0,80.0,3.5,7.32,8.96,3.5,11.12,12.21
MLP_seq,7117.474,196816305.159,14029.123,0.12,13.33,46.67,76.67,2.47,6.45,8.31,2.47,10.41,11.98
MLP_seq,6602.925,188732102.212,13737.98,0.11,30.0,56.67,73.33,3.68,7.54,9.15,3.68,11.38,12.36
MLP_seq,6737.263,188564823.329,13731.891,0.11,16.67,53.33,76.67,1.07,5.12,7.06,1.07,9.15,10.89
MLP_seq,7349.626,221278460.642,14875.431,0.12,30.0,56.67,76.67,5.33,9.01,10.84,5.33,12.68,14.43
MLP_seq,6941.238,194397417.737,13942.647,0.11,20.0,56.67,73.33,5.63,8.83,10.24,5.63,12.05,13.05
MLP_seq,7068.108,201354328.491,14189.938,0.12,23.33,53.33,76.67,4.44,7.74,9.51,4.44,11.07,13.01
MLP_seq,7381.775,214551876.085,14647.589,0.12,26.67,46.67,73.33,5.23,8.79,10.46,5.23,12.34,13.76
MLP_seq,7486.002,215490062.096,14679.58,0.12,30.0,46.67,73.33,5.86,9.34,10.93,5.86,12.82,14.09
MLP_seq,7860.976,220767225.581,14858.238,0.13,26.67,43.33,70.0,6.37,9.46,11.01,6.37,12.57,14.11
MLP_seq,6832.185,193884806.06,13924.252,0.11,23.33,53.33,80.0,2.48,6.76,8.51,2.48,10.99,11.95
MLP_seq,6502.054,180836873.544,13447.56,0.11,20.0,53.33,80.0,1.32,5.53,7.59,1.32,9.7,11.61
MLP_seq,6769.468,185045508.007,13603.143,0.12,13.33,43.33,80.0,0.22,3.98,5.87,0.22,8.15,9.57
MLP_seq,7080.416,195304666.112,13975.145,0.12,23.33,50.0,76.67,4.86,8.15,9.72,4.86,11.46,12.85
MLP_seq,6716.34,189052500.117,13749.636,0.11,26.67,53.33,73.33,3.28,7.22,8.75,3.28,11.14,11.8
MLP_seq,6662.844,195781382.871,13992.19,0.11,26.67,50.0,80.0,2.24,6.69,8.41,2.24,11.06,11.82
MLP_seq,6919.828,197538019.319,14054.822,0.11,20.0,46.67,76.67,3.01,6.78,8.73,3.01,10.53,12.58
MLP_seq,6511.091,185115980.477,13605.733,0.11,26.67,56.67,76.67,3.61,7.26,8.88,3.61,10.91,12.1
MLP_seq,6750.763,182568670.825,13511.797,0.11,23.33,43.33,76.67,1.26,5.0,6.86,1.26,8.75,10.53
MLP_seq,7169.994,202614718.361,14234.28,0.12,13.33,53.33,76.67,4.31,7.33,9.24,4.31,10.38,13.0
MLP_seq,6621.088,182947774.885,13525.819,0.11,26.67,53.33,80.0,1.04,5.59,7.45,1.04,10.07,11.1
MLP_seq,6920.094,201316723.98,14188.612,0.11,26.67,50.0,76.67,2.68,6.87,8.82,2.68,11.02,12.64
MLP_seq,7310.161,213650977.901,14616.805,0.12,26.67,53.33,70.0,5.47,8.99,10.6,5.47,12.52,13.78
MLP_seq,7388.602,209113207.098,14460.747,0.12,33.33,50.0,73.33,5.82,9.08,10.69,5.82,12.35,13.88
MLP_seq,6900.3,191121438.449,13824.668,0.12,23.33,40.0,80.0,2.38,5.97,7.79,2.38,9.56,11.38
MLP_seq,7131.594,195005834.072,13964.449,0.12,16.67,50.0,73.33,3.26,6.99,8.7,3.26,10.72,12.09
MLP_seq,6582.992,175139060.281,13234.011,0.11,16.67,43.33,80.0,0.08,4.14,6.07,0.08,8.31,9.88
MLP_seq,6767.913,184479252.822,13582.314,0.11,20.0,43.33,83.33,0.63,4.74,6.5,0.63,8.81,9.97
MLP_seq,7033.316,194523633.673,13947.173,0.12,26.67,50.0,73.33,4.4,8.16,9.63,4.4,11.91,12.56
MLP_seq,6950.515,197696480.312,14060.458,0.11,30.0,50.0,73.33,4.15,8.29,9.77,4.15,12.38,12.72
MLP_seq,6857.94,194286835.838,13938.681,0.11,30.0,53.33,76.67,4.01,7.86,9.39,4.01,11.68,12.45
MLP_seq,6963.703,198295436.545,14081.741,0.12,16.67,43.33,76.67,3.25,6.98,8.94,3.25,10.69,12.79
MLP_seq,6526.991,186018558.372,13638.862,0.11,30.0,56.67,80.0,4.55,8.08,9.31,4.55,11.62,11.79
MLP_seq,7788.421,213868378.799,14624.239,0.13,13.33,40.0,73.33,5.21,7.93,9.35,5.21,10.71,12.19
MLP_seq,6760.465,185562658.432,13622.139,0.11,26.67,43.33,76.67,1.7,5.73,7.57,1.7,9.72,11.22
MLP_seq,6668.579,178639912.437,13365.624,0.11,20.0,46.67,76.67,0.58,4.74,6.71,0.58,8.86,10.59
MLP_seq,7153.77,205249393.754,14326.528,0.12,26.67,53.33,76.67,4.83,8.22,9.97,4.83,11.63,13.42
MLP_seq,7284.655,204597726.85,14303.766,0.12,13.33,40.0,76.67,4.74,7.95,9.59,4.74,11.18,12.85
MLP_seq,7418.855,218783237.809,14791.323,0.12,30.0,53.33,70.0,5.79,9.35,10.97,5.79,12.92,14.18
MLP_seq,7461.683,213829904.668,14622.924,0.12,30.0,40.0,76.67,5.2,8.68,10.29,5.2,12.16,13.49
MLP_seq,7000.38,205597702.546,14338.679,0.11,26.67,56.67,76.67,4.26,8.01,9.85,4.26,11.75,13.47
MLP_seq,6377.289,185394794.856,13615.976,0.11,36.67,56.67,86.67,2.95,7.05,8.49,2.95,11.11,11.37
MLP_seq,6817.923,195274883.379,13974.079,0.11,23.33,56.67,76.67,2.73,6.58,8.19,2.73,10.41,11.4
MLP_seq,7247.293,196936537.644,14033.408,0.12,16.67,53.33,73.33,4.5,8.46,9.96,4.5,12.38,12.95
MLP_seq,6611.049,189167124.051,13753.804,0.11,30.0,56.67,73.33,1.95,6.3,7.99,1.95,10.59,11.34
MLP_seq,6679.351,187756770.47,13702.437,0.11,26.67,46.67,76.67,1.84,6.24,7.85,1.84,10.58,11.06
MLP_seq,6957.221,191009579.173,13820.622,0.12,20.0,43.33,76.67,2.04,6.0,7.84,2.04,9.94,11.46
MLP_seq,6573.271,180015069.716,13416.969,0.11,26.67,50.0,80.0,3.87,7.64,8.54,3.87,11.4,10.36
MLP_seq,6851.035,188910937.631,13744.488,0.12,20.0,40.0,80.0,1.32,5.36,7.13,1.32,9.37,10.63
MLP_seq,7214.846,190278129.728,13794.134,0.12,20.0,33.33,73.33,2.96,6.24,8.06,2.96,9.54,11.66
MLP_seq,6374.183,184284373.097,13575.138,0.11,33.33,53.33,83.33,2.39,6.01,7.46,2.39,9.64,10.37
MLP_seq,7048.487,209562758.082,14476.283,0.11,23.33,56.67,76.67,4.06,7.68,9.63,4.06,11.3,13.46
MLP_seq,7072.468,207594918.45,14408.155,0.12,26.67,50.0,80.0,3.33,7.1,8.91,3.33,10.85,12.48
MLP_seq,6934.017,202891505.854,14243.999,0.11,23.33,50.0,80.0,2.83,7.0,8.88,2.83,11.12,12.59
MLP_seq,7141.789,209180288.388,14463.066,0.12,23.33,46.67,76.67,2.82,6.79,9.11,2.82,10.73,13.63
MLP_seq,6726.358,181966432.598,13489.493,0.11,13.33,50.0,83.33,1.9,5.77,7.36,1.9,9.63,10.52
MLP_seq,6778.245,178036330.897,13343.026,0.12,13.33,50.0,76.67,0.73,4.94,6.73,0.73,9.11,10.27
MLP_seq,6518.105,179706406.516,13405.462,0.11,20.0,53.33,80.0,1.03,5.32,7.1,1.03,9.55,10.62
MLP_seq,6809.911,179983632.037,13415.798,0.12,6.67,50.0,80.0,0.54,3.75,5.64,0.54,8.0,9.36
MLP_seq,6684.851,181525018.997,13473.122,0.11,26.67,46.67,76.67,1.86,5.85,7.17,1.86,9.81,9.82
MLP_seq,6784.349,189343960.797,13760.231,0.11,20.0,50.0,80.0,1.67,6.21,7.82,1.67,10.66,11.02
MLP_seq,6999.324,197031970.721,14036.808,0.12,23.33,43.33,76.67,2.71,6.49,8.28,2.71,10.27,11.8
MLP_seq,6619.188,186522404.16,13657.321,0.11,33.33,53.33,76.67,2.53,6.79,8.32,2.53,10.99,11.38
MLP_seq,7198.474,189939128.604,13781.841,0.12,16.67,36.67,76.67,1.94,6.13,7.33,1.94,10.28,9.74
MLP_seq,7093.343,195176579.672,13970.561,0.12,26.67,43.33,73.33,1.89,6.27,7.93,1.89,10.6,11.2
MLP_seq,6671.472,178080848.03,13344.694,0.11,16.67,46.67,80.0,0.14,4.76,6.63,0.14,9.53,10.33
MLP_seq,6721.299,190254541.309,13793.279,0.11,20.0,53.33,80.0,1.63,6.0,8.02,1.63,10.31,11.98
MLP_seq,7820.67,210748495.977,14517.179,0.13,13.33,33.33,66.67,3.29,7.12,8.94,3.29,10.92,12.52
MLP_seq,7022.935,192405642.143,13871.036,0.12,13.33,40.0,76.67,0.98,5.32,6.98,0.98,9.61,10.25
MLP_seq,7226.21,211335040.804,14537.367,0.12,23.33,46.67,76.67,3.04,7.02,9.27,3.04,10.98,13.62
MLP_seq,6702.075,177061318.305,13306.439,0.11,23.33,46.67,76.67,1.8,6.13,7.73,1.8,10.4,10.9
MLP_seq,6831.159,184964810.834,13600.177,0.12,20.0,56.67,76.67,3.25,7.04,8.04,3.25,10.83,10.04
MLP_seq,6600.0,181089129.924,13456.936,0.11,13.33,63.33,76.67,0.73,5.14,7.41,0.73,9.5,11.83
MLP_seq,6959.118,181362494.363,13467.089,0.12,13.33,36.67,80.0,0.26,4.03,5.86,0.26,8.27,9.48
MLP_seq,6637.647,181606141.685,13476.132,0.11,33.33,53.33,80.0,3.04,6.72,7.98,3.04,10.39,10.51
MLP_seq,6786.525,186172526.909,13644.505,0.11,23.33,50.0,76.67,1.39,5.6,7.25,1.39,9.76,10.54
MLP_seq,7305.35,210839711.682,14520.321,0.12,13.33,46.67,76.67,2.27,6.63,8.58,2.27,10.92,12.42
MLP_seq,6699.932,177772922.713,13333.151,0.11,16.67,40.0,76.67,0.02,4.5,6.25,0.02,8.95,9.72
MLP_seq,6830.45,189633934.825,13770.764,0.11,16.67,43.33,86.67,1.52,6.11,7.35,1.52,10.62,9.84
MLP_seq,6908.49,193175437.978,13898.757,0.11,26.67,46.67,73.33,2.29,6.34,8.24,2.29,10.36,11.97
MLP_seq,6386.474,180245714.922,13425.562,0.11,23.33,60.0,76.67,1.48,5.54,7.67,1.48,9.57,11.84
MLP_seq,6783.877,193115235.252,13896.591,0.11,30.0,53.33,80.0,2.92,6.53,8.39,2.92,10.14,12.05
MLP_seq,6927.901,197467068.884,14052.298,0.11,23.33,46.67,80.0,2.61,6.52,8.27,2.61,10.4,11.74
MLP_seq,6967.205,198498328.585,14088.943,0.12,23.33,50.0,80.0,3.11,7.11,8.87,3.11,11.07,12.36
MLP_seq,6898.378,187804429.004,13704.176,0.12,20.0,43.33,76.67,2.0,6.04,7.65,2.0,10.04,10.85
MLP_seq,7039.664,185741618.647,13628.706,0.12,6.67,40.0,73.33,1.89,5.32,7.02,1.89,8.77,10.4
MLP_seq,6667.871,180118076.051,13420.808,0.11,20.0,43.33,76.67,1.13,5.65,7.4,1.13,10.11,10.86
MLP_seq,6709.348,189885561.93,13779.897,0.11,20.0,53.33,80.0,1.73,5.69,7.68,1.73,9.63,11.6
MLP_seq,6910.722,188699534.906,13736.795,0.12,20.0,43.33,76.67,0.61,5.01,6.81,0.61,9.36,10.37
MLP_seq,6582.638,182022296.277,13491.564,0.11,26.67,53.33,76.67,1.57,6.15,7.67,1.57,10.64,10.7
MLP_seq,6646.063,186566838.269,13658.947,0.11,23.33,50.0,76.67,2.31,6.43,8.05,2.31,10.51,11.26
MLP_seq,7108.28,201606677.487,14198.827,0.12,26.67,50.0,76.67,2.45,6.72,8.65,2.45,10.95,12.44
MLP_seq,6633.682,196518622.832,14018.51,0.11,40.0,53.33,73.33,3.24,7.61,9.15,3.24,11.91,12.2
MLP_seq,6856.846,194509589.096,13946.669,0.11,23.33,36.67,80.0,1.99,5.92,7.53,1.99,9.83,10.73
MLP_seq,6893.896,191485692.806,13837.836,0.12,23.33,53.33,76.67,2.51,6.09,8.19,2.51,9.67,12.3
MLP_seq,6545.813,181493336.993,13471.946,0.11,33.33,53.33,76.67,1.91,5.89,7.74,1.91,9.85,11.37
MLP_seq,6731.418,195083773.299,13967.239,0.11,30.0,56.67,76.67,3.2,6.89,8.71,3.2,10.58,12.31
MLP_seq,6959.221,206313938.026,14363.632,0.11,26.67,50.0,80.0,2.86,6.68,8.7,2.86,10.48,12.67
MLP_seq,6932.814,193517837.564,13911.069,0.12,23.33,43.33,76.67,1.61,5.56,7.23,1.61,9.49,10.54
MLP_seq,6865.843,186877974.218,13670.332,0.12,20.0,46.67,80.0,2.08,5.91,7.5,2.08,9.72,10.66
MLP_seq,6516.279,170834562.054,13070.37,0.11,23.33,50.0,76.67,0.63,4.74,5.79,0.63,8.81,7.93
MLP_seq,6792.139,181446258.767,13470.199,0.12,23.33,50.0,73.33,1.48,6.23,7.68,1.48,10.88,10.58
MLP_seq,6944.159,184528745.68,13584.136,0.12,16.67,46.67,76.67,1.27,5.79,7.81,1.27,10.23,11.77
MLP_seq,7052.998,183815972.067,13557.875,0.12,13.33,40.0,70.0,0.52,4.45,6.49,0.52,8.36,10.49
MLP_seq,6753.109,185442891.7,13617.742,0.11,23.33,56.67,73.33,2.59,6.29,7.89,2.59,9.98,11.07
MLP_seq,6821.047,180732817.539,13443.691,0.12,16.67,43.33,76.67,1.81,5.68,7.09,1.81,9.53,9.9
MLP_seq,7309.434,203291985.961,14258.05,0.12,20.0,40.0,73.33,2.69,6.85,8.53,2.69,10.97,11.86
MLP_seq,6665.73,180118564.233,13420.826,0.11,16.67,53.33,76.67,2.13,6.43,7.98,2.13,10.67,11.07
MLP_seq,7201.388,199807623.63,14135.332,0.12,26.67,36.67,76.67,2.1,6.21,7.81,2.1,10.27,11.01
MLP_seq,7172.716,191903463.28,13852.923,0.12,16.67,46.67,70.0,2.61,6.13,8.27,2.61,9.65,12.46
MLP_seq,6825.249,189132783.7,13752.556,0.11,20.0,53.33,76.67,2.28,6.62,8.62,2.28,10.9,12.53
MLP_seq,7125.936,197497530.73,14053.381,0.12,23.33,40.0,76.67,2.45,6.41,8.23,2.45,10.35,11.83
MLP_seq,7186.34,204204221.485,14290.004,0.12,20.0,40.0,76.67,2.37,6.58,8.18,2.37,10.75,11.36
MLP_seq,6986.608,192268590.451,13866.095,0.12,20.0,43.33,76.67,2.73,6.66,8.07,2.73,10.57,10.89
MLP_seq,7299.855,215739645.131,14688.078,0.12,20.0,46.67,76.67,2.58,6.97,8.97,2.58,11.29,12.89
MLP_seq,6535.378,176129852.742,13271.392,0.11,23.33,56.67,80.0,2.98,6.69,7.9,2.98,10.39,10.34
MLP_seq,7089.342,192226732.068,13864.586,0.12,20.0,46.67,70.0,2.68,7.1,8.46,2.68,11.46,11.19
MLP_seq,7034.08,184708995.912,13590.769,0.12,26.67,40.0,73.33,1.36,6.2,8.19,1.36,10.93,12.09
MLP_seq,7224.431,176658245.292,13291.285,0.12,16.67,30.0,66.67,0.46,4.85,6.92,0.46,9.18,10.99
MLP_seq,6988.991,173557959.673,13174.14,0.12,23.33,40.0,70.0,1.33,6.29,7.61,1.33,11.12,10.26
MLP_seq,6781.251,175604399.029,13251.581,0.12,20.0,43.33,70.0,0.3,4.62,6.6,0.3,8.88,10.5
MLP_seq,7585.099,203185154.312,14254.303,0.13,6.67,40.0,73.33,3.19,6.53,8.3,3.19,9.9,11.78
MLP_seq,6938.039,184878138.864,13596.99,0.12,20.0,46.67,80.0,1.3,6.06,7.48,1.3,10.71,10.32
MLP_seq,7707.387,211674025.665,14549.021,0.13,10.0,30.0,73.33,0.46,5.48,7.63,0.46,10.37,11.83
MLP_seq,7657.614,197468534.558,14052.35,0.13,0.0,36.67,70.0,2.28,6.12,7.78,2.28,9.96,11.05
MLP_seq,7133.665,186791740.255,13667.177,0.12,20.0,43.33,76.67,1.83,6.6,8.47,1.83,11.26,12.14
MLP_seq,7532.302,203967124.576,14281.706,0.13,13.33,30.0,76.67,2.04,6.06,7.6,2.04,10.06,10.67
MLP_seq,7650.276,208293493.474,14432.377,0.13,20.0,30.0,66.67,2.06,6.13,7.83,2.06,10.16,11.19
MLP_seq,7417.36,214761110.129,14654.73,0.12,16.67,36.67,73.33,1.78,5.93,7.56,1.78,10.04,10.8
MLP_seq,7039.036,195009686.322,13964.587,0.12,13.33,53.33,80.0,2.17,6.5,8.43,2.17,10.76,12.24
MLP_seq,6791.23,193473250.038,13909.466,0.11,23.33,50.0,73.33,0.91,4.3,6.22,0.91,9.36,9.99
MLP_seq,7137.708,187027323.649,13675.793,0.12,20.0,50.0,73.33,1.83,5.01,7.24,1.83,8.23,11.57
MLP_seq,7012.739,205879423.329,14348.499,0.12,23.33,53.33,70.0,3.75,7.81,9.37,3.75,11.84,12.48
MLP_seq,6965.414,196835247.36,14029.799,0.12,23.33,46.67,80.0,3.69,6.63,8.66,3.69,9.61,12.65
MLP_seq,6836.837,193721415.058,13918.384,0.11,30.0,53.33,80.0,2.61,6.94,8.55,2.61,11.21,11.76
MLP_seq,6568.264,174967326.919,13227.522,0.11,20.0,43.33,80.0,0.12,4.3,5.95,0.12,8.65,9.22
MLP_seq,6899.026,190064364.905,13786.383,0.12,20.0,50.0,73.33,2.88,6.53,8.13,2.88,10.17,11.31
MLP_seq,6752.371,192517349.491,13875.062,0.11,33.33,50.0,76.67,3.96,7.51,8.91,3.96,11.07,11.71
MLP_seq,7190.395,197600444.19,14057.043,0.12,23.33,50.0,73.33,3.64,7.53,9.01,3.64,11.39,11.98
MLP_seq,7024.594,192874338.268,13887.921,0.12,16.67,50.0,73.33,3.91,7.9,9.15,3.91,11.85,11.67
MLP_seq,6610.925,179213810.347,13387.076,0.11,20.0,56.67,76.67,1.18,4.99,6.51,1.18,8.79,9.53
MLP_seq,6942.503,199178346.567,14113.056,0.11,26.67,50.0,76.67,4.52,8.11,9.55,4.52,11.71,12.43
MLP_seq,6905.991,195495141.972,13981.958,0.12,23.33,53.33,76.67,2.06,5.95,7.76,2.06,9.82,11.33
MLP_seq,7121.891,200292561.383,14152.475,0.12,20.0,46.67,76.67,3.09,6.97,8.57,3.09,10.83,11.73
MLP_seq,7317.048,199409640.101,14121.248,0.12,20.0,40.0,76.67,3.04,6.97,8.63,3.04,10.87,11.94
MLP_seq,7202.839,200301268.375,14152.783,0.12,20.0,50.0,73.33,4.4,7.86,9.27,4.4,11.33,12.09
MLP_seq,6904.655,188122234.075,13715.766,0.12,16.67,50.0,76.67,2.18,5.83,7.56,2.18,9.48,11.0
MLP_seq,6947.701,196089174.78,14003.184,0.12,23.33,53.33,73.33,2.69,6.79,8.25,2.69,10.86,11.17
MLP_seq,6963.204,202460781.726,14228.871,0.11,36.67,50.0,76.67,4.13,7.74,9.39,4.13,11.34,12.66
MLP_seq,7116.605,201661775.534,14200.767,0.12,20.0,56.67,73.33,4.14,7.8,9.4,4.14,11.46,12.58
MLP_seq,6756.453,192605870.806,13878.252,0.11,26.67,56.67,76.67,2.86,6.47,8.2,2.86,10.09,11.63
MLP_seq,6787.445,189780731.363,13776.093,0.11,23.33,50.0,80.0,3.23,6.9,8.22,3.23,10.58,10.86
MLP_seq,6643.555,180880581.664,13449.185,0.11,20.0,53.33,76.67,1.28,5.1,7.06,1.28,8.92,10.91
MLP_seq,6692.016,184176440.396,13571.162,0.11,30.0,50.0,76.67,2.65,6.42,7.96,2.65,10.18,11.04
MLP_seq,6926.832,193375750.923,13905.961,0.12,23.33,46.67,76.67,2.85,6.56,8.18,2.85,10.26,11.41
MLP_seq,6747.565,192510329.811,13874.809,0.11,30.0,53.33,76.67,2.94,6.77,8.25,2.94,10.6,11.21
MLP_seq,7046.754,203733403.597,14273.521,0.12,30.0,50.0,73.33,4.74,8.14,9.67,4.74,11.56,12.72
MLP_seq,7027.631,200105204.983,14145.855,0.12,30.0,50.0,73.33,3.76,7.66,9.21,3.76,11.53,12.29
