validation,mae,mse,rmse,mape,accuracy 2%,accuracy 5%,accuracy 10%,Erro percentual acumulado 30 dias,Erro percentual acumulado 60 dias,Erro percentual acumulado 90 dias,Erro percentual acumulado 1º mês,Erro percentual acumulado 2º mês,Erro percentual acumulado 3º mês
MLP_seq,5136.094,81182938.899,9010.158,0.1,23.33,50.0,66.67,4.47,1.92,4.15,4.47,0.67,8.66
MLP_seq,5292.47,88799693.447,9423.359,0.11,26.67,46.67,63.33,4.87,2.02,4.11,4.87,0.9,8.37
MLP_seq,5728.798,84652218.945,9200.664,0.12,13.33,33.33,56.67,4.93,1.26,2.86,4.93,2.55,6.17
MLP_seq,5380.771,82672316.393,9092.432,0.11,13.33,40.0,70.0,5.07,1.94,4.06,5.07,1.27,8.36
MLP_seq,5368.442,86709582.762,9311.798,0.11,10.0,40.0,76.67,5.53,2.75,4.86,5.53,0.08,9.13
MLP_seq,5074.105,76832445.991,8765.412,0.1,23.33,46.67,66.67,4.93,1.44,3.77,4.93,2.17,8.46
MLP_seq,6043.902,91114065.558,9545.369,0.12,16.67,30.0,60.0,8.56,6.12,8.54,8.56,3.64,13.4
MLP_seq,5702.969,86338420.47,9291.847,0.12,16.67,30.0,63.33,4.73,1.11,3.64,4.73,2.64,8.7
MLP_seq,5360.729,88026610.742,9382.25,0.11,10.0,43.33,70.0,5.36,2.86,5.15,5.36,0.32,9.77
MLP_seq,5118.366,81229482.408,9012.74,0.1,20.0,46.67,70.0,5.14,2.76,5.13,5.14,0.35,9.9
MLP_seq,5629.704,82212016.596,9067.084,0.12,10.0,36.67,60.0,5.48,1.33,3.23,5.48,3.03,7.12
MLP_seq,5426.459,87296732.764,9343.272,0.11,13.33,36.67,66.67,4.84,1.74,4.08,4.84,1.45,8.81
MLP_seq,5736.642,87423270.153,9350.041,0.11,13.33,30.0,70.0,6.57,4.02,5.89,6.57,1.44,9.71
MLP_seq,4844.161,78581415.071,8864.616,0.1,23.33,46.67,76.67,3.2,1.1,3.4,3.2,1.01,8.04
MLP_seq,5117.012,79997761.738,8944.147,0.1,13.33,46.67,66.67,3.24,0.37,2.71,3.24,2.56,7.44
MLP_seq,5185.124,81421737.749,9023.399,0.1,16.67,46.67,70.0,4.36,2.17,4.26,4.36,0.04,8.51
MLP_seq,5262.145,88118533.395,9387.147,0.11,26.67,53.33,63.33,4.33,2.04,4.19,4.33,0.28,8.54
MLP_seq,6165.847,94732148.636,9733.044,0.12,6.67,20.0,63.33,7.65,4.86,6.35,7.65,2.02,9.42
MLP_seq,5130.456,83961536.811,9163.053,0.1,10.0,46.67,70.0,4.24,1.45,3.79,4.24,1.4,8.51
MLP_seq,5377.381,86437778.384,9297.192,0.11,13.33,36.67,66.67,5.97,3.07,5.29,5.97,0.11,9.78
MLP_seq,5383.995,81144924.738,9008.048,0.11,16.67,36.67,73.33,3.8,1.28,3.55,3.8,1.29,8.14
MLP_seq,6425.137,95879889.937,9791.828,0.12,13.33,26.67,50.0,9.65,6.19,8.52,9.65,2.59,13.22
MLP_seq,5333.885,79246827.535,8902.069,0.11,10.0,40.0,70.0,4.35,1.14,3.73,4.35,2.16,8.91
MLP_seq,5727.843,91655612.464,9573.694,0.11,13.33,36.67,63.33,6.35,4.03,6.29,6.35,1.68,10.85
MLP_seq,5248.806,84858981.605,9211.893,0.1,13.33,46.67,70.0,6.3,4.04,6.34,6.3,1.76,10.97
MLP_seq,5441.395,81993114.225,9055.005,0.11,16.67,40.0,70.0,4.9,1.72,3.58,4.9,1.55,7.4
MLP_seq,5284.821,82875376.851,9103.591,0.11,16.67,46.67,63.33,3.79,1.66,3.98,3.79,0.49,8.67
MLP_seq,5583.051,87098763.623,9332.672,0.11,16.67,33.33,70.0,6.03,3.85,5.96,6.03,1.65,10.25
MLP_seq,5105.092,82234414.479,9068.319,0.1,10.0,50.0,73.33,4.37,1.4,3.78,4.37,1.64,8.58
MLP_seq,5298.616,85761918.892,9260.773,0.1,10.0,43.33,73.33,4.9,2.55,4.59,4.9,0.18,8.73
MLP_seq,5434.004,85824965.453,9264.176,0.11,20.0,36.67,63.33,5.64,2.85,5.15,5.64,0.01,9.79
MLP_seq,5307.132,89381988.109,9454.205,0.11,26.67,53.33,63.33,4.35,1.88,4.09,4.35,0.63,8.56
MLP_seq,6059.573,92373525.335,9611.115,0.12,3.33,26.67,66.67,7.02,4.76,6.02,7.02,2.47,8.66
MLP_seq,5595.056,88463940.727,9405.527,0.11,6.67,33.33,66.67,5.88,3.08,5.08,5.88,0.22,9.14
MLP_seq,5115.551,81297119.994,9016.492,0.1,6.67,46.67,73.33,3.13,0.49,2.92,3.13,2.2,7.82
MLP_seq,5423.507,81948696.462,9052.552,0.11,10.0,36.67,70.0,5.32,2.11,4.65,5.32,1.19,9.74
MLP_seq,5672.102,85462120.132,9244.572,0.11,16.67,33.33,63.33,7.9,4.69,7.18,7.9,1.38,12.17
MLP_seq,5560.847,84683430.901,9202.36,0.11,20.0,36.67,66.67,5.29,1.71,4.0,5.29,2.01,8.63
MLP_seq,5876.818,92568955.268,9621.276,0.11,10.0,30.0,70.0,7.5,5.07,7.5,7.5,2.59,12.39
MLP_seq,5546.948,86482972.367,9299.622,0.11,13.33,43.33,66.67,6.86,3.85,6.2,6.86,0.77,10.93
MLP_seq,5342.23,78773413.141,8875.439,0.11,16.67,40.0,60.0,3.93,0.49,2.32,3.93,3.05,6.08
MLP_seq,5259.629,83358593.455,9130.093,0.11,26.67,40.0,70.0,4.51,2.19,4.37,4.51,0.15,8.78
MLP_seq,5596.256,89801171.072,9476.348,0.11,26.67,36.67,66.67,6.8,3.35,5.1,6.8,0.23,8.71
MLP_seq,4927.846,79704199.586,8927.721,0.1,16.67,46.67,73.33,3.84,1.37,3.81,3.84,1.13,8.71
MLP_seq,5251.919,87323072.444,9344.682,0.1,16.67,50.0,76.67,5.6,2.76,4.93,5.6,0.15,9.33
MLP_seq,5408.488,81984545.358,9054.532,0.11,13.33,33.33,73.33,4.65,2.28,4.28,4.65,0.11,8.35
MLP_seq,5311.988,91019858.894,9540.433,0.11,26.67,53.33,63.33,4.73,2.19,4.43,4.73,0.39,8.96
MLP_seq,5679.38,86344158.049,9292.156,0.11,10.0,36.67,63.33,6.58,3.12,4.81,6.58,0.46,8.29
MLP_seq,5339.572,86007156.759,9274.004,0.11,6.67,46.67,73.33,5.52,2.98,4.98,5.52,0.41,9.05
MLP_seq,5092.966,81868622.88,9048.128,0.1,13.33,53.33,73.33,3.52,1.03,3.41,3.52,1.49,8.19
MLP_seq,5312.448,80680507.504,8982.233,0.11,13.33,43.33,70.0,4.61,2.46,4.66,4.61,0.28,9.13
MLP_seq,5995.355,89594404.853,9465.432,0.12,10.0,30.0,63.33,9.32,6.45,7.99,9.32,3.5,11.18
MLP_seq,5594.393,80992326.271,8999.574,0.11,16.67,33.33,66.67,5.86,3.16,5.22,5.86,0.42,9.4
MLP_seq,5494.673,89670075.506,9469.428,0.11,13.33,40.0,70.0,5.42,2.98,5.33,5.42,0.51,10.06
MLP_seq,5126.036,75631710.776,8696.649,0.1,13.33,50.0,66.67,2.88,0.76,2.97,2.88,1.36,7.46
MLP_seq,5795.222,86064440.48,9277.092,0.12,3.33,30.0,63.33,6.91,3.42,5.32,6.91,0.19,9.2
MLP_seq,5257.296,82056846.083,9058.523,0.11,16.67,46.67,70.0,3.61,1.53,3.47,3.61,0.57,7.45
MLP_seq,5990.653,91816472.688,9582.091,0.12,13.33,30.0,70.0,7.42,4.72,6.6,7.42,1.97,10.42
MLP_seq,4870.998,79147073.882,8896.464,0.1,20.0,53.33,76.67,3.68,1.56,4.06,3.68,0.57,9.06
MLP_seq,5270.759,88257168.607,9394.529,0.1,13.33,46.67,70.0,5.33,2.54,4.49,5.33,0.31,8.46
MLP_seq,5082.21,78933112.182,8884.431,0.1,16.67,50.0,66.67,3.15,0.62,2.89,3.15,1.94,7.48
MLP_seq,5349.272,89210222.419,9445.116,0.11,23.33,46.67,66.67,5.61,3.05,5.39,5.61,0.46,10.09
MLP_seq,5429.344,82317833.109,9072.918,0.11,23.33,36.67,63.33,2.8,0.51,1.0,2.8,3.93,4.13
MLP_seq,5190.884,84290759.069,9181.0,0.1,13.33,40.0,76.67,5.1,2.65,4.68,5.1,0.17,8.81
MLP_seq,5118.116,80114914.657,8950.694,0.1,16.67,43.33,73.33,2.83,0.12,2.6,2.83,2.63,7.57
MLP_seq,5526.745,81193435.04,9010.74,0.11,16.67,40.0,63.33,3.11,0.44,2.08,3.11,4.1,7.12
MLP_seq,5568.744,82651082.42,9091.264,0.12,20.0,36.67,63.33,1.92,5.0,3.11,1.92,8.14,0.78
MLP_seq,5776.978,78270101.101,8847.039,0.12,6.67,20.0,60.0,0.01,3.33,1.29,0.01,6.76,2.86
MLP_seq,6264.693,97752060.413,9886.964,0.12,0.0,26.67,66.67,8.41,6.11,8.66,8.41,3.78,13.76
MLP_seq,5187.173,77366762.164,8795.838,0.11,20.0,43.33,66.67,2.3,0.11,1.8,2.3,2.55,5.72
MLP_seq,5927.097,88296707.682,9396.633,0.12,10.0,33.33,63.33,6.31,2.96,4.5,6.31,0.51,7.68
MLP_seq,5478.114,86161269.367,9282.309,0.11,20.0,40.0,70.0,4.24,1.73,4.17,4.24,0.81,9.08
MLP_seq,5463.323,88217706.344,9392.428,0.11,20.0,43.33,70.0,5.71,2.32,4.46,5.71,1.19,8.79
MLP_seq,4935.229,79462260.682,8914.161,0.1,20.0,46.67,70.0,2.61,0.45,2.97,2.61,1.72,8.03
MLP_seq,5206.553,81711864.465,9039.462,0.1,16.67,40.0,70.0,3.75,1.52,4.12,3.75,0.72,9.3
MLP_seq,5231.167,81389668.753,9021.622,0.11,10.0,46.67,70.0,3.6,1.21,3.51,3.6,1.21,8.16
MLP_seq,5453.519,89890769.0,9481.074,0.11,23.33,50.0,63.33,4.65,1.96,4.17,4.65,0.78,8.65
MLP_seq,5568.777,81561466.721,9031.139,0.11,10.0,33.33,60.0,5.89,2.25,3.7,5.89,1.53,6.71
MLP_seq,5014.533,79192235.978,8899.002,0.1,13.33,53.33,73.33,3.65,1.21,3.51,3.65,1.26,8.14
MLP_seq,5097.623,81963145.618,9053.35,0.1,13.33,40.0,73.33,4.39,2.06,4.38,4.39,0.29,9.06
MLP_seq,5596.482,85577323.441,9250.801,0.11,10.0,36.67,70.0,4.18,1.97,4.09,4.18,0.25,8.39
MLP_seq,5683.941,85610850.789,9252.613,0.11,16.67,30.0,66.67,7.13,4.18,6.24,7.13,1.17,10.42
MLP_seq,5525.116,81142615.931,9007.92,0.11,13.33,30.0,66.67,5.17,2.28,4.08,5.17,0.68,7.79
MLP_seq,5451.55,87050312.725,9330.076,0.11,13.33,40.0,70.0,5.31,3.02,5.48,5.31,0.69,10.41
MLP_seq,4964.489,77168006.208,8784.532,0.1,23.33,46.67,66.67,3.55,0.99,3.6,3.55,1.6,8.81
MLP_seq,5595.003,84009896.13,9165.691,0.11,13.33,33.33,63.33,5.73,2.54,4.61,5.73,0.75,8.84
MLP_seq,5280.14,82638465.822,9090.57,0.11,13.33,46.67,70.0,3.99,1.58,3.78,3.99,0.85,8.23
MLP_seq,5432.72,83888822.205,9159.084,0.11,16.67,30.0,66.67,6.24,3.26,5.32,6.24,0.19,9.51
MLP_seq,4933.121,77476342.614,8802.065,0.1,13.33,46.67,73.33,3.05,0.93,3.63,3.05,1.21,9.01
MLP_seq,5337.053,80685313.972,8982.5,0.11,13.33,40.0,70.0,2.58,0.52,3.11,2.58,1.54,8.28
MLP_seq,5402.58,80044066.938,8946.735,0.11,6.67,40.0,66.67,4.55,1.71,4.25,4.55,1.18,9.33
MLP_seq,5430.463,88735229.695,9419.938,0.11,23.33,43.33,63.33,5.51,3.03,5.35,5.51,0.52,10.01
MLP_seq,5645.926,81593664.048,9032.921,0.11,10.0,30.0,63.33,4.65,1.84,3.67,4.65,1.02,7.42
MLP_seq,5135.606,78632684.006,8867.507,0.1,6.67,46.67,70.0,4.15,1.72,3.8,4.15,0.74,8.03
MLP_seq,5043.258,78099894.334,8837.414,0.1,10.0,50.0,70.0,3.43,1.24,3.53,3.43,0.98,8.16
MLP_seq,5706.849,87435095.687,9350.674,0.11,16.67,26.67,66.67,5.35,3.15,5.02,5.35,0.92,8.85
MLP_seq,5594.385,86097500.966,9278.874,0.11,20.0,33.33,66.67,7.19,3.93,6.28,7.19,0.56,11.02
MLP_seq,5441.328,80107257.513,8950.266,0.11,13.33,40.0,66.67,4.46,1.6,3.78,4.46,1.34,8.2
MLP_seq,5243.814,81958265.729,9053.08,0.1,20.0,40.0,66.67,4.43,2.14,4.52,4.43,0.18,9.31
MLP_seq,5112.568,78110585.262,8838.019,0.1,16.67,43.33,70.0,4.48,1.85,4.48,4.48,0.82,9.72
MLP_seq,5811.593,85918786.356,9269.239,0.12,13.33,33.33,60.0,6.12,3.4,5.42,6.12,0.64,9.53
MLP_seq,5380.643,82135421.233,9062.859,0.11,10.0,43.33,66.67,4.63,2.11,4.44,4.63,0.45,9.14
MLP_seq,5487.131,83759357.785,9152.014,0.11,13.33,33.33,63.33,5.95,3.12,5.28,5.95,0.22,9.66
MLP_seq,5020.972,78714868.475,8872.14,0.1,13.33,46.67,70.0,3.29,1.13,3.67,3.29,1.04,8.76
MLP_seq,5309.859,82290618.801,9071.418,0.11,16.67,43.33,70.0,2.27,0.39,2.87,2.27,1.48,7.85
MLP_seq,5511.633,81985707.633,9054.596,0.11,6.67,36.67,70.0,5.07,2.31,4.78,5.07,0.5,9.75
MLP_seq,5358.433,87305996.446,9343.768,0.11,16.67,46.67,63.33,5.08,2.39,4.82,5.08,0.34,9.7
MLP_seq,5474.977,79126959.294,8895.334,0.11,13.33,33.33,60.0,4.68,1.95,3.87,4.68,0.83,7.79
MLP_seq,5063.434,78962822.042,8886.103,0.1,13.33,46.67,70.0,3.77,1.93,4.07,3.77,0.08,8.4
MLP_seq,5061.481,78883076.12,8881.614,0.1,6.67,50.0,70.0,4.0,1.85,4.15,4.0,0.32,8.8
MLP_seq,5667.569,85835143.868,9264.726,0.11,13.33,30.0,63.33,5.0,2.39,4.77,5.0,0.26,9.57
MLP_seq,5655.737,84621513.292,9198.995,0.11,10.0,36.67,66.67,6.49,3.34,5.89,6.49,0.1,11.0
MLP_seq,5299.709,78744772.609,8873.825,0.11,13.33,40.0,70.0,4.49,1.84,3.84,4.49,0.85,7.93
MLP_seq,5390.404,85566519.444,9250.217,0.11,13.33,33.33,66.67,5.14,2.6,5.02,5.14,0.02,9.88
MLP_seq,4979.11,76214337.108,8730.082,0.1,16.67,50.0,70.0,3.52,1.06,3.53,3.52,1.44,8.5
MLP_seq,5497.2,82214695.287,9067.232,0.11,10.0,33.33,63.33,5.54,2.63,4.85,5.54,0.35,9.33
MLP_seq,5192.899,81025516.021,9001.417,0.1,13.33,46.67,70.0,4.19,1.85,4.1,4.19,0.51,8.64
MLP_seq,5457.108,84038963.828,9167.277,0.11,20.0,30.0,70.0,5.66,3.07,5.15,5.66,0.44,9.36
MLP_seq,5114.884,79531643.611,8918.052,0.1,16.67,36.67,70.0,3.49,1.3,3.77,3.49,0.91,8.72
MLP_seq,5319.616,83018158.196,9111.43,0.11,6.67,40.0,66.67,4.59,2.02,4.45,4.59,0.58,9.33
MLP_seq,5445.564,80588277.934,8977.097,0.11,6.67,36.67,66.67,4.2,1.34,3.96,4.2,1.57,9.18
MLP_seq,5344.128,85145257.425,9227.419,0.11,16.67,46.67,66.67,4.94,2.54,4.95,4.94,0.11,9.78
MLP_seq,5474.297,79971062.187,8942.654,0.11,13.33,33.33,63.33,5.84,2.85,4.65,5.84,0.23,8.36
MLP_seq,5095.478,80055482.782,8947.373,0.1,16.67,46.67,73.33,3.97,1.88,4.06,3.97,0.22,8.46
MLP_seq,5128.73,79759144.668,8930.798,0.1,16.67,43.33,73.33,4.17,2.23,4.55,4.17,0.28,9.23
MLP_seq,6021.445,89018879.88,9434.982,0.12,16.67,33.33,60.0,6.32,3.46,5.1,6.32,0.53,8.48
MLP_seq,5956.232,87253959.743,9340.983,0.12,13.33,30.0,63.33,6.77,3.11,5.14,6.77,0.7,9.29
MLP_seq,5984.807,84323710.947,9182.794,0.12,13.33,30.0,56.67,6.21,3.0,4.87,6.21,0.32,8.69
MLP_seq,5693.654,90466872.098,9511.407,0.11,20.0,40.0,63.33,5.34,2.73,5.12,5.34,0.08,9.92
MLP_seq,5371.807,81733892.319,9040.68,0.11,13.33,36.67,73.33,4.76,2.2,4.54,4.76,0.4,9.26
MLP_seq,6031.143,83802852.741,9154.39,0.12,10.0,26.67,53.33,6.08,3.28,4.65,6.08,0.41,7.5
MLP_seq,5779.245,87003995.142,9327.593,0.12,13.33,43.33,66.67,5.02,2.35,4.53,5.02,0.37,8.95
MLP_seq,5888.596,89608004.043,9466.15,0.12,13.33,33.33,60.0,5.65,2.67,4.89,5.65,0.39,9.37
MLP_seq,5179.217,83912311.811,9160.366,0.1,20.0,50.0,70.0,3.4,1.59,4.24,3.4,0.22,9.54
MLP_seq,5762.273,86366131.502,9293.338,0.11,10.0,33.33,70.0,4.02,1.97,4.22,4.02,0.1,8.78
MLP_seq,5727.162,83541787.768,9140.12,0.12,10.0,26.67,66.67,4.62,1.9,4.0,4.62,0.88,8.28
MLP_seq,5577.432,88583527.407,9411.882,0.11,23.33,43.33,66.67,5.28,2.73,5.23,5.28,0.13,10.25
MLP_seq,5895.85,84784191.998,9207.833,0.12,16.67,33.33,56.67,6.21,3.01,4.51,6.21,0.29,7.62
MLP_seq,4777.312,75944659.223,8714.623,0.1,20.0,53.33,70.0,3.65,1.53,3.87,3.65,0.59,8.58
MLP_seq,5413.529,81922890.853,9051.126,0.11,10.0,36.67,66.67,5.29,2.48,4.63,5.29,0.38,8.97
MLP_seq,6177.673,96579559.557,9827.49,0.12,16.67,26.67,56.67,7.65,4.37,6.07,7.65,0.97,9.58
MLP_seq,6732.559,99170643.124,9958.446,0.13,10.0,16.67,46.67,7.87,3.26,5.07,7.87,1.64,8.79
MLP_seq,6579.091,91330544.342,9556.702,0.13,20.0,26.67,46.67,7.74,3.05,5.09,7.74,1.93,9.24
MLP_seq,6051.26,92284003.441,9606.456,0.12,20.0,43.33,56.67,5.82,3.0,5.3,5.82,0.12,9.94
MLP_seq,5940.814,88085320.714,9385.378,0.12,16.67,33.33,53.33,6.01,2.7,4.62,6.01,0.71,8.54
MLP_seq,7080.924,98699755.603,9934.775,0.14,3.33,16.67,46.67,5.01,3.67,5.12,5.01,2.34,8.13
MLP_seq,5939.204,86506861.889,9300.907,0.12,6.67,33.33,63.33,5.71,2.87,4.42,5.71,0.05,7.64
MLP_seq,6833.726,99189074.687,9959.371,0.14,3.33,20.0,50.0,6.4,3.81,5.41,6.4,1.18,8.7
MLP_seq,5222.731,89759357.886,9474.142,0.1,16.67,46.67,66.67,4.09,2.2,4.48,4.09,0.3,9.08
MLP_seq,5643.023,88767636.996,9421.658,0.11,13.33,40.0,63.33,5.39,2.32,3.73,5.39,0.82,6.66
MLP_seq,6054.535,88797068.498,9423.22,0.12,3.33,33.33,60.0,4.33,1.61,4.14,4.33,1.17,9.22
MLP_seq,6284.248,102384579.181,10118.527,0.12,20.0,33.33,50.0,5.4,2.25,4.61,5.4,0.99,9.38
MLP_seq,6528.935,92866785.328,9636.741,0.13,13.33,23.33,50.0,2.95,1.06,2.87,2.95,0.83,6.57
MLP_seq,5443.382,83400120.534,9132.367,0.11,13.33,40.0,70.0,4.84,2.61,4.79,4.84,0.34,9.22
MLP_seq,5289.929,79213181.896,8900.179,0.11,6.67,43.33,63.33,4.31,2.21,4.54,4.31,0.11,9.23
MLP_seq,5255.606,83829440.609,9155.842,0.1,20.0,56.67,66.67,5.76,3.83,6.56,5.76,1.89,11.99
MLP_seq,5197.896,77201867.678,8786.459,0.1,10.0,43.33,76.67,7.1,4.46,6.47,7.1,1.77,10.54
MLP_seq,4740.527,71975932.77,8483.863,0.1,23.33,53.33,66.67,4.1,1.56,3.66,4.1,1.02,7.91
MLP_seq,5168.648,81733541.685,9040.66,0.1,16.67,46.67,70.0,4.2,1.53,3.97,4.2,1.19,8.89
MLP_seq,4849.077,74362671.731,8623.379,0.1,23.33,50.0,70.0,1.86,0.51,2.03,1.86,2.9,7.12
MLP_seq,4995.27,80125060.855,8951.26,0.1,20.0,53.33,73.33,5.72,2.64,4.14,5.72,0.53,7.25
MLP_seq,4700.655,72934850.029,8540.19,0.1,16.67,56.67,73.33,4.21,1.38,3.52,4.21,1.51,7.86
MLP_seq,4983.202,77218342.85,8787.397,0.1,16.67,46.67,73.33,3.45,0.8,3.01,3.45,1.88,7.5
MLP_seq,5094.878,80915154.453,8995.285,0.1,16.67,50.0,70.0,5.29,3.09,5.34,5.29,0.87,9.9
MLP_seq,5094.169,82712418.043,9094.637,0.1,20.0,50.0,70.0,3.3,1.88,4.35,3.3,0.47,9.31
MLP_seq,4972.924,73287108.908,8560.789,0.1,20.0,40.0,73.33,3.93,1.58,4.0,3.93,0.8,8.87
MLP_seq,5117.838,78822377.635,8878.197,0.1,23.33,40.0,73.33,3.48,0.94,3.6,3.48,1.63,8.92
MLP_seq,4720.751,73323264.01,8562.9,0.1,26.67,50.0,73.33,2.29,0.12,1.98,2.29,2.06,5.79
MLP_seq,5008.808,77225672.482,8787.814,0.1,10.0,56.67,70.0,4.58,1.91,4.23,4.58,0.8,8.91
MLP_seq,4941.761,77305999.443,8792.383,0.1,10.0,53.33,73.33,3.6,0.97,3.48,3.6,1.7,8.51
MLP_seq,5202.064,81493454.346,9027.373,0.1,20.0,43.33,73.33,4.73,2.45,4.64,4.73,0.15,9.09
MLP_seq,4775.922,70137998.321,8374.843,0.1,20.0,46.67,70.0,4.33,1.38,3.27,4.33,1.64,7.12
MLP_seq,4754.582,72861612.027,8535.901,0.1,16.67,50.0,70.0,3.54,1.79,3.65,3.54,0.04,7.45
MLP_seq,4765.294,76090713.634,8722.999,0.1,23.33,56.67,70.0,3.39,0.73,2.92,3.39,1.98,7.36
MLP_seq,4808.463,76858456.766,8766.896,0.1,20.0,50.0,66.67,3.68,1.19,3.71,3.68,1.33,8.75
MLP_seq,5222.565,80173739.336,8953.979,0.1,10.0,46.67,73.33,4.79,2.08,3.96,4.79,0.69,7.83
MLP_seq,4955.01,78292087.83,8848.282,0.1,20.0,56.67,70.0,3.29,0.79,3.16,3.29,1.74,7.94
MLP_seq,4981.277,78239259.308,8845.296,0.1,16.67,53.33,73.33,3.69,0.92,3.25,3.69,1.92,7.96
MLP_seq,4891.35,78212152.776,8843.763,0.1,23.33,46.67,70.0,3.67,0.85,3.31,3.67,2.03,8.27
MLP_seq,5048.398,80480346.722,8971.084,0.1,20.0,46.67,70.0,3.84,1.15,3.6,3.84,1.59,8.53
MLP_seq,5018.013,77840320.043,8822.716,0.1,16.67,50.0,70.0,4.37,1.55,3.9,4.37,1.34,8.64
MLP_seq,5188.581,81816425.52,9045.243,0.1,16.67,50.0,70.0,4.66,1.87,4.02,4.66,0.97,8.39
MLP_seq,5544.447,81312275.963,9017.332,0.11,6.67,36.67,63.33,5.72,2.87,4.72,5.72,0.04,8.51
