validation,mae,mse,rmse,mape,accuracy 2%,accuracy 5%,accuracy 10%,Erro percentual acumulado 30 dias,Erro percentual acumulado 60 dias,Erro percentual acumulado 90 dias,Erro percentual acumulado 1º mês,Erro percentual acumulado 2º mês,Erro percentual acumulado 3º mês
MLP_seq,6525.656,187746042.813,13702.045,0.1,23.33,53.33,80.0,3.67,3.91,6.57,3.67,4.15,11.91
MLP_seq,6676.718,199535463.294,14125.702,0.11,23.33,56.67,80.0,5.52,5.68,8.23,5.52,5.84,13.32
MLP_seq,7128.49,205838084.635,14347.058,0.11,36.67,50.0,70.0,6.97,7.15,9.41,6.97,7.32,14.0
MLP_seq,7002.87,199864598.256,14137.348,0.11,20.0,53.33,76.67,6.83,6.48,8.9,6.83,6.13,13.75
MLP_seq,6826.369,187419959.938,13690.141,0.11,30.0,43.33,80.0,3.49,4.52,6.84,3.49,5.53,11.53
MLP_seq,6936.977,190368456.137,13797.408,0.11,20.0,43.33,73.33,4.46,5.07,6.91,4.46,5.67,10.68
MLP_seq,8050.72,215882534.483,14692.942,0.13,20.0,40.0,66.67,6.92,7.31,9.64,6.92,7.7,14.34
MLP_seq,7201.553,218220445.109,14772.286,0.11,26.67,53.33,73.33,6.83,6.93,9.73,6.83,7.04,15.28
MLP_seq,7155.16,223174964.758,14939.042,0.11,26.67,63.33,80.0,6.71,6.66,9.27,6.71,6.6,14.5
MLP_seq,6641.136,187998639.158,13711.26,0.11,30.0,46.67,80.0,3.69,4.05,6.43,3.69,4.41,11.24
MLP_seq,6863.825,198022309.687,14072.04,0.11,23.33,56.67,76.67,5.46,5.55,8.15,5.46,5.63,13.36
MLP_seq,6326.361,184509212.472,13583.417,0.1,33.33,53.33,80.0,4.81,5.29,7.64,4.81,5.77,12.39
MLP_seq,6545.224,184872534.668,13596.784,0.11,23.33,50.0,80.0,3.99,4.23,6.91,3.99,4.47,12.27
MLP_seq,6694.539,190408730.21,13798.867,0.11,26.67,46.67,80.0,4.09,4.26,6.65,4.09,4.43,11.47
MLP_seq,7732.229,197883707.791,14067.114,0.12,13.33,40.0,66.67,7.1,7.79,10.34,7.1,8.48,15.45
MLP_seq,6489.494,187992668.481,13711.042,0.1,26.67,53.33,80.0,3.68,3.94,6.71,3.68,4.19,12.24
MLP_seq,6650.302,202445366.205,14228.33,0.1,30.0,53.33,80.0,5.33,5.89,8.5,5.33,6.44,13.74
MLP_seq,6598.186,185150448.569,13607.0,0.11,20.0,50.0,76.67,4.45,4.27,6.75,4.45,4.09,11.74
MLP_seq,6955.471,195301980.538,13975.048,0.11,16.67,56.67,76.67,5.61,5.82,8.08,5.61,6.04,12.65
MLP_seq,6749.195,187407929.455,13689.702,0.11,23.33,43.33,80.0,4.32,5.06,7.52,4.32,5.8,12.48
MLP_seq,7840.332,228692653.601,15122.588,0.12,16.67,46.67,73.33,8.07,8.55,10.64,8.07,9.04,14.89
MLP_seq,7431.52,195842692.433,13994.381,0.12,13.33,40.0,63.33,4.35,5.62,7.39,4.35,6.88,11.01
MLP_seq,8014.438,233839622.669,15291.816,0.12,20.0,43.33,73.33,8.51,8.48,11.1,8.51,8.45,16.32
MLP_seq,6824.297,185537629.137,13621.22,0.11,23.33,46.67,66.67,3.29,3.48,6.15,3.29,3.67,11.5
MLP_seq,6718.702,193714376.26,13918.131,0.11,23.33,56.67,80.0,4.72,4.88,7.35,4.72,5.05,12.31
MLP_seq,6739.369,196719840.149,14025.685,0.11,23.33,60.0,76.67,5.56,5.5,8.18,5.56,5.44,13.53
MLP_seq,6413.92,186265923.58,13647.927,0.1,26.67,53.33,80.0,5.39,5.61,8.09,5.39,5.84,13.06
MLP_seq,6907.745,195666222.244,13988.074,0.11,26.67,50.0,76.67,5.86,6.07,8.44,5.86,6.29,13.22
MLP_seq,6897.487,197120371.561,14039.956,0.11,20.0,53.33,76.67,5.6,5.64,7.88,5.6,5.67,12.41
MLP_seq,7364.272,213026373.975,14595.423,0.11,26.67,50.0,66.67,7.06,6.51,9.78,7.06,5.95,16.16
MLP_seq,6543.686,187962059.487,13709.926,0.11,23.33,53.33,80.0,3.97,4.18,6.78,3.97,4.38,11.98
MLP_seq,6329.997,183234617.445,13536.418,0.1,23.33,53.33,80.0,3.3,3.69,6.31,3.3,4.09,11.54
MLP_seq,6595.353,186942369.762,13672.687,0.11,26.67,50.0,80.0,4.99,4.94,7.45,4.99,4.89,12.48
MLP_seq,6977.611,197631078.205,14058.132,0.11,16.67,53.33,80.0,5.88,5.73,8.0,5.88,5.57,12.61
MLP_seq,6969.227,193068572.373,13894.912,0.11,20.0,50.0,76.67,4.91,5.55,7.85,4.91,6.19,12.49
MLP_seq,6786.384,182262545.299,13500.465,0.11,20.0,50.0,80.0,4.43,4.55,6.65,4.43,4.67,10.93
MLP_seq,7655.339,203150559.125,14253.089,0.12,10.0,40.0,66.67,4.36,5.67,7.85,4.36,6.96,12.27
MLP_seq,7734.289,224894223.004,14996.474,0.12,20.0,43.33,73.33,7.83,7.94,10.66,7.83,8.05,16.07
MLP_seq,7128.967,213663504.644,14617.233,0.11,16.67,50.0,80.0,5.58,6.04,8.6,5.58,6.51,13.72
MLP_seq,6709.28,189352088.574,13760.526,0.11,23.33,46.67,80.0,4.47,4.53,6.9,4.47,4.6,11.67
MLP_seq,6695.969,192112602.03,13860.469,0.11,26.67,53.33,76.67,5.87,5.79,8.22,5.87,5.7,13.12
MLP_seq,7218.129,201865920.053,14207.953,0.11,20.0,53.33,76.67,6.67,7.0,9.1,6.67,7.33,13.35
MLP_seq,6628.1,186278041.869,13648.371,0.11,23.33,50.0,76.67,4.64,4.57,7.16,4.64,4.5,12.33
MLP_seq,6877.798,194845766.911,13958.717,0.11,13.33,50.0,76.67,5.43,5.2,7.69,5.43,4.96,12.7
MLP_seq,7678.512,222593435.276,14919.566,0.12,23.33,43.33,70.0,7.27,8.04,10.84,7.27,8.81,16.39
MLP_seq,6533.833,191531869.753,13839.504,0.1,26.67,53.33,80.0,4.09,4.24,6.82,4.09,4.39,12.0
MLP_seq,6195.6,185049819.582,13603.302,0.1,30.0,53.33,80.0,3.78,4.23,6.96,3.78,4.67,12.41
MLP_seq,6779.483,190453882.861,13800.503,0.11,20.0,50.0,73.33,5.22,4.65,7.11,5.22,4.07,12.06
MLP_seq,6855.409,192808672.573,13885.556,0.11,20.0,50.0,73.33,4.23,4.35,6.79,4.23,4.48,11.7
MLP_seq,6609.11,184562833.454,13585.39,0.11,26.67,50.0,80.0,3.47,4.24,6.93,3.47,5.01,12.3
MLP_seq,6442.547,183241875.745,13536.686,0.1,26.67,56.67,80.0,4.67,4.6,6.96,4.67,4.53,11.72
MLP_seq,7184.257,194164123.711,13934.279,0.12,23.33,40.0,66.67,4.1,4.43,6.9,4.1,4.77,11.87
MLP_seq,7615.073,222688644.505,14922.756,0.12,23.33,40.0,73.33,8.04,8.2,10.73,8.04,8.36,15.79
MLP_seq,6916.735,209346373.266,14468.807,0.11,20.0,53.33,80.0,5.24,5.58,8.11,5.24,5.93,13.17
MLP_seq,6604.24,192617132.002,13878.657,0.11,20.0,56.67,80.0,4.42,4.83,7.37,4.42,5.24,12.45
MLP_seq,6733.413,192377819.099,13870.033,0.11,13.33,53.33,80.0,4.89,4.75,7.6,4.89,4.61,13.27
MLP_seq,6670.402,195943678.087,13997.988,0.11,23.33,56.67,80.0,5.8,6.1,8.61,5.8,6.4,13.64
MLP_seq,6799.102,192846282.684,13886.91,0.11,23.33,53.33,76.67,5.37,5.5,8.01,5.37,5.62,13.07
MLP_seq,6749.644,193657816.851,13916.099,0.11,26.67,53.33,80.0,5.16,5.01,7.38,5.16,4.85,12.17
MLP_seq,7246.896,200105181.087,14145.854,0.11,20.0,46.67,66.67,6.01,6.4,8.98,6.01,6.8,14.14
MLP_seq,6351.055,184183545.837,13571.424,0.1,30.0,53.33,80.0,3.76,3.83,6.46,3.76,3.9,11.72
MLP_seq,6571.31,186316419.285,13649.777,0.11,16.67,50.0,80.0,3.89,4.07,6.65,3.89,4.26,11.82
MLP_seq,6886.135,197373475.576,14048.967,0.11,26.67,53.33,76.67,6.36,5.98,8.52,6.36,5.59,13.62
MLP_seq,6843.339,194842703.473,13958.607,0.11,23.33,53.33,80.0,5.29,5.27,7.66,5.29,5.25,12.48
MLP_seq,6800.07,195235409.984,13972.667,0.11,33.33,56.67,76.67,5.79,6.1,8.74,5.79,6.41,14.02
MLP_seq,6736.779,197047885.163,14037.375,0.11,26.67,60.0,73.33,6.12,5.76,8.49,6.12,5.39,13.94
MLP_seq,7341.293,191523173.585,13839.19,0.12,13.33,46.67,66.67,4.19,5.21,7.72,4.19,6.21,12.78
MLP_seq,7504.15,220701700.608,14856.032,0.12,23.33,46.67,70.0,7.19,8.02,10.55,7.19,8.85,15.6
MLP_seq,6633.042,184281080.97,13575.017,0.11,23.33,46.67,73.33,2.12,2.4,5.0,2.12,2.67,10.22
MLP_seq,6674.306,190566070.96,13804.567,0.11,23.33,53.33,80.0,4.96,5.0,7.35,4.96,5.03,12.1
MLP_seq,6510.653,183998591.676,13564.608,0.11,26.67,46.67,80.0,4.14,3.99,6.67,4.14,3.85,12.02
MLP_seq,6516.989,185523164.322,13620.689,0.1,30.0,53.33,76.67,5.13,5.53,7.84,5.13,5.94,12.5
MLP_seq,6783.618,192468749.028,13873.311,0.11,20.0,46.67,80.0,5.18,5.32,7.82,5.18,5.45,12.85
MLP_seq,6612.906,188530747.275,13730.65,0.11,26.67,53.33,80.0,4.66,4.35,6.85,4.66,4.05,11.87
MLP_seq,6945.425,191632410.218,13843.136,0.11,26.67,43.33,66.67,3.23,3.45,6.64,3.23,3.68,12.92
MLP_seq,6447.734,184485656.477,13582.55,0.1,30.0,53.33,80.0,3.85,4.05,6.55,3.85,4.24,11.6
MLP_seq,6530.605,182287291.429,13501.381,0.11,23.33,53.33,80.0,3.56,3.47,6.02,3.56,3.39,11.14
MLP_seq,6649.717,197146580.453,14040.89,0.11,26.67,56.67,80.0,5.13,5.4,7.8,5.13,5.67,12.63
MLP_seq,6906.067,199730751.602,14132.613,0.11,23.33,53.33,73.33,4.8,4.82,7.17,4.8,4.85,11.91
MLP_seq,6913.802,182442428.529,13507.125,0.11,13.33,53.33,80.0,4.36,4.89,7.36,4.36,5.42,12.33
MLP_seq,7118.898,195725982.663,13990.21,0.11,20.0,46.67,73.33,5.78,5.55,7.96,5.78,5.31,12.81
MLP_seq,7363.271,178172965.136,13348.145,0.12,13.33,33.33,63.33,1.32,2.52,5.33,1.32,3.71,10.93
MLP_seq,6945.82,192016835.066,13857.014,0.11,13.33,50.0,73.33,6.14,6.66,8.87,6.14,7.17,13.36
MLP_seq,6503.477,184052057.238,13566.579,0.11,26.67,50.0,80.0,3.57,3.83,6.38,3.57,4.08,11.49
MLP_seq,6543.064,189195912.404,13754.851,0.1,26.67,50.0,80.0,4.54,4.62,7.08,4.54,4.71,12.03
MLP_seq,6608.357,189121555.25,13752.147,0.11,20.0,56.67,76.67,5.3,5.4,7.85,5.3,5.5,12.79
MLP_seq,6328.711,173496188.581,13171.795,0.1,30.0,50.0,80.0,4.29,4.64,7.09,4.29,4.99,12.01
MLP_seq,6764.17,192210622.657,13864.005,0.11,23.33,46.67,76.67,4.76,5.04,7.58,4.76,5.33,12.66
MLP_seq,6593.533,191272962.986,13830.147,0.11,23.33,50.0,80.0,5.0,4.95,7.4,5.0,4.9,12.33
MLP_seq,7341.61,208018863.29,14422.859,0.11,26.67,46.67,70.0,6.82,7.2,10.01,6.82,7.58,15.59
MLP_seq,6445.336,183239667.805,13536.605,0.1,30.0,53.33,76.67,3.6,3.8,6.36,3.6,4.01,11.48
MLP_seq,6521.709,194216058.749,13936.142,0.1,26.67,56.67,80.0,5.21,5.15,7.64,5.21,5.1,12.65
MLP_seq,6621.522,188012595.1,13711.768,0.11,23.33,56.67,76.67,5.29,5.03,7.51,5.29,4.76,12.51
MLP_seq,6855.492,192439257.68,13872.248,0.11,16.67,50.0,76.67,5.41,5.09,7.56,5.41,4.77,12.52
MLP_seq,6858.184,193128082.53,13897.053,0.11,23.33,53.33,80.0,5.02,5.54,8.07,5.02,6.07,13.14
MLP_seq,6375.87,176778806.996,13295.819,0.1,26.67,53.33,76.67,3.57,4.66,6.74,3.57,5.74,10.97
MLP_seq,7494.0,203269829.376,14257.273,0.12,10.0,43.33,70.0,3.51,4.52,7.6,3.51,5.53,13.68
MLP_seq,6653.19,184442897.848,13580.976,0.11,30.0,50.0,73.33,5.86,6.09,8.25,5.86,6.32,12.64
MLP_seq,6627.058,188057969.869,13713.423,0.11,26.67,46.67,80.0,5.04,4.81,7.05,5.04,4.58,11.58
MLP_seq,6787.657,191802050.901,13849.262,0.11,16.67,46.67,73.33,4.5,4.67,7.28,4.5,4.84,12.51
MLP_seq,6568.528,189141739.469,13752.881,0.11,23.33,53.33,80.0,5.35,5.13,7.75,5.35,4.9,13.01
MLP_seq,6627.585,187872136.324,13706.646,0.11,30.0,50.0,76.67,5.25,5.78,8.23,5.25,6.32,13.16
MLP_seq,6825.724,193716370.277,13918.203,0.11,13.33,56.67,80.0,5.19,5.38,7.67,5.19,5.58,12.29
MLP_seq,6850.148,194965664.134,13963.011,0.11,26.67,46.67,80.0,5.21,5.28,7.7,5.21,5.35,12.58
MLP_seq,6973.047,187032900.169,13675.997,0.11,26.67,46.67,73.33,4.5,5.19,8.14,4.5,5.88,13.97
MLP_seq,6458.715,183089800.954,13531.068,0.1,26.67,56.67,76.67,3.91,4.08,6.65,3.91,4.25,11.82
MLP_seq,6446.85,194452677.127,13944.629,0.1,26.67,53.33,80.0,4.1,4.38,6.99,4.1,4.66,12.23
MLP_seq,6596.969,194901856.879,13960.726,0.1,26.67,56.67,80.0,5.44,5.43,7.92,5.44,5.41,12.92
MLP_seq,6881.153,192535274.817,13875.708,0.11,16.67,60.0,76.67,5.4,5.17,7.52,5.4,4.94,12.24
MLP_seq,6608.66,192432770.719,13872.014,0.1,26.67,60.0,80.0,5.27,5.96,8.31,5.27,6.64,13.05
MLP_seq,6510.303,179149256.222,13384.665,0.11,26.67,46.67,80.0,4.36,4.9,7.15,4.36,5.45,11.71
MLP_seq,7055.128,203170826.385,14253.8,0.11,16.67,50.0,70.0,4.34,5.11,8.24,4.34,5.88,14.39
MLP_seq,6545.172,187528371.166,13694.1,0.1,30.0,53.33,73.33,6.04,5.97,8.38,6.04,5.89,13.24
MLP_seq,6334.872,182691091.557,13516.327,0.1,33.33,50.0,80.0,4.25,4.26,6.58,4.25,4.26,11.29
MLP_seq,6420.742,183831585.045,13558.451,0.1,30.0,53.33,80.0,3.91,3.97,6.51,3.91,4.04,11.62
MLP_seq,6873.727,200536053.318,14161.075,0.11,23.33,56.67,76.67,5.9,5.82,8.46,5.9,5.74,13.73
MLP_seq,6483.147,188529281.19,13730.597,0.1,36.67,53.33,76.67,5.05,5.53,7.94,5.05,6.01,12.8
MLP_seq,6749.433,190868088.3,13815.502,0.11,23.33,50.0,76.67,4.19,4.27,6.89,4.19,4.34,12.13
MLP_seq,6567.989,188821469.526,13741.232,0.11,30.0,53.33,80.0,4.4,4.23,6.83,4.4,4.06,12.03
MLP_seq,7327.413,205892592.163,14348.958,0.11,23.33,46.67,66.67,4.71,5.84,8.81,4.71,6.94,14.7
MLP_seq,6472.231,187003346.072,13674.917,0.1,23.33,50.0,80.0,4.08,4.42,6.99,4.08,4.76,12.14
MLP_seq,6582.376,190837294.295,13814.387,0.1,26.67,50.0,80.0,6.12,5.95,8.01,6.12,5.78,12.2
MLP_seq,6557.07,192621303.181,13878.808,0.1,26.67,53.33,80.0,4.74,4.74,7.47,4.74,4.74,12.91
MLP_seq,6759.093,191343456.02,13832.695,0.11,26.67,56.67,76.67,5.1,4.73,7.1,5.1,4.35,11.88
MLP_seq,6604.899,182873928.098,13523.089,0.11,30.0,50.0,80.0,4.07,4.38,6.69,4.07,4.69,11.37
MLP_seq,7241.644,191922481.212,13853.609,0.12,13.33,46.67,70.0,6.35,5.99,8.1,6.35,5.63,12.38
MLP_seq,6963.272,180652247.001,13440.694,0.11,16.67,53.33,63.33,4.08,4.24,7.15,4.08,4.4,12.94
MLP_seq,6744.419,183782802.991,13556.652,0.11,30.0,50.0,73.33,4.94,5.13,7.29,4.94,5.32,11.68
MLP_seq,7025.475,191271344.648,13830.088,0.11,23.33,46.67,70.0,4.57,4.15,6.73,4.57,3.72,11.92
MLP_seq,6922.557,192959315.977,13890.98,0.11,20.0,50.0,73.33,4.42,4.39,6.96,4.42,4.36,12.11
MLP_seq,6644.818,177867622.119,13336.702,0.11,13.33,46.67,80.0,4.45,4.5,6.78,4.45,4.55,11.39
MLP_seq,6531.322,176845568.297,13298.33,0.11,33.33,50.0,76.67,4.25,4.86,7.41,4.25,5.47,12.53
MLP_seq,6642.658,181304588.298,13464.939,0.11,20.0,50.0,76.67,4.39,4.25,6.67,4.39,4.11,11.55
MLP_seq,6782.534,190064548.886,13786.39,0.11,26.67,53.33,70.0,4.64,4.69,6.94,4.64,4.75,11.5
MLP_seq,7463.563,207980368.332,14421.524,0.12,23.33,33.33,73.33,3.18,4.49,7.77,3.18,5.79,14.2
MLP_seq,6134.738,184108172.555,13568.647,0.1,36.67,56.67,80.0,3.56,3.95,6.6,3.56,4.34,11.89
MLP_seq,6330.642,183498236.794,13546.152,0.1,20.0,50.0,80.0,3.31,3.55,6.3,3.31,3.79,11.8
MLP_seq,6640.028,183734621.443,13554.874,0.11,26.67,50.0,73.33,4.81,4.52,6.9,4.81,4.22,11.71
MLP_seq,6885.904,193497186.542,13910.327,0.11,20.0,50.0,76.67,4.26,4.13,6.56,4.26,4.01,11.46
MLP_seq,6634.534,175668297.671,13253.992,0.11,30.0,50.0,76.67,3.79,4.1,6.65,3.79,4.4,11.77
MLP_seq,7036.271,184631536.849,13587.919,0.11,20.0,46.67,66.67,4.16,4.64,7.23,4.16,5.12,12.42
MLP_seq,8757.986,198716631.342,14096.689,0.14,13.33,23.33,56.67,0.64,3.61,6.6,0.64,6.43,12.52
MLP_seq,7473.429,202279760.386,14222.509,0.12,13.33,46.67,70.0,5.29,5.34,7.52,5.29,5.39,11.95
MLP_seq,7389.194,199110170.46,14110.64,0.12,16.67,40.0,73.33,4.37,4.01,6.88,4.37,3.64,12.59
MLP_seq,7443.373,200113793.838,14146.158,0.12,13.33,43.33,70.0,4.99,4.9,7.42,4.99,4.81,12.48
MLP_seq,7145.842,192810413.971,13885.619,0.11,16.67,46.67,70.0,6.24,5.62,7.45,6.24,4.98,11.22
MLP_seq,6894.681,174264906.871,13200.943,0.11,26.67,53.33,76.67,4.77,5.11,7.36,4.77,5.44,11.94
MLP_seq,6944.402,188795334.158,13740.281,0.11,16.67,50.0,76.67,4.09,5.02,6.98,4.09,5.94,10.98
MLP_seq,7486.661,200959327.324,14176.012,0.12,16.67,43.33,66.67,5.21,5.2,7.13,5.21,5.2,11.06
MLP_seq,8138.489,222484717.315,14915.922,0.13,16.67,40.0,66.67,3.19,5.28,8.83,3.19,7.3,15.72
MLP_seq,6642.781,187929396.798,13708.734,0.11,20.0,53.33,73.33,3.72,4.13,6.4,3.72,4.55,10.98
MLP_seq,6393.622,188442191.992,13727.425,0.1,26.67,53.33,80.0,4.23,4.22,6.6,4.23,4.21,11.41
MLP_seq,6967.713,188227491.943,13719.602,0.11,16.67,50.0,73.33,4.63,4.5,6.7,4.63,4.36,11.15
MLP_seq,6999.054,195082725.641,13967.202,0.11,30.0,50.0,66.67,3.88,4.59,6.86,3.88,5.29,11.46
MLP_seq,7408.962,178982507.76,13378.434,0.12,20.0,40.0,70.0,3.96,4.91,6.98,3.96,5.86,11.21
MLP_seq,7180.547,199954249.915,14140.518,0.11,30.0,46.67,70.0,4.56,5.56,8.6,4.56,6.56,14.58
MLP_seq,6813.344,172062045.797,13117.242,0.11,20.0,46.67,73.33,2.17,3.3,6.43,2.17,4.41,12.6
MLP_seq,6673.954,193732096.829,13918.768,0.11,23.33,53.33,70.0,2.87,3.39,6.37,2.87,3.91,12.27
MLP_seq,6686.924,196012207.954,14000.436,0.11,33.33,56.67,66.67,3.04,4.53,7.33,3.04,6.0,12.9
MLP_seq,6506.408,193434939.443,13908.089,0.1,23.33,56.67,73.33,3.16,3.38,6.83,3.16,3.6,13.57
MLP_seq,6341.886,195433399.335,13979.75,0.1,20.0,56.67,76.67,2.76,3.43,6.79,2.76,4.09,13.37
MLP_seq,6839.191,193772178.105,13920.208,0.11,23.33,53.33,76.67,4.68,4.99,7.92,4.68,5.31,13.73
MLP_seq,6319.189,179204248.907,13386.719,0.1,33.33,50.0,73.33,2.47,2.54,5.73,2.47,2.62,12.01
MLP_seq,6501.929,182220435.631,13498.905,0.11,30.0,50.0,73.33,2.44,2.68,5.6,2.44,2.92,11.4
MLP_seq,7190.8,202100364.275,14216.201,0.11,10.0,46.67,73.33,5.54,5.81,8.57,5.54,6.09,14.07
MLP_seq,6050.169,179172949.506,13385.55,0.1,36.67,56.67,80.0,2.01,2.45,5.47,2.01,2.88,11.47
MLP_seq,6382.875,185108042.215,13605.442,0.1,33.33,50.0,76.67,3.11,3.01,6.11,3.11,2.91,12.22
MLP_seq,6417.698,182878641.48,13523.263,0.1,33.33,50.0,76.67,3.6,3.77,6.43,3.6,3.94,11.76
MLP_seq,6636.462,187718914.662,13701.055,0.11,26.67,50.0,80.0,4.42,4.4,6.97,4.42,4.38,12.11
MLP_seq,6567.406,193459707.505,13908.979,0.1,30.0,56.67,73.33,4.21,4.28,7.24,4.21,4.36,13.11
MLP_seq,6786.346,193453942.601,13908.772,0.11,23.33,53.33,70.0,4.14,4.27,7.26,4.14,4.4,13.17
MLP_seq,6688.012,183031373.547,13528.909,0.11,23.33,50.0,80.0,2.04,3.56,6.47,2.04,5.05,12.24
MLP_seq,6746.3,185810777.698,13631.243,0.11,23.33,46.67,73.33,3.21,3.53,6.38,3.21,3.84,12.04
MLP_seq,6469.45,183187495.31,13534.678,0.11,30.0,50.0,76.67,2.15,2.33,5.55,2.15,2.52,11.88
MLP_seq,6426.692,187035078.123,13676.077,0.1,26.67,50.0,76.67,3.35,3.34,6.51,3.35,3.32,12.75
MLP_seq,6320.286,179114012.072,13383.348,0.1,30.0,50.0,80.0,2.12,2.14,5.26,2.12,2.16,11.43
MLP_seq,6481.099,187967722.38,13710.132,0.1,16.67,56.67,76.67,4.44,4.68,7.58,4.44,4.92,13.33
MLP_seq,6574.231,180167474.658,13422.648,0.11,26.67,50.0,80.0,2.74,3.12,6.05,2.74,3.5,11.87
MLP_seq,6513.028,188488714.186,13729.119,0.1,20.0,53.33,76.67,3.64,3.42,6.4,3.64,3.19,12.31
MLP_seq,6629.052,190031184.051,13785.18,0.11,23.33,56.67,73.33,3.63,4.01,6.93,3.63,4.39,12.72
MLP_seq,6504.706,187985333.257,13710.774,0.1,23.33,46.67,80.0,3.39,3.59,6.67,3.39,3.79,12.74
MLP_seq,6464.046,186056218.108,13640.243,0.1,23.33,53.33,80.0,3.16,3.53,6.5,3.16,3.89,12.39
MLP_seq,6374.105,182419986.427,13506.294,0.1,26.67,53.33,80.0,3.43,3.79,6.6,3.43,4.14,12.19
