validation,mae,mse,rmse,mape,accuracy 2%,accuracy 5%,accuracy 10%,Erro percentual acumulado 30 dias,Erro percentual acumulado 60 dias,Erro percentual acumulado 90 dias,Erro percentual acumulado 1º mês,Erro percentual acumulado 2º mês,Erro percentual acumulado 3º mês
MLP_seq,7096.203,198941812.682,14104.673,0.12,26.67,53.33,66.67,1.84,5.75,7.25,1.84,9.64,10.25
MLP_seq,7206.619,192086595.206,13859.531,0.12,23.33,36.67,66.67,0.63,5.13,6.6,0.63,9.56,9.52
MLP_seq,7805.662,217532615.331,14748.987,0.13,30.0,43.33,63.33,4.53,7.33,8.37,4.53,10.18,10.47
MLP_seq,7419.133,207758777.171,14413.84,0.12,16.67,46.67,73.33,3.21,7.1,8.84,3.21,10.97,12.29
MLP_seq,6909.2,183416330.159,13543.129,0.12,16.67,50.0,70.0,0.98,4.24,6.04,0.98,7.53,9.61
MLP_seq,7841.029,209591631.918,14477.28,0.13,13.33,46.67,66.67,2.91,7.38,8.62,2.91,11.77,11.1
MLP_seq,7043.54,196543494.738,14019.397,0.12,23.33,50.0,73.33,2.37,6.71,8.23,2.37,10.99,11.25
MLP_seq,8804.763,239356116.592,15471.138,0.14,20.0,36.67,63.33,7.13,10.94,12.25,7.13,14.72,14.88
MLP_seq,7635.142,207659563.2,14410.398,0.13,16.67,43.33,70.0,3.86,8.21,9.66,3.86,12.49,12.56
MLP_seq,7615.566,207914880.564,14419.254,0.13,23.33,46.67,66.67,3.33,7.55,8.81,3.33,11.72,11.35
MLP_seq,8463.035,232528010.786,15248.869,0.14,6.67,36.67,70.0,6.4,9.62,11.1,6.4,12.87,14.04
MLP_seq,7787.099,223914436.054,14963.771,0.13,20.0,43.33,70.0,6.33,9.69,10.94,6.33,13.06,13.45
MLP_seq,7544.964,212405760.923,14574.147,0.12,20.0,40.0,70.0,3.51,7.4,8.7,3.51,11.27,11.3
MLP_seq,7600.689,220350636.189,14844.212,0.12,23.33,46.67,73.33,5.29,8.91,10.73,5.29,12.53,14.31
MLP_seq,7443.635,203717534.791,14272.965,0.12,16.67,50.0,70.0,3.36,7.43,8.93,3.36,11.45,11.92
MLP_seq,7821.961,221450945.244,14881.228,0.13,16.67,46.67,70.0,5.74,9.21,10.66,5.74,12.68,13.55
MLP_seq,7349.843,205537506.149,14336.579,0.12,20.0,50.0,70.0,2.54,7.01,8.43,2.54,11.4,11.27
MLP_seq,8254.305,214568808.803,14648.167,0.14,6.67,36.67,66.67,3.3,6.96,8.41,3.3,10.62,11.31
MLP_seq,6677.546,187227739.896,13683.119,0.11,26.67,50.0,73.33,1.2,4.87,6.5,1.2,8.54,9.75
MLP_seq,6896.631,193164251.605,13898.354,0.12,30.0,50.0,66.67,1.81,5.18,6.64,1.81,8.57,9.57
MLP_seq,7639.873,204559708.333,14302.437,0.13,10.0,46.67,66.67,2.49,7.02,8.4,2.49,11.46,11.17
MLP_seq,7276.662,198562876.609,14091.234,0.12,20.0,46.67,66.67,3.31,7.68,8.97,3.31,11.97,11.58
MLP_seq,8033.061,211218967.362,14533.374,0.13,16.67,40.0,66.67,3.87,7.44,8.81,3.87,11.01,11.56
MLP_seq,6913.637,191755424.97,13847.578,0.12,23.33,46.67,73.33,0.8,5.09,6.67,0.8,9.32,9.83
MLP_seq,7768.115,213026438.18,14595.425,0.13,20.0,43.33,70.0,4.7,8.53,9.94,4.7,12.34,12.76
MLP_seq,8248.289,215158420.671,14668.279,0.14,10.0,30.0,66.67,3.8,7.82,9.2,3.8,11.8,11.96
MLP_seq,7668.073,217876875.198,14760.653,0.12,16.67,40.0,73.33,5.76,9.14,10.49,5.76,12.54,13.18
MLP_seq,7812.712,213979294.79,14628.031,0.13,23.33,40.0,66.67,4.66,8.19,9.37,4.66,11.72,11.76
MLP_seq,7270.049,206440970.218,14368.054,0.12,23.33,53.33,73.33,4.05,8.0,9.5,4.05,11.91,12.5
MLP_seq,7808.667,221522986.453,14883.648,0.13,26.67,43.33,70.0,5.7,9.21,10.97,5.7,12.72,14.45
MLP_seq,7271.888,200156266.122,14147.659,0.12,16.67,53.33,70.0,2.73,6.61,8.0,2.73,10.47,10.76
MLP_seq,7258.69,205739534.986,14343.623,0.12,20.0,60.0,70.0,3.63,7.61,9.01,3.63,11.55,11.82
MLP_seq,7891.348,226817109.749,15060.449,0.13,10.0,40.0,73.33,5.23,8.13,9.78,5.23,11.08,13.05
MLP_seq,7636.556,215605923.403,14683.526,0.12,23.33,40.0,73.33,5.72,9.43,10.84,5.72,13.12,13.67
MLP_seq,7838.999,217033859.817,14732.069,0.13,23.33,46.67,66.67,6.53,10.03,11.61,6.53,13.53,14.75
MLP_seq,7697.697,203212360.995,14255.257,0.13,10.0,40.0,66.67,3.5,7.54,8.79,3.5,11.53,11.32
MLP_seq,7183.943,193684790.01,13917.068,0.12,13.33,43.33,70.0,2.59,6.78,8.12,2.59,10.92,10.82
MLP_seq,7933.817,210329501.012,14502.741,0.13,3.33,40.0,66.67,3.68,7.48,8.6,3.68,11.28,10.86
MLP_seq,7420.953,205753419.036,14344.107,0.12,20.0,46.67,70.0,4.25,8.02,9.2,4.25,11.77,11.59
MLP_seq,7489.725,209267193.948,14466.07,0.12,23.33,46.67,73.33,4.49,8.25,9.79,4.49,12.0,12.84
MLP_seq,8212.634,223052846.746,14934.954,0.13,16.67,40.0,70.0,6.04,9.3,10.64,6.04,12.59,13.31
MLP_seq,7517.86,215591634.078,14683.039,0.12,20.0,46.67,70.0,5.6,9.08,10.53,5.6,12.56,13.42
MLP_seq,7624.631,211536410.364,14544.291,0.13,26.67,40.0,63.33,4.21,7.98,9.25,4.21,11.74,11.79
MLP_seq,7096.845,200569554.71,14162.258,0.12,16.67,50.0,73.33,3.24,6.9,8.51,3.24,10.56,11.71
MLP_seq,7461.756,205591735.591,14338.47,0.12,16.67,46.67,70.0,3.42,7.39,8.96,3.42,11.34,12.08
MLP_seq,7284.821,200671672.429,14165.863,0.12,16.67,50.0,70.0,3.02,6.88,8.29,3.02,10.73,11.11
MLP_seq,7282.615,202770783.595,14239.761,0.12,26.67,40.0,70.0,2.46,6.67,8.0,2.46,10.84,10.66
MLP_seq,8028.783,219536931.146,14816.779,0.13,23.33,33.33,63.33,5.24,8.78,9.94,5.24,12.32,12.27
MLP_seq,7687.873,214367840.178,14641.306,0.12,16.67,43.33,66.67,5.92,9.52,11.09,5.92,13.11,14.2
MLP_seq,7780.249,215198787.079,14669.655,0.13,20.0,46.67,66.67,6.24,9.8,11.27,6.24,13.36,14.2
MLP_seq,7849.679,212719827.639,14584.918,0.13,20.0,40.0,73.33,5.23,8.98,10.31,5.23,12.71,12.96
MLP_seq,7193.295,199191662.681,14113.528,0.12,23.33,43.33,70.0,3.16,7.42,8.94,3.16,11.62,11.98
MLP_seq,8038.114,217637252.74,14752.534,0.13,16.67,40.0,66.67,5.36,8.81,10.1,5.36,12.26,12.69
MLP_seq,7462.799,202511449.915,14230.652,0.12,20.0,40.0,66.67,3.99,7.89,9.16,3.99,11.76,11.7
MLP_seq,7376.249,206526255.924,14371.021,0.12,23.33,43.33,73.33,3.94,7.78,9.29,3.94,11.6,12.29
MLP_seq,8196.007,221841388.545,14894.341,0.13,16.67,30.0,66.67,5.6,9.05,10.45,5.6,12.5,13.25
MLP_seq,7673.692,215621823.494,14684.067,0.12,16.67,43.33,70.0,5.74,9.27,10.61,5.74,12.8,13.29
MLP_seq,7327.472,205767570.325,14344.601,0.12,23.33,46.67,73.33,2.85,6.73,8.14,2.85,10.6,10.96
MLP_seq,7155.101,200052748.009,14144.0,0.12,10.0,53.33,76.67,3.31,7.15,8.79,3.31,10.97,12.05
MLP_seq,7512.954,210706177.94,14515.722,0.12,16.67,50.0,70.0,3.88,7.91,9.43,3.88,11.9,12.45
MLP_seq,7116.057,194507887.952,13946.608,0.12,13.33,50.0,70.0,2.18,5.94,7.44,2.18,9.7,10.42
MLP_seq,7252.148,199998913.194,14142.097,0.12,20.0,46.67,66.67,2.24,6.42,7.87,2.24,10.54,10.77
MLP_seq,7532.958,211199422.514,14532.702,0.12,23.33,40.0,76.67,5.75,8.84,9.68,5.75,11.96,11.38
MLP_seq,7045.005,197434463.286,14051.137,0.12,13.33,50.0,76.67,3.25,6.97,8.48,3.25,10.67,11.5
MLP_seq,6889.244,194509542.422,13946.668,0.12,23.33,53.33,73.33,2.57,6.2,7.76,2.57,9.83,10.86
MLP_seq,9608.785,264019277.044,16248.67,0.15,23.33,30.0,53.33,9.48,11.91,13.58,9.48,14.39,16.88
MLP_seq,7504.755,208179653.94,14428.432,0.12,13.33,40.0,70.0,2.22,5.99,7.8,2.22,9.75,11.36
MLP_seq,9466.228,259767584.687,16117.307,0.15,6.67,23.33,63.33,8.21,11.77,12.73,8.21,15.31,14.68
MLP_seq,7781.193,211704865.461,14550.081,0.13,13.33,40.0,70.0,3.68,7.54,8.52,3.68,11.37,10.52
MLP_seq,7932.538,231093868.306,15201.772,0.13,23.33,40.0,70.0,5.55,9.46,10.61,5.55,13.34,12.93
MLP_seq,8125.52,214413353.656,14642.86,0.13,23.33,36.67,63.33,4.04,7.97,9.17,4.04,11.88,11.58
MLP_seq,7614.811,211068479.562,14528.196,0.12,20.0,43.33,70.0,5.99,9.37,10.62,5.99,12.76,13.12
MLP_seq,7773.64,223671570.247,14955.653,0.13,13.33,46.67,70.0,4.49,8.27,9.64,4.49,12.03,12.39
MLP_seq,7034.484,203714819.58,14272.87,0.12,20.0,50.0,76.67,2.93,6.93,8.63,2.93,10.9,11.99
MLP_seq,7264.541,192245670.435,13865.268,0.12,16.67,43.33,70.0,2.44,6.0,7.59,2.44,9.57,10.74
MLP_seq,7376.436,202825027.15,14241.665,0.12,10.0,43.33,70.0,3.09,6.87,8.27,3.09,10.64,11.07
MLP_seq,7510.587,203872639.91,14278.398,0.12,13.33,40.0,66.67,2.42,6.5,7.73,2.42,10.53,10.22
MLP_seq,8291.686,227047719.256,15068.103,0.13,13.33,40.0,56.67,5.3,7.91,9.16,5.3,10.57,11.66
MLP_seq,7115.075,197709718.611,14060.929,0.12,16.67,46.67,70.0,3.21,7.27,8.84,3.21,11.28,11.98
MLP_seq,7333.888,200419087.922,14156.945,0.12,16.67,50.0,73.33,4.6,8.22,9.7,4.6,11.85,12.63
MLP_seq,8202.029,208054614.767,14424.098,0.14,13.33,36.67,63.33,2.91,6.57,8.14,2.91,10.23,11.26
MLP_seq,7373.457,197216460.48,14043.378,0.12,13.33,50.0,70.0,1.9,5.92,7.5,1.9,9.9,10.65
MLP_seq,8145.858,216910932.504,14727.896,0.13,23.33,33.33,66.67,4.46,8.01,9.36,4.46,11.57,12.05
MLP_seq,7350.719,194404313.269,13942.895,0.12,10.0,43.33,66.67,3.53,7.28,8.52,3.53,11.02,11.01
MLP_seq,7617.532,207737956.225,14413.118,0.12,16.67,36.67,73.33,4.65,8.46,9.81,4.65,12.24,12.53
MLP_seq,8019.343,215205587.221,14669.887,0.13,20.0,33.33,66.67,4.14,7.62,9.14,4.14,11.11,12.16
MLP_seq,7318.161,203385445.915,14261.327,0.12,26.67,50.0,73.33,5.35,8.8,9.89,5.35,12.25,12.1
MLP_seq,7636.521,211179510.048,14532.017,0.13,16.67,40.0,73.33,3.29,6.92,8.23,3.29,10.56,10.83
MLP_seq,7309.47,199989050.333,14141.748,0.12,13.33,40.0,73.33,3.07,6.87,8.38,3.07,10.66,11.39
MLP_seq,7284.993,196654686.835,14023.362,0.12,13.33,53.33,73.33,2.59,6.26,7.93,2.59,9.94,11.22
MLP_seq,7267.016,199635050.751,14129.227,0.12,20.0,53.33,66.67,2.87,6.78,8.16,2.87,10.66,10.94
MLP_seq,7690.311,212583293.444,14580.236,0.13,13.33,43.33,70.0,4.53,8.2,9.5,4.53,11.87,12.11
MLP_seq,8150.182,213973630.732,14627.838,0.13,16.67,30.0,70.0,4.42,7.88,8.97,4.42,11.36,11.17
MLP_seq,7103.952,201640561.065,14200.02,0.12,23.33,56.67,73.33,3.14,7.02,8.63,3.14,10.89,11.83
MLP_seq,7344.7,202912401.31,14244.732,0.12,16.67,46.67,73.33,4.32,8.05,9.5,4.32,11.78,12.38
MLP_seq,8428.221,214075478.782,14631.318,0.14,6.67,30.0,63.33,3.31,6.89,8.35,3.31,10.48,11.27
MLP_seq,7508.116,203384865.753,14261.307,0.12,13.33,40.0,70.0,2.6,6.19,7.7,2.6,9.78,10.7
MLP_seq,8189.029,212204481.778,14567.24,0.13,6.67,26.67,70.0,4.53,7.73,8.95,4.53,10.96,11.41
MLP_seq,7314.235,200233240.84,14150.38,0.12,16.67,50.0,70.0,3.16,7.27,8.69,3.16,11.35,11.52
MLP_seq,7478.785,207060899.335,14389.611,0.12,10.0,46.67,70.0,3.45,7.59,9.05,3.45,11.69,11.96
MLP_seq,7984.254,208892139.961,14453.101,0.13,16.67,33.33,63.33,3.44,7.2,8.57,3.44,10.95,11.32
MLP_seq,7709.73,211827804.537,14554.305,0.13,23.33,33.33,66.67,3.53,7.61,8.9,3.53,11.65,11.49
MLP_seq,7885.327,219668312.1,14821.212,0.13,20.0,40.0,70.0,4.87,8.75,9.93,4.87,12.6,12.32
MLP_seq,7378.838,203517717.039,14265.964,0.12,16.67,43.33,76.67,3.28,7.12,8.73,3.28,10.95,11.93
MLP_seq,7532.394,206575967.903,14372.751,0.12,20.0,40.0,73.33,4.34,7.79,9.38,4.34,11.25,12.55
MLP_seq,7259.89,198289008.054,14081.513,0.12,16.67,46.67,73.33,1.36,5.92,7.36,1.36,10.4,10.22
MLP_seq,7802.382,220405592.187,14846.063,0.13,20.0,43.33,70.0,4.6,8.52,9.96,4.6,12.4,12.83
MLP_seq,7586.428,199906918.56,14138.844,0.13,10.0,36.67,73.33,1.52,5.98,7.9,1.52,10.38,11.68
MLP_seq,7225.51,200639599.828,14164.731,0.12,16.67,50.0,70.0,3.69,7.57,9.1,3.69,11.43,12.16
MLP_seq,7311.231,202064369.098,14214.935,0.12,10.0,50.0,73.33,3.28,7.0,8.6,3.28,10.71,11.77
MLP_seq,8054.698,208629344.52,14444.007,0.13,6.67,30.0,66.67,3.6,7.32,8.44,3.6,11.03,10.71
MLP_seq,7199.69,196349941.882,14012.492,0.12,23.33,53.33,70.0,2.79,6.61,8.21,2.79,10.41,11.4
MLP_seq,7630.304,200118474.463,14146.324,0.13,13.33,33.33,70.0,2.94,6.63,7.92,2.94,10.31,10.52
MLP_seq,7293.35,200038103.906,14143.483,0.12,13.33,53.33,73.33,3.63,7.58,9.05,3.63,11.5,11.98
MLP_seq,7474.09,206491304.322,14369.805,0.12,13.33,43.33,70.0,4.03,7.8,9.18,4.03,11.57,11.93
MLP_seq,7985.95,210579467.234,14511.356,0.13,13.33,33.33,66.67,4.74,8.2,9.61,4.74,11.68,12.42
MLP_seq,7740.179,214676576.458,14651.845,0.13,16.67,36.67,73.33,4.63,8.48,9.73,4.63,12.3,12.25
MLP_seq,7648.67,213348126.757,14606.441,0.13,26.67,40.0,66.67,3.34,7.34,8.69,3.34,11.3,11.4
MLP_seq,7289.572,203023176.108,14248.62,0.12,13.33,46.67,76.67,3.54,7.17,8.83,3.54,10.8,12.13
MLP_seq,7585.252,216990285.274,14730.59,0.12,16.67,50.0,70.0,4.29,7.91,9.62,4.29,11.53,13.0
MLP_seq,7288.25,202208061.864,14219.988,0.12,16.67,56.67,70.0,2.77,6.64,8.09,2.77,10.49,10.99
MLP_seq,7462.537,205229618.101,14325.837,0.12,6.67,43.33,73.33,3.14,7.06,8.29,3.14,10.95,10.78
MLP_seq,7832.913,198813842.025,14100.136,0.13,6.67,30.0,63.33,1.95,6.02,7.24,1.95,10.05,9.69
MLP_seq,7147.196,197401501.999,14049.964,0.12,16.67,50.0,73.33,3.32,7.0,8.6,3.32,10.68,11.78
MLP_seq,7379.336,208700970.421,14446.486,0.12,23.33,43.33,76.67,3.78,7.83,9.24,3.78,11.84,12.07
MLP_seq,8286.817,204565236.086,14302.63,0.14,10.0,30.0,63.33,1.77,5.39,6.77,1.77,9.0,9.55
MLP_seq,8158.42,218328242.486,14775.935,0.13,13.33,33.33,63.33,3.67,7.26,8.75,3.67,10.85,11.73
MLP_seq,8182.85,213633409.266,14616.204,0.14,16.67,36.67,66.67,3.32,6.75,8.45,3.32,10.2,11.81
MLP_seq,7409.189,202938972.141,14245.665,0.12,16.67,40.0,66.67,3.12,7.24,8.68,3.12,11.31,11.57
MLP_seq,7588.574,201944176.874,14210.706,0.13,13.33,40.0,70.0,3.1,7.35,8.73,3.1,11.54,11.51
MLP_seq,8434.152,211658775.627,14548.497,0.14,6.67,33.33,63.33,4.56,7.28,8.52,4.56,10.05,11.03
MLP_seq,7802.313,211217075.96,14533.309,0.13,10.0,40.0,60.0,3.68,7.1,8.46,3.68,10.53,11.17
MLP_seq,8037.909,218135753.352,14769.42,0.13,26.67,30.0,63.33,3.63,7.52,8.55,3.63,11.39,10.63
MLP_seq,7485.881,204124854.138,14287.227,0.12,16.67,43.33,70.0,2.91,6.69,8.61,2.91,10.46,12.38
MLP_seq,7657.188,206338825.794,14364.499,0.13,10.0,40.0,70.0,3.68,6.76,8.58,3.68,9.88,12.18
MLP_seq,7912.199,214148512.293,14633.814,0.13,6.67,40.0,66.67,3.72,7.32,8.71,3.72,10.93,11.48
MLP_seq,8073.656,223683588.648,14956.055,0.13,13.33,33.33,73.33,3.62,7.69,8.76,3.62,11.72,10.92
MLP_seq,8153.069,206563933.703,14372.332,0.14,10.0,23.33,56.67,2.41,6.51,7.72,2.41,10.57,10.18
MLP_seq,7348.123,200744687.066,14168.44,0.12,13.33,43.33,73.33,3.01,7.14,8.96,3.01,11.23,12.56
MLP_seq,7152.836,199550543.089,14126.236,0.12,16.67,50.0,73.33,3.16,7.07,8.76,3.16,10.96,12.12
MLP_seq,8591.15,208392860.651,14435.819,0.14,13.33,23.33,56.67,2.34,5.58,6.91,2.34,8.86,9.57
MLP_seq,8441.13,227773145.519,15092.155,0.14,13.33,36.67,63.33,3.16,6.98,8.49,3.16,10.79,11.48
MLP_seq,8665.59,223394127.318,14946.375,0.14,3.33,23.33,60.0,2.08,6.18,7.29,2.08,10.24,9.54
MLP_seq,8040.503,226321850.057,15043.997,0.13,23.33,43.33,63.33,3.07,7.29,8.94,3.07,11.45,12.22
MLP_seq,8194.775,212922040.976,14591.848,0.14,13.33,26.67,66.67,3.57,7.17,8.49,3.57,10.76,11.15
MLP_seq,9000.476,229411918.104,15146.35,0.15,10.0,30.0,53.33,2.0,5.99,8.03,2.0,9.97,12.03
MLP_seq,8533.194,223880597.181,14962.64,0.14,13.33,33.33,53.33,3.75,7.19,8.47,3.75,10.64,11.04
MLP_seq,8899.841,229288382.174,15142.271,0.15,10.0,33.33,56.67,3.44,7.65,8.2,3.44,11.81,9.32
MLP_seq,7640.498,213457475.482,14610.184,0.13,16.67,43.33,70.0,3.2,6.37,8.63,3.2,9.56,13.03
MLP_seq,7928.641,211462614.961,14541.754,0.13,16.67,40.0,63.33,3.14,6.41,8.5,3.14,9.71,12.57
MLP_seq,8033.452,221199591.216,14872.78,0.13,6.67,36.67,70.0,4.11,7.49,8.79,4.11,10.89,11.4
MLP_seq,8411.038,232077704.64,15234.097,0.14,13.33,26.67,63.33,3.39,7.78,8.41,3.39,12.1,9.69
MLP_seq,8941.759,221352568.775,14877.922,0.15,3.33,26.67,60.0,2.58,7.29,8.04,2.58,11.9,9.56
MLP_seq,7455.753,201512210.209,14195.5,0.12,23.33,46.67,63.33,2.79,7.29,8.78,2.79,11.7,11.75
MLP_seq,7633.354,201151850.26,14182.801,0.13,20.0,46.67,60.0,2.91,7.07,8.68,2.91,11.18,11.88
MLP_seq,7212.252,193560479.365,13912.601,0.12,20.0,50.0,70.0,0.16,5.17,6.78,0.16,10.05,9.99
MLP_seq,7170.787,206105542.684,14356.376,0.12,26.67,46.67,73.33,3.59,7.29,9.0,3.59,10.99,12.38
MLP_seq,7064.7,200875163.712,14173.044,0.12,23.33,50.0,70.0,3.87,7.95,9.26,3.87,12.0,11.89
MLP_seq,6833.562,184532830.665,13584.286,0.12,16.67,50.0,76.67,1.2,5.94,7.26,1.2,10.58,9.91
MLP_seq,7007.686,198294034.473,14081.691,0.12,23.33,56.67,70.0,1.91,6.29,7.87,1.91,10.6,11.01
MLP_seq,7704.813,219991453.585,14832.109,0.12,16.67,50.0,66.67,4.51,8.26,9.78,4.51,12.0,12.79
MLP_seq,7587.161,218971012.482,14797.669,0.12,20.0,50.0,70.0,4.0,7.96,9.65,4.0,11.88,12.99
MLP_seq,7197.81,199144189.305,14111.846,0.12,26.67,43.33,66.67,0.78,5.04,6.71,0.78,9.26,10.02
MLP_seq,7656.737,220754910.064,14857.823,0.12,23.33,46.67,70.0,4.19,8.28,9.73,4.19,12.33,12.62
MLP_seq,6996.737,197047318.977,14037.354,0.12,26.67,53.33,73.33,2.74,6.8,8.48,2.74,10.82,11.81
MLP_seq,7398.782,208179567.24,14428.429,0.12,6.67,53.33,70.0,3.13,7.04,8.71,3.13,10.92,12.03
MLP_seq,7471.319,206512060.337,14370.527,0.12,16.67,43.33,73.33,2.88,7.31,8.74,2.88,11.67,11.61
MLP_seq,7646.188,206630256.754,14374.639,0.13,10.0,33.33,73.33,4.01,7.53,8.95,4.01,11.06,11.78
MLP_seq,7170.888,204440346.046,14298.264,0.12,20.0,46.67,76.67,3.44,7.32,8.73,3.44,11.18,11.56
MLP_seq,7284.508,209331252.639,14468.284,0.12,23.33,46.67,73.33,3.62,7.54,9.17,3.62,11.44,12.38
MLP_seq,7347.037,205815508.821,14346.272,0.12,3.33,46.67,76.67,2.69,6.91,8.12,2.69,11.09,10.55
MLP_seq,7402.826,201211214.493,14184.894,0.12,20.0,50.0,73.33,2.88,7.12,8.83,2.88,11.31,12.21
MLP_seq,7408.716,206373408.151,14365.702,0.12,16.67,43.33,73.33,3.75,7.35,8.42,3.75,10.94,10.58
MLP_seq,7560.547,209956138.784,14489.863,0.12,10.0,53.33,70.0,3.75,7.18,8.87,3.75,10.63,12.22
MLP_seq,7204.035,200681278.493,14166.202,0.12,23.33,43.33,70.0,1.22,5.36,7.06,1.22,9.46,10.42
MLP_seq,7313.968,208397349.441,14435.974,0.12,23.33,50.0,73.33,3.43,6.76,8.23,3.43,10.12,11.16
MLP_seq,6755.075,192715626.504,13882.205,0.11,23.33,53.33,76.67,2.06,5.9,7.26,2.06,9.72,10.0
MLP_seq,7366.149,208003402.014,14422.323,0.12,20.0,50.0,66.67,3.52,7.66,9.25,3.52,11.76,12.39
MLP_seq,7210.295,199512627.793,14124.894,0.12,13.33,46.67,70.0,2.34,6.58,8.09,2.34,10.78,11.09
MLP_seq,7113.803,196925854.584,14033.027,0.12,16.67,53.33,73.33,1.97,6.07,7.85,1.97,10.13,11.35
MLP_seq,7274.195,208124557.105,14426.523,0.12,20.0,50.0,73.33,3.3,7.4,9.08,3.3,11.46,12.42
MLP_seq,7670.476,220182247.247,14838.539,0.12,16.67,46.67,70.0,4.99,8.39,9.74,4.99,11.79,12.46
MLP_seq,7739.764,218786566.317,14791.436,0.13,16.67,43.33,70.0,4.78,8.49,9.88,4.78,12.19,12.67
