validation,mae,mse,rmse,mape,accuracy 2%,accuracy 5%,accuracy 10%,Erro percentual acumulado 30 dias,Erro percentual acumulado 60 dias,Erro percentual acumulado 90 dias,Erro percentual acumulado 1º mês,Erro percentual acumulado 2º mês,Erro percentual acumulado 3º mês
MLP_seq,4951.467,73170035.79,8553.949,0.1,16.67,43.33,73.33,3.62,0.95,2.93,3.62,1.76,6.96
MLP_seq,5663.645,86209192.791,9284.891,0.11,13.33,33.33,63.33,7.8,4.81,6.65,7.8,1.74,10.43
MLP_seq,5887.079,88976270.579,9432.723,0.11,10.0,30.0,73.33,8.73,5.51,7.35,8.73,2.19,11.1
MLP_seq,4840.289,72167798.194,8495.163,0.1,16.67,53.33,73.33,3.23,0.58,2.6,3.23,2.12,6.73
MLP_seq,5688.222,86534184.451,9302.375,0.11,20.0,40.0,73.33,7.94,5.15,6.86,7.94,2.29,10.38
MLP_seq,5288.051,81720396.978,9039.933,0.1,13.33,36.67,73.33,5.04,2.14,4.93,5.04,0.83,10.48
MLP_seq,6066.292,88217487.048,9392.416,0.12,13.33,30.0,63.33,5.94,3.53,5.41,5.94,1.09,9.25
MLP_seq,5392.686,79592243.547,8921.449,0.11,13.33,40.0,70.0,6.54,3.03,5.6,6.54,0.62,10.74
MLP_seq,5384.837,86043467.676,9275.962,0.11,20.0,33.33,70.0,6.1,2.78,5.45,6.1,0.64,10.76
MLP_seq,5216.565,80222428.697,8956.697,0.1,23.33,40.0,70.0,5.19,2.94,4.77,5.19,0.67,8.52
MLP_seq,5908.841,88457856.006,9405.204,0.12,16.67,26.67,66.67,6.64,2.99,4.82,6.64,0.82,8.56
MLP_seq,5509.565,89583042.538,9464.832,0.11,20.0,43.33,66.67,7.71,4.52,6.96,7.71,1.23,11.85
MLP_seq,6170.953,89933796.835,9483.343,0.12,13.33,26.67,63.33,5.79,2.85,4.82,5.79,0.17,8.83
MLP_seq,5553.475,85317472.19,9236.746,0.11,16.67,40.0,63.33,4.26,1.49,3.51,4.26,1.34,7.62
MLP_seq,5172.762,72672267.653,8524.803,0.11,20.0,40.0,66.67,3.52,0.44,1.85,3.52,4.59,6.5
MLP_seq,4941.003,74863266.836,8652.356,0.1,16.67,56.67,66.67,4.16,1.14,3.06,4.16,1.96,6.98
MLP_seq,5691.769,87104403.199,9332.974,0.11,13.33,26.67,76.67,8.08,5.34,7.29,8.08,2.54,11.25
MLP_seq,4829.133,75237521.134,8673.956,0.1,26.67,53.33,70.0,4.38,1.59,3.6,4.38,1.27,7.7
MLP_seq,5945.191,91411260.87,9560.924,0.12,16.67,36.67,66.67,8.73,5.73,7.34,8.73,2.65,10.66
MLP_seq,6035.187,93628323.917,9676.173,0.12,10.0,23.33,66.67,9.44,6.35,8.18,9.44,3.17,11.92
MLP_seq,6096.378,96137429.996,9804.97,0.12,10.0,23.33,63.33,7.28,3.86,7.09,7.28,0.31,13.41
MLP_seq,5986.085,88878212.022,9427.524,0.12,23.33,30.0,63.33,4.7,2.28,4.4,4.7,0.17,8.7
MLP_seq,5295.334,80748980.807,8986.044,0.11,13.33,36.67,70.0,4.86,1.35,3.67,4.86,2.28,8.34
MLP_seq,5319.907,83400049.78,9132.363,0.1,26.67,40.0,66.67,5.59,2.93,5.35,5.59,0.23,10.21
MLP_seq,5182.153,79601682.627,8921.978,0.1,23.33,46.67,66.67,3.93,1.3,3.51,3.93,1.37,7.99
MLP_seq,5604.689,91063880.897,9542.74,0.11,23.33,36.67,66.67,5.77,3.16,5.34,5.77,0.5,9.74
MLP_seq,5265.369,80483235.152,8971.245,0.11,16.67,43.33,63.33,3.46,0.12,2.57,3.46,3.33,7.5
MLP_seq,5877.559,85182457.225,9229.434,0.12,6.67,33.33,60.0,2.27,1.08,1.01,2.27,4.54,5.26
MLP_seq,5171.812,76973093.757,8773.431,0.11,33.33,40.0,63.33,3.96,0.55,3.11,3.96,2.97,8.25
MLP_seq,4862.916,74947218.725,8657.206,0.1,23.33,33.33,70.0,5.11,2.05,4.08,5.11,1.09,8.21
MLP_seq,6126.186,94414773.208,9716.726,0.12,10.0,26.67,66.67,9.95,6.79,8.44,9.95,3.54,11.82
MLP_seq,4819.671,72580416.752,8519.414,0.1,26.67,53.33,70.0,2.65,0.28,1.97,2.65,3.29,6.54
MLP_seq,5648.245,86021619.182,9274.784,0.11,13.33,33.33,73.33,7.26,4.43,6.22,7.26,1.52,9.89
MLP_seq,5865.111,87014375.29,9328.15,0.11,10.0,33.33,66.67,8.9,5.92,7.78,8.9,2.86,11.57
MLP_seq,5809.489,90107824.871,9492.514,0.11,6.67,43.33,73.33,8.34,5.37,7.04,8.34,2.33,10.46
MLP_seq,5426.028,83358252.111,9130.074,0.11,20.0,40.0,63.33,4.65,1.59,3.91,4.65,1.56,8.58
MLP_seq,6096.904,90194057.751,9497.055,0.12,6.67,33.33,63.33,6.74,4.13,5.95,6.74,1.46,9.68
MLP_seq,5251.809,82770526.542,9097.831,0.1,16.67,40.0,73.33,7.21,3.68,6.09,7.21,0.02,10.92
MLP_seq,5549.769,91318355.442,9556.064,0.11,26.67,46.67,66.67,5.62,3.01,5.68,5.62,0.35,11.0
MLP_seq,5347.102,83732105.004,9150.525,0.11,13.33,43.33,63.33,5.54,3.28,5.26,5.54,1.0,9.29
MLP_seq,5447.141,87121032.473,9333.865,0.11,20.0,40.0,73.33,5.29,2.65,4.71,5.29,0.04,8.9
MLP_seq,5323.37,83536290.853,9139.819,0.11,16.67,40.0,70.0,3.97,1.22,3.55,3.97,1.58,8.25
MLP_seq,6505.663,99643978.083,9982.183,0.13,3.33,26.67,60.0,7.9,4.59,6.76,7.9,1.17,11.14
MLP_seq,5667.788,85485992.178,9245.864,0.11,20.0,36.67,66.67,3.59,0.47,3.17,3.59,2.73,8.55
MLP_seq,5075.781,70504685.003,8396.707,0.1,3.33,40.0,66.67,2.74,0.05,2.51,2.74,2.68,7.46
MLP_seq,5574.392,85475106.461,9245.275,0.11,13.33,30.0,73.33,7.67,5.0,7.06,7.67,2.28,11.25
MLP_seq,4889.752,75051789.093,8663.244,0.1,20.0,50.0,73.33,3.72,1.01,3.18,3.72,1.74,7.58
MLP_seq,5159.962,81089527.882,9004.972,0.11,23.33,43.33,70.0,4.87,2.17,3.73,4.87,0.59,6.97
MLP_seq,5857.69,85529391.082,9248.21,0.12,10.0,26.67,63.33,8.13,5.49,7.01,8.13,2.81,10.15
MLP_seq,4704.748,72875442.966,8536.711,0.1,23.33,53.33,73.33,3.57,0.76,2.99,3.57,2.11,7.52
MLP_seq,5631.567,86404860.164,9295.421,0.11,20.0,40.0,56.67,7.09,4.03,6.7,7.09,0.88,12.02
MLP_seq,5716.368,82642540.703,9090.794,0.11,10.0,36.67,63.33,5.05,2.31,4.5,5.05,0.47,8.94
MLP_seq,5443.373,84803576.762,9208.886,0.11,16.67,40.0,66.67,7.39,4.29,6.43,7.39,1.11,10.76
MLP_seq,5661.061,91776481.178,9580.004,0.11,20.0,43.33,66.67,6.57,4.08,6.61,6.57,1.56,11.67
MLP_seq,5230.741,83491544.879,9137.371,0.1,23.33,40.0,73.33,5.15,2.74,4.83,5.15,0.3,9.09
MLP_seq,5231.337,84842529.051,9211.0,0.11,23.33,50.0,73.33,3.36,1.04,2.69,3.36,1.31,6.11
MLP_seq,4985.913,81278616.283,9015.465,0.1,23.33,46.67,73.33,2.8,0.01,2.41,2.8,2.83,7.24
MLP_seq,5939.808,83671007.549,9147.186,0.12,13.33,23.33,60.0,5.25,2.12,4.51,5.25,1.08,9.33
MLP_seq,5762.18,84339408.248,9183.649,0.12,13.33,30.0,63.33,4.9,1.32,4.0,4.9,2.41,9.37
MLP_seq,5524.869,78143448.231,8839.878,0.11,13.33,30.0,60.0,0.15,2.6,0.39,0.15,5.4,6.32
MLP_seq,4875.554,75738494.783,8702.787,0.1,16.67,50.0,76.67,4.34,1.92,3.73,4.34,0.53,7.43
MLP_seq,5023.521,78903551.118,8882.767,0.1,20.0,43.33,73.33,4.31,2.16,3.8,4.31,0.0,7.18
MLP_seq,5164.927,80170795.625,8953.815,0.11,23.33,46.67,70.0,4.12,1.72,3.46,4.12,0.71,7.05
MLP_seq,5689.938,86535245.386,9302.432,0.11,10.0,36.67,73.33,8.08,5.27,6.95,8.08,2.4,10.38
MLP_seq,4767.274,73586982.236,8578.286,0.1,20.0,53.33,76.67,3.96,1.03,3.11,3.96,1.96,7.35
MLP_seq,6246.853,104084679.554,10202.19,0.12,10.0,36.67,63.33,7.6,3.64,6.36,7.6,0.5,11.75
MLP_seq,6132.721,95717662.252,9783.54,0.12,13.33,36.67,56.67,4.13,2.22,4.29,4.13,0.31,8.5
MLP_seq,5846.909,87843803.276,9372.503,0.11,13.33,30.0,63.33,8.86,3.8,5.79,8.86,1.65,9.85
MLP_seq,5701.268,95914132.404,9793.576,0.11,30.0,40.0,60.0,5.25,1.75,4.84,5.25,1.87,10.92
MLP_seq,5192.922,77829325.592,8822.093,0.11,16.67,36.67,66.67,2.32,0.41,1.92,2.32,3.18,6.62
MLP_seq,5159.638,77668081.978,8812.95,0.11,20.0,46.67,66.67,0.93,0.84,1.01,0.93,2.6,4.8
MLP_seq,5276.811,82148573.586,9063.585,0.11,16.67,43.33,66.67,4.14,0.3,3.36,4.14,3.71,9.39
MLP_seq,6453.596,98115059.183,9905.305,0.13,10.0,30.0,63.33,7.47,3.92,6.07,7.47,0.24,10.42
MLP_seq,6315.665,99528589.761,9976.402,0.12,10.0,33.33,60.0,6.67,3.28,6.0,6.67,0.22,11.42
MLP_seq,5881.561,87244220.429,9340.461,0.13,23.33,53.33,60.0,1.4,0.11,1.06,1.4,1.52,3.07
MLP_seq,6011.979,92755234.624,9630.952,0.12,16.67,33.33,66.67,9.49,6.56,8.34,9.49,3.55,11.98
MLP_seq,5090.204,73081304.593,8548.76,0.1,33.33,40.0,66.67,4.05,1.33,2.98,4.05,1.45,6.39
MLP_seq,6042.608,93308336.253,9659.624,0.12,16.67,23.33,66.67,9.67,7.19,8.64,9.67,4.67,11.64
MLP_seq,4922.677,79406360.223,8911.025,0.1,23.33,50.0,70.0,4.55,2.38,4.12,4.55,0.18,7.71
MLP_seq,6242.868,92479962.661,9616.65,0.12,10.0,33.33,56.67,9.49,6.81,8.28,9.49,4.07,11.34
MLP_seq,6139.597,86045047.985,9276.047,0.12,13.33,20.0,53.33,3.88,2.2,4.91,3.88,0.52,10.33
MLP_seq,5989.097,81220865.327,9012.262,0.12,10.0,30.0,53.33,4.49,2.75,4.21,4.49,1.01,7.23
MLP_seq,5350.562,83541132.625,9140.084,0.1,13.33,40.0,63.33,6.88,3.75,6.25,6.88,0.52,11.27
MLP_seq,5291.175,83577368.762,9142.066,0.1,20.0,40.0,70.0,5.85,3.5,5.9,5.85,1.12,10.73
MLP_seq,4884.757,75511476.606,8689.734,0.1,30.0,43.33,73.33,3.58,1.61,3.83,3.58,0.37,8.31
MLP_seq,5096.676,79789440.495,8932.494,0.11,16.67,46.67,76.67,2.41,0.69,2.66,2.41,1.02,6.67
MLP_seq,5184.952,85197192.127,9230.233,0.1,13.33,43.33,73.33,5.32,2.31,5.18,5.32,0.78,10.88
MLP_seq,6319.653,97588929.03,9878.711,0.13,6.67,30.0,63.33,4.15,1.4,4.11,4.15,1.4,9.52
MLP_seq,5367.702,81955594.912,9052.933,0.11,16.67,36.67,60.0,3.55,0.01,2.1,3.55,3.7,6.41
MLP_seq,5751.617,84668950.082,9201.573,0.12,23.33,33.33,56.67,3.11,1.33,3.31,3.11,0.45,7.35
MLP_seq,5011.208,78592177.401,8865.223,0.1,6.67,46.67,76.67,4.98,2.75,4.69,4.98,0.5,8.65
MLP_seq,5275.757,83721984.989,9149.972,0.1,16.67,43.33,73.33,6.17,3.78,5.72,6.17,1.36,9.68
MLP_seq,4802.964,72326430.884,8504.495,0.1,26.67,46.67,76.67,2.54,0.4,2.33,2.54,1.75,6.27
MLP_seq,5155.165,80088910.208,8949.241,0.11,20.0,43.33,70.0,4.52,2.39,4.11,4.52,0.24,7.64
MLP_seq,5024.205,78730362.832,8873.013,0.1,13.33,53.33,76.67,4.61,2.65,4.6,4.61,0.67,8.58
MLP_seq,5432.596,87048707.071,9329.99,0.11,16.67,33.33,63.33,3.46,0.16,2.94,3.46,3.24,8.5
MLP_seq,5565.867,80556164.877,8975.309,0.11,23.33,33.33,66.67,3.49,1.56,3.63,3.49,0.38,7.84
MLP_seq,4798.304,75118738.742,8667.107,0.1,20.0,53.33,73.33,4.5,1.64,3.51,4.5,1.28,7.33
MLP_seq,5239.038,93546977.501,9671.969,0.1,23.33,46.67,73.33,4.37,1.99,4.9,4.37,0.42,10.68
MLP_seq,5277.104,83180776.982,9120.35,0.11,16.67,40.0,70.0,3.02,1.01,3.21,3.02,1.01,7.66
MLP_seq,5224.978,83914599.401,9160.491,0.11,23.33,43.33,66.67,2.51,0.32,2.38,2.51,1.89,6.57
MLP_seq,5086.783,82100107.249,9060.911,0.1,23.33,46.67,70.0,3.73,1.42,4.16,3.73,0.92,9.61
MLP_seq,6427.749,95585757.692,9776.797,0.13,10.0,20.0,50.0,5.44,1.29,4.03,5.44,3.07,9.49
MLP_seq,5730.635,91620776.313,9571.874,0.11,16.67,40.0,66.67,4.87,1.79,4.32,4.87,1.38,9.39
MLP_seq,5965.633,89613440.836,9466.438,0.12,20.0,26.67,60.0,6.41,4.11,6.53,6.41,1.77,11.41
MLP_seq,4972.145,77442239.014,8800.127,0.1,13.33,50.0,76.67,5.86,3.51,5.19,5.86,1.13,8.65
MLP_seq,5259.282,81582702.137,9032.314,0.11,13.33,40.0,76.67,6.01,3.8,5.44,6.01,1.58,8.8
MLP_seq,4744.477,71903590.974,8479.599,0.1,23.33,50.0,73.33,3.95,1.88,3.64,3.95,0.2,7.25
MLP_seq,5148.2,81101631.318,9005.644,0.1,10.0,43.33,70.0,5.0,2.83,4.76,5.0,0.64,8.69
MLP_seq,5071.472,80882675.607,8993.48,0.1,20.0,50.0,76.67,5.22,2.92,4.8,5.22,0.6,8.65
MLP_seq,5174.971,82748893.181,9096.642,0.1,23.33,43.33,66.67,4.02,1.59,3.96,4.02,0.88,8.74
MLP_seq,5483.712,79700024.149,8927.487,0.11,13.33,36.67,63.33,3.84,0.72,3.02,3.84,2.48,7.67
MLP_seq,4966.399,77504821.122,8803.682,0.1,13.33,43.33,76.67,4.11,0.97,3.29,4.11,2.25,7.98
MLP_seq,5338.127,83872631.987,9158.2,0.11,23.33,33.33,66.67,3.91,1.2,3.53,3.91,1.56,8.24
MLP_seq,5194.637,79865789.47,8936.766,0.11,20.0,46.67,66.67,3.09,1.07,3.26,3.09,0.96,7.72
MLP_seq,5210.747,85490081.993,9246.085,0.11,23.33,46.67,73.33,3.83,1.57,3.46,3.83,0.72,7.34
MLP_seq,5054.977,81546802.767,9030.327,0.1,16.67,43.33,66.67,2.71,0.42,3.45,2.71,1.89,9.44
MLP_seq,6100.377,90466208.266,9511.373,0.13,13.33,30.0,60.0,3.75,0.44,2.95,3.75,2.98,7.98
MLP_seq,5575.883,88197039.269,9391.328,0.11,20.0,36.67,60.0,4.13,1.62,3.93,4.13,0.92,8.59
MLP_seq,6235.277,88213146.083,9392.185,0.13,10.0,23.33,50.0,0.54,1.5,0.88,0.54,3.54,5.67
MLP_seq,4844.391,74275831.649,8618.343,0.1,30.0,50.0,70.0,2.89,1.17,3.02,2.89,0.56,6.83
MLP_seq,5215.712,81484625.915,9026.884,0.1,16.67,43.33,76.67,5.23,3.26,5.29,5.23,1.28,9.42
MLP_seq,5179.658,81336481.233,9018.674,0.1,13.33,43.33,73.33,5.95,3.44,5.38,5.95,0.89,9.35
MLP_seq,4780.923,73777681.236,8589.394,0.1,26.67,50.0,73.33,3.56,1.68,3.56,3.56,0.21,7.4
MLP_seq,4954.384,77132387.479,8782.505,0.1,20.0,46.67,76.67,5.31,3.26,5.0,5.31,1.2,8.58
MLP_seq,5327.418,78840410.373,8879.212,0.11,20.0,40.0,60.0,1.44,0.14,2.55,1.44,1.72,7.93
MLP_seq,5681.585,79234653.654,8901.385,0.12,6.67,30.0,63.33,1.12,0.8,1.78,1.12,2.73,6.97
MLP_seq,5046.101,78092982.263,8837.023,0.1,16.67,36.67,73.33,3.62,0.99,3.2,3.62,1.69,7.69
MLP_seq,5637.993,85838012.993,9264.881,0.11,16.67,30.0,63.33,3.44,0.03,3.04,3.44,3.49,9.0
MLP_seq,5095.376,74838159.396,8650.905,0.1,23.33,43.33,66.67,2.84,0.91,3.4,2.84,1.02,8.41
MLP_seq,4772.784,77329919.581,8793.743,0.1,33.33,46.67,70.0,2.97,1.02,3.28,2.97,0.94,7.86
MLP_seq,5236.261,82975395.113,9109.083,0.1,16.67,40.0,66.67,2.49,0.34,3.57,2.49,1.82,9.91
MLP_seq,6692.214,99788074.009,9989.398,0.14,6.67,20.0,50.0,4.56,1.51,3.42,4.56,1.63,7.32
MLP_seq,5936.973,90018584.338,9487.812,0.12,13.33,26.67,63.33,3.52,1.12,2.73,3.52,1.3,6.05
MLP_seq,5999.596,92846628.489,9635.696,0.13,16.67,36.67,60.0,1.43,0.15,2.18,1.43,1.12,6.32
MLP_seq,5139.226,81775708.857,9042.992,0.1,16.67,36.67,73.33,4.63,2.66,4.54,4.63,0.69,8.38
MLP_seq,5001.436,78441085.346,8856.697,0.1,20.0,40.0,73.33,4.37,2.17,4.13,4.37,0.05,8.12
MLP_seq,4927.36,78765026.445,8874.966,0.1,23.33,43.33,73.33,4.28,1.88,3.92,4.28,0.55,8.07
MLP_seq,5256.783,84793481.609,9208.338,0.1,20.0,43.33,70.0,3.64,2.26,4.52,3.64,0.88,9.1
MLP_seq,5136.553,81066382.828,9003.687,0.1,20.0,43.33,73.33,3.93,2.1,4.32,3.93,0.28,8.82
MLP_seq,5341.362,81455242.848,9025.256,0.11,16.67,33.33,66.67,2.99,1.06,3.65,2.99,0.86,8.82
MLP_seq,5498.093,67725317.708,8229.539,0.11,3.33,30.0,56.67,3.01,1.19,3.48,3.01,0.63,8.12
MLP_seq,5372.081,83511105.122,9138.441,0.11,6.67,33.33,73.33,2.55,0.06,3.05,2.55,2.46,8.97
MLP_seq,5933.611,92106600.291,9597.218,0.12,6.67,36.67,50.0,0.22,1.87,2.28,0.22,3.96,10.22
MLP_seq,5601.809,83187659.432,9120.727,0.11,6.67,33.33,66.67,3.28,0.81,3.63,3.28,1.68,9.24
MLP_seq,5228.604,79442261.761,8913.039,0.11,23.33,33.33,70.0,2.32,0.32,3.11,2.32,1.69,8.67
MLP_seq,5296.397,79960811.77,8942.081,0.11,16.67,43.33,73.33,3.58,0.2,2.66,3.58,3.3,7.6
MLP_seq,4936.905,74901099.178,8654.542,0.1,23.33,50.0,66.67,2.82,0.37,2.81,2.82,2.12,7.73
MLP_seq,5465.526,81916902.762,9050.796,0.11,13.33,40.0,66.67,4.01,0.73,3.58,4.01,2.66,9.24
MLP_seq,5061.77,77963515.038,8829.695,0.1,20.0,43.33,66.67,3.85,0.7,4.46,3.85,2.53,11.72
MLP_seq,4827.187,75437079.199,8685.452,0.1,23.33,50.0,70.0,4.14,1.77,3.76,4.14,0.63,7.82
MLP_seq,5167.717,83480524.653,9136.768,0.1,20.0,46.67,73.33,4.49,2.03,4.26,4.49,0.47,8.77
MLP_seq,5071.432,84995833.306,9219.318,0.1,20.0,53.33,73.33,4.39,1.92,4.11,4.39,0.58,8.55
MLP_seq,5060.491,84603100.648,9197.994,0.1,20.0,50.0,73.33,4.43,1.94,4.16,4.43,0.59,8.67
MLP_seq,5085.129,85097707.697,9224.842,0.1,20.0,56.67,73.33,4.44,1.99,4.22,4.44,0.48,8.73
MLP_seq,4766.582,65983794.323,8123.041,0.1,10.0,46.67,80.0,3.09,1.64,3.66,3.09,0.2,7.78
MLP_seq,5174.954,79571301.364,8920.275,0.1,20.0,40.0,76.67,4.81,2.15,4.07,4.81,0.57,8.0
MLP_seq,4915.663,71613708.771,8462.488,0.1,20.0,46.67,73.33,3.5,0.16,1.8,3.5,3.28,5.18
MLP_seq,5278.26,72048111.745,8488.116,0.11,16.67,43.33,63.33,2.66,1.02,0.51,2.66,4.85,3.7
MLP_seq,5330.349,84783921.876,9207.819,0.11,23.33,46.67,73.33,5.15,2.22,4.29,5.15,0.78,8.49
MLP_seq,5015.316,80583565.03,8976.835,0.1,26.67,50.0,73.33,3.92,2.03,4.35,3.92,0.14,9.02
MLP_seq,4935.174,76480705.047,8745.325,0.1,20.0,60.0,73.33,3.81,0.57,2.71,3.81,2.76,7.07
MLP_seq,5373.999,83671020.588,9147.186,0.11,13.33,43.33,70.0,4.56,2.33,4.56,4.56,0.07,9.09
MLP_seq,5337.523,79198938.585,8899.379,0.11,20.0,46.67,66.67,4.95,1.98,4.02,4.95,1.06,8.17
MLP_seq,5929.513,86052080.85,9276.426,0.12,13.33,26.67,63.33,6.84,5.39,7.25,6.84,3.96,11.03
MLP_seq,4896.952,76695055.96,8757.571,0.1,26.67,53.33,70.0,4.21,1.0,2.48,4.21,2.3,5.55
MLP_seq,4759.122,78011537.864,8832.414,0.1,33.33,46.67,73.33,5.13,2.09,3.53,5.13,1.02,6.51
MLP_seq,4767.193,79310021.538,8905.617,0.1,30.0,56.67,76.67,5.36,2.03,4.14,5.36,1.4,8.44
MLP_seq,4930.624,81382245.671,9021.211,0.1,23.33,50.0,73.33,5.42,1.58,3.73,5.42,2.42,8.1
MLP_seq,4970.175,79712489.135,8928.185,0.1,16.67,50.0,76.67,5.72,2.48,4.68,5.72,0.86,9.14
MLP_seq,4930.992,82969432.402,9108.756,0.1,23.33,53.33,73.33,7.14,2.78,5.14,7.14,1.84,9.89
MLP_seq,5575.239,88472055.114,9405.958,0.11,10.0,43.33,63.33,4.41,1.46,3.84,4.41,1.55,8.65
MLP_seq,5057.876,81405987.824,9022.527,0.1,23.33,50.0,70.0,3.09,0.6,2.53,3.09,1.92,6.48
MLP_seq,5147.357,82535474.026,9084.904,0.1,20.0,46.67,73.33,6.24,3.19,5.13,6.24,0.06,9.1
MLP_seq,5263.983,76915406.881,8770.143,0.11,13.33,46.67,66.67,2.41,0.41,1.79,2.41,3.3,6.27
MLP_seq,5649.854,88595940.568,9412.542,0.11,13.33,33.33,70.0,6.34,3.81,5.8,6.34,1.24,9.86
MLP_seq,5023.93,76563343.433,8750.048,0.1,10.0,53.33,73.33,4.31,1.33,3.31,4.31,1.73,7.35
MLP_seq,5075.817,73817674.259,8591.721,0.11,20.0,46.67,66.67,2.98,0.29,1.77,2.98,3.65,5.95
MLP_seq,5296.87,83065485.38,9114.027,0.1,13.33,40.0,70.0,4.97,2.43,5.02,4.97,0.14,10.21
MLP_seq,5393.709,81153019.541,9008.497,0.11,20.0,33.33,70.0,4.61,1.6,4.13,4.61,1.49,9.21
MLP_seq,5429.531,81316128.624,9017.546,0.11,13.33,36.67,70.0,5.4,2.34,4.63,5.4,0.8,9.24
MLP_seq,4972.906,77847420.011,8823.118,0.1,23.33,43.33,73.33,5.43,1.82,3.67,5.43,1.92,7.45
MLP_seq,5227.788,82121436.459,9062.088,0.11,23.33,43.33,76.67,6.45,3.27,5.03,6.45,0.0,8.63
