validation,mae,mse,rmse,mape,accuracy 2%,accuracy 5%,accuracy 10%,Erro percentual acumulado 30 dias,Erro percentual acumulado 60 dias,Erro percentual acumulado 90 dias,Erro percentual acumulado 1º mês,Erro percentual acumulado 2º mês,Erro percentual acumulado 3º mês
MLP_seq,8215.511,225936051.358,15031.169,0.13,10.0,46.67,70.0,6.5,9.54,11.44,6.5,12.61,15.18
MLP_seq,7591.668,208849971.826,14451.643,0.12,23.33,40.0,73.33,5.3,7.75,9.54,5.3,10.25,13.08
MLP_seq,8286.541,221484981.609,14882.372,0.13,10.0,46.67,70.0,6.81,9.27,11.1,6.81,11.78,14.72
MLP_seq,7326.339,208963562.747,14455.572,0.12,20.0,46.67,73.33,3.81,8.23,9.83,3.81,12.58,13.0
MLP_seq,8145.903,223340860.177,14944.593,0.13,10.0,50.0,70.0,6.15,9.3,11.15,6.15,12.48,14.79
MLP_seq,7157.372,194164739.035,13934.301,0.12,26.67,50.0,70.0,3.65,7.04,9.52,3.65,10.45,14.29
MLP_seq,9078.472,230243397.36,15173.773,0.14,13.33,30.0,60.0,8.04,10.86,12.77,8.04,13.72,16.52
MLP_seq,7399.948,191988781.774,13856.002,0.12,13.33,43.33,70.0,2.38,5.3,7.84,2.38,8.27,12.74
MLP_seq,7964.695,216384803.784,14710.024,0.13,23.33,46.67,66.67,3.44,6.99,9.39,3.44,10.54,14.04
MLP_seq,7541.936,196381273.762,14013.61,0.13,23.33,43.33,63.33,2.32,5.08,7.44,2.32,7.9,12.01
MLP_seq,7985.423,223685096.398,14956.106,0.13,20.0,46.67,70.0,5.88,8.25,10.16,5.88,10.69,13.92
MLP_seq,8322.954,230347694.627,15177.21,0.13,10.0,36.67,70.0,5.8,8.87,11.33,5.8,11.97,16.07
MLP_seq,8712.33,230182309.436,15171.76,0.14,10.0,33.33,70.0,5.29,8.91,11.12,5.29,12.53,15.41
MLP_seq,8500.801,233680559.121,15286.614,0.14,20.0,40.0,63.33,5.06,8.04,10.48,5.06,11.06,15.2
MLP_seq,8997.767,242570772.022,15574.684,0.14,6.67,33.33,63.33,6.53,9.87,11.95,6.53,13.22,16.02
MLP_seq,7587.584,210938183.074,14523.711,0.12,26.67,46.67,70.0,4.23,7.5,9.18,4.23,10.8,12.51
MLP_seq,8312.592,227633952.343,15087.543,0.13,20.0,40.0,66.67,7.39,10.2,11.93,7.39,13.06,15.35
MLP_seq,7650.952,202672635.796,14236.314,0.13,13.33,40.0,66.67,4.47,7.33,9.34,4.47,10.23,13.29
MLP_seq,8453.276,231429565.858,15212.809,0.14,13.33,40.0,70.0,6.94,9.89,11.85,6.94,12.88,15.67
MLP_seq,8235.372,226376078.645,15045.799,0.13,10.0,33.33,70.0,6.58,9.26,11.09,6.58,12.0,14.67
MLP_seq,7625.185,193952187.729,13926.672,0.13,13.33,40.0,73.33,3.73,6.94,9.17,3.73,10.18,13.52
MLP_seq,8726.867,227092243.83,15069.58,0.14,20.0,33.33,63.33,7.74,10.14,12.02,7.74,12.59,15.71
MLP_seq,7615.515,199043063.388,14108.262,0.13,13.33,43.33,70.0,3.26,6.43,8.73,3.26,9.64,13.19
MLP_seq,8131.664,217297852.231,14741.026,0.13,16.67,40.0,66.67,3.83,7.32,9.57,3.83,10.83,13.95
MLP_seq,8618.573,241727455.363,15547.587,0.14,6.67,40.0,70.0,6.3,9.18,11.26,6.3,12.1,15.32
MLP_seq,8310.838,236090676.491,15365.242,0.13,16.67,40.0,70.0,5.82,8.91,11.07,5.82,12.03,15.28
MLP_seq,8594.765,230259696.216,15174.31,0.14,10.0,30.0,63.33,8.55,10.66,11.68,8.55,12.83,13.75
MLP_seq,8671.349,226118432.609,15037.235,0.14,10.0,33.33,66.67,6.34,9.72,11.51,6.34,13.11,15.04
MLP_seq,7829.298,214519149.641,14646.472,0.13,16.67,46.67,60.0,7.07,8.62,9.95,7.07,10.24,12.61
MLP_seq,8786.944,233351628.099,15275.851,0.14,13.33,36.67,60.0,3.65,7.81,10.06,3.65,11.93,14.41
MLP_seq,8480.298,235587111.792,15348.847,0.13,13.33,36.67,66.67,7.26,10.49,12.12,7.26,13.75,15.34
MLP_seq,7605.296,211399181.149,14539.573,0.12,16.67,46.67,70.0,4.02,7.67,9.43,4.02,11.31,12.91
MLP_seq,8342.833,228941954.627,15130.828,0.13,13.33,40.0,70.0,7.0,9.88,11.73,7.0,12.8,15.37
MLP_seq,7686.155,207600074.363,14408.334,0.13,13.33,43.33,70.0,4.87,7.9,9.52,4.87,10.96,12.74
MLP_seq,7447.968,201528239.009,14196.064,0.12,16.67,50.0,73.33,4.88,7.85,9.71,4.88,10.86,13.36
MLP_seq,7590.827,190950380.211,13818.48,0.13,13.33,40.0,73.33,2.95,6.68,8.67,2.95,10.41,12.55
MLP_seq,8017.944,192836590.6,13886.562,0.14,13.33,33.33,63.33,1.72,4.8,6.73,1.72,7.92,10.54
MLP_seq,7498.482,197029946.835,14036.736,0.13,20.0,43.33,70.0,2.22,5.36,7.92,2.22,8.54,12.85
MLP_seq,7723.257,201424524.695,14192.411,0.13,20.0,43.33,66.67,2.0,5.77,8.11,2.0,9.53,12.65
MLP_seq,8007.588,208831454.782,14451.002,0.13,10.0,40.0,70.0,4.48,7.37,9.4,4.48,10.32,13.35
MLP_seq,8666.206,244521692.406,15637.189,0.14,20.0,40.0,70.0,6.71,9.7,11.93,6.71,12.73,16.25
MLP_seq,7695.991,213800452.916,14621.917,0.12,26.67,40.0,70.0,5.66,8.56,10.62,5.66,11.5,14.65
MLP_seq,8027.222,227865090.666,15095.201,0.13,23.33,46.67,63.33,7.14,9.99,11.43,7.14,12.87,14.31
MLP_seq,8509.058,227511737.364,15083.492,0.14,10.0,36.67,63.33,6.92,10.3,11.97,6.92,13.69,15.26
MLP_seq,7185.592,197923523.928,14068.53,0.12,20.0,53.33,73.33,4.1,7.89,9.72,4.1,11.67,13.33
MLP_seq,8329.766,232260317.648,15240.089,0.13,20.0,43.33,73.33,7.3,10.19,12.06,7.3,13.12,15.74
MLP_seq,7407.384,208280564.95,14431.929,0.12,26.67,46.67,70.0,3.91,6.88,8.91,3.91,9.89,12.89
MLP_seq,8372.583,230152270.869,15170.77,0.13,16.67,33.33,70.0,7.29,9.91,11.62,7.29,12.58,15.01
MLP_seq,7925.533,214195579.793,14635.422,0.13,13.33,40.0,70.0,5.41,8.58,10.45,5.41,11.78,14.14
MLP_seq,7535.247,204726887.907,14308.28,0.12,20.0,40.0,70.0,4.91,7.91,9.52,4.91,10.94,12.72
MLP_seq,7824.25,204956570.656,14316.304,0.13,10.0,40.0,73.33,4.72,8.09,10.31,4.72,11.48,14.63
MLP_seq,8501.644,223343387.487,14944.678,0.14,16.67,33.33,66.67,7.55,10.35,11.71,7.55,13.19,14.41
MLP_seq,7345.599,188690708.291,13736.474,0.12,20.0,33.33,70.0,1.64,4.97,7.14,1.64,8.32,11.38
MLP_seq,7848.185,209123558.806,14461.105,0.13,16.67,46.67,66.67,2.47,5.75,8.4,2.47,9.06,13.49
MLP_seq,7787.01,203578344.394,14268.088,0.13,16.67,46.67,70.0,3.73,6.72,8.77,3.73,9.75,12.78
MLP_seq,8336.6,234884731.475,15325.95,0.13,16.67,40.0,70.0,5.99,8.8,11.13,5.99,11.65,15.63
MLP_seq,8464.578,232861641.513,15259.805,0.14,6.67,40.0,70.0,6.44,9.63,11.33,6.44,12.85,14.69
MLP_seq,8141.46,220926533.633,14863.598,0.13,23.33,40.0,63.33,5.52,9.15,10.75,5.52,12.77,13.93
MLP_seq,8723.693,246115522.111,15688.069,0.14,6.67,50.0,63.33,5.76,8.97,11.41,5.76,12.2,16.13
MLP_seq,8650.354,236860301.953,15390.266,0.14,10.0,23.33,63.33,8.63,10.56,11.7,8.63,12.55,14.0
MLP_seq,8337.585,232044259.055,15232.999,0.13,16.67,43.33,70.0,7.37,10.13,11.92,7.37,12.93,15.45
MLP_seq,7606.346,206669533.746,14376.005,0.13,16.67,43.33,70.0,5.02,7.85,9.59,5.02,10.73,13.01
MLP_seq,8394.936,229495707.098,15149.116,0.13,20.0,36.67,63.33,7.37,10.14,11.93,7.37,12.96,15.46
MLP_seq,7533.39,205121055.054,14322.048,0.12,16.67,50.0,66.67,4.89,7.9,9.67,4.89,10.94,13.18
MLP_seq,8200.898,219651022.212,14820.628,0.13,10.0,36.67,70.0,6.71,9.37,11.21,6.71,12.09,14.82
MLP_seq,7979.409,201911923.863,14209.572,0.13,13.33,33.33,66.67,4.12,7.95,9.62,4.12,11.75,12.95
MLP_seq,8903.155,223149194.663,14938.179,0.14,10.0,33.33,53.33,8.46,11.4,12.46,8.46,14.37,14.6
MLP_seq,7765.09,205363380.815,14330.505,0.13,26.67,43.33,66.67,3.75,7.13,9.07,3.75,10.52,12.9
MLP_seq,7617.087,190814734.395,13813.571,0.13,16.67,40.0,60.0,0.54,3.95,6.29,0.54,7.39,10.83
MLP_seq,7210.937,182130880.583,13495.587,0.12,20.0,40.0,66.67,1.63,4.85,6.78,1.63,8.11,10.58
MLP_seq,7433.702,194430964.175,13943.85,0.13,16.67,43.33,66.67,3.81,6.15,8.03,3.81,8.56,11.74
MLP_seq,7218.804,191618095.64,13842.619,0.12,10.0,43.33,73.33,0.45,4.14,6.69,0.45,7.82,11.61
MLP_seq,8429.989,222612482.347,14920.204,0.14,16.67,33.33,66.67,6.48,9.6,11.52,6.48,12.75,15.3
MLP_seq,7718.546,207421704.996,14402.142,0.13,23.33,46.67,63.33,6.62,8.32,9.11,6.62,10.09,10.72
MLP_seq,9134.582,253162905.616,15911.094,0.15,10.0,36.67,56.67,4.47,7.84,10.42,4.47,11.22,15.4
MLP_seq,7762.089,213743389.629,14619.965,0.13,13.33,43.33,70.0,5.98,8.78,10.49,5.98,11.63,13.86
MLP_seq,7457.056,198430602.218,14086.54,0.12,20.0,36.67,70.0,3.16,6.35,8.37,3.16,9.57,12.33
MLP_seq,7802.106,211222520.22,14533.496,0.13,16.67,43.33,70.0,5.62,8.45,10.29,5.62,11.33,13.92
MLP_seq,7871.663,212421559.231,14574.689,0.13,13.33,46.67,70.0,5.54,8.41,10.29,5.54,11.32,14.0
MLP_seq,7668.359,206714666.18,14377.575,0.13,20.0,40.0,70.0,4.68,7.67,9.63,4.68,10.7,13.49
MLP_seq,7317.674,181274406.469,13463.818,0.13,20.0,36.67,66.67,1.37,5.35,6.94,1.37,9.31,10.09
MLP_seq,7793.595,211038250.993,14527.156,0.13,16.67,43.33,63.33,3.84,6.27,8.7,3.84,8.77,13.38
MLP_seq,7222.173,195488541.506,13981.722,0.12,16.67,46.67,73.33,2.14,5.73,8.02,2.14,9.33,12.48
MLP_seq,7879.872,222776853.359,14925.711,0.13,23.33,46.67,66.67,4.84,8.43,10.63,4.84,12.01,14.93
MLP_seq,7424.178,198230169.142,14079.424,0.12,26.67,46.67,70.0,3.78,6.41,8.49,3.78,9.09,12.56
MLP_seq,7869.57,216179159.916,14703.032,0.13,13.33,50.0,70.0,4.73,7.46,9.68,4.73,10.25,14.0
MLP_seq,7486.377,203580011.594,14268.147,0.12,16.67,40.0,70.0,3.57,6.72,9.14,3.57,9.89,13.83
MLP_seq,8877.654,224593916.041,14986.458,0.14,6.67,23.33,66.67,5.8,8.73,10.34,5.8,11.7,13.52
MLP_seq,8005.749,208623802.7,14443.815,0.13,6.67,46.67,70.0,5.18,8.4,9.69,5.18,11.64,12.27
MLP_seq,8502.358,223075557.263,14935.714,0.14,10.0,33.33,66.67,3.26,7.47,9.66,3.26,11.62,13.93
MLP_seq,7674.192,205360121.004,14330.392,0.13,16.67,43.33,70.0,4.6,7.62,9.52,4.6,10.68,13.25
MLP_seq,7675.63,207515960.179,14405.414,0.13,16.67,50.0,70.0,5.77,8.64,10.21,5.77,11.54,13.34
MLP_seq,7733.861,204177687.51,14289.076,0.13,10.0,36.67,70.0,4.83,7.93,9.73,4.83,11.06,13.29
MLP_seq,7725.11,203863238.059,14278.068,0.13,13.33,36.67,70.0,4.67,7.59,9.5,4.67,10.54,13.25
MLP_seq,7693.654,208281602.455,14431.965,0.13,10.0,43.33,70.0,4.99,7.83,9.74,4.99,10.72,13.5
MLP_seq,7307.207,188795491.26,13740.287,0.12,6.67,46.67,73.33,1.7,5.6,7.59,1.7,9.48,11.51
MLP_seq,7729.991,205124745.626,14322.177,0.13,13.33,40.0,66.67,4.02,6.63,8.66,4.02,9.29,12.63
MLP_seq,7202.546,194078409.783,13931.203,0.12,16.67,46.67,73.33,1.59,5.3,7.49,1.59,9.01,11.77
MLP_seq,7945.95,209056663.679,14458.792,0.13,16.67,36.67,70.0,3.92,7.01,9.08,3.92,10.13,13.13
MLP_seq,7372.971,189097023.698,13751.255,0.12,23.33,36.67,70.0,2.62,5.38,7.41,2.62,8.19,11.4
MLP_seq,7305.913,195919996.485,13997.142,0.12,26.67,43.33,73.33,3.84,6.3,8.01,3.84,8.82,11.4
MLP_seq,7427.345,211418790.406,14540.247,0.12,20.0,50.0,73.33,4.0,7.26,9.68,4.0,10.54,14.38
MLP_seq,8349.226,212547299.884,14579.002,0.14,6.67,36.67,66.67,2.63,5.56,8.22,2.63,8.54,13.33
MLP_seq,8345.386,223839032.203,14961.251,0.14,13.33,36.67,63.33,3.78,6.54,8.88,3.78,9.35,13.41
MLP_seq,9015.994,238551606.041,15445.116,0.14,3.33,26.67,60.0,4.12,8.33,10.43,4.12,12.48,14.52
MLP_seq,7761.505,208165855.711,14427.954,0.13,10.0,43.33,70.0,5.03,7.83,9.68,5.03,10.69,13.31
MLP_seq,7590.053,199691344.557,14131.219,0.13,23.33,36.67,70.0,4.7,7.49,9.23,4.7,10.33,12.65
MLP_seq,7683.786,203234867.403,14256.047,0.13,13.33,36.67,70.0,4.83,7.66,9.43,4.83,10.53,12.92
MLP_seq,7630.246,200166919.369,14148.036,0.13,16.67,36.67,70.0,5.08,7.74,9.47,5.08,10.45,12.89
MLP_seq,7624.046,201507631.038,14195.338,0.13,10.0,43.33,70.0,4.79,7.66,9.51,4.79,10.57,13.14
MLP_seq,7115.753,185964626.097,13636.885,0.12,10.0,46.67,73.33,2.14,5.93,7.55,2.14,9.72,10.77
MLP_seq,7863.071,206259229.967,14361.728,0.13,20.0,43.33,66.67,5.85,8.28,10.21,5.85,10.76,14.01
MLP_seq,7633.66,204114881.673,14286.878,0.13,6.67,46.67,70.0,3.88,6.92,8.94,3.88,10.0,12.91
MLP_seq,8267.208,227403071.413,15079.89,0.13,23.33,40.0,66.67,5.37,8.37,10.14,5.37,11.4,13.65
MLP_seq,7845.77,216815550.465,14724.658,0.13,13.33,43.33,70.0,3.43,6.99,9.23,3.43,10.55,13.61
MLP_seq,7771.484,208066956.978,14424.526,0.13,10.0,53.33,66.67,4.38,7.04,9.19,4.38,9.76,13.37
MLP_seq,7409.825,207175514.976,14393.593,0.12,26.67,53.33,70.0,4.04,6.53,8.85,4.04,9.07,13.36
MLP_seq,8508.758,221649539.301,14887.899,0.14,6.67,36.67,66.67,4.8,7.94,9.78,4.8,11.11,13.4
MLP_seq,7987.361,211979828.118,14559.527,0.13,6.67,43.33,66.67,4.81,8.51,9.98,4.81,12.2,12.92
MLP_seq,8032.902,211629217.654,14547.481,0.13,10.0,40.0,70.0,3.81,8.23,9.74,3.81,12.57,12.75
MLP_seq,7681.669,201514137.932,14195.568,0.13,16.67,36.67,70.0,5.01,7.85,9.6,5.01,10.75,13.06
MLP_seq,7591.875,204888624.28,14313.931,0.13,20.0,43.33,70.0,4.85,7.79,9.56,4.85,10.78,13.05
MLP_seq,7695.964,206160596.987,14358.294,0.13,10.0,46.67,70.0,5.03,7.99,9.81,5.03,10.99,13.4
MLP_seq,7625.285,200360068.649,14154.86,0.13,16.67,40.0,70.0,5.01,7.79,9.52,5.01,10.61,12.95
MLP_seq,7734.119,201720385.191,14202.83,0.13,10.0,40.0,70.0,4.97,7.81,9.51,4.97,10.7,12.86
MLP_seq,7062.189,179888399.086,13412.248,0.12,20.0,43.33,70.0,1.74,5.27,6.86,1.74,8.81,10.02
MLP_seq,8066.201,199613497.744,14128.464,0.13,20.0,33.33,70.0,5.11,7.37,9.06,5.11,9.7,12.4
MLP_seq,7522.67,209766662.221,14483.324,0.12,16.67,40.0,70.0,2.84,6.5,8.96,2.84,10.16,13.73
MLP_seq,7544.111,195537740.283,13983.481,0.13,23.33,40.0,66.67,3.36,6.98,8.66,3.36,10.6,12.0
MLP_seq,7704.936,198818379.889,14100.297,0.13,13.33,40.0,63.33,2.46,5.23,7.71,2.46,8.05,12.52
MLP_seq,7580.982,204294457.984,14293.161,0.13,13.33,43.33,73.33,2.92,6.26,8.52,2.92,9.62,12.91
MLP_seq,7362.15,199563027.236,14126.678,0.12,23.33,43.33,70.0,3.65,6.7,8.38,3.65,9.79,11.71
MLP_seq,8460.005,217506238.765,14748.093,0.14,13.33,33.33,60.0,3.59,6.2,8.36,3.59,8.87,12.59
MLP_seq,7668.483,192459863.202,13872.99,0.13,16.67,43.33,63.33,3.52,6.82,8.76,3.52,10.15,12.55
MLP_seq,7415.35,191651031.681,13843.808,0.12,16.67,46.67,73.33,3.17,7.6,9.27,3.17,11.95,12.59
MLP_seq,7185.64,190880938.8,13815.967,0.12,10.0,56.67,66.67,2.78,6.61,8.31,2.78,10.43,11.67
MLP_seq,7488.642,201488936.396,14194.68,0.12,20.0,40.0,73.33,3.73,6.5,8.29,3.73,9.31,11.82
MLP_seq,7429.212,198776277.174,14098.804,0.12,20.0,43.33,70.0,3.73,6.59,8.28,3.73,9.5,11.63
MLP_seq,7343.901,197924529.822,14068.565,0.12,20.0,43.33,73.33,2.94,6.09,7.85,2.94,9.28,11.33
MLP_seq,7301.827,197294749.03,14046.165,0.12,23.33,46.67,73.33,2.99,6.21,7.95,2.99,9.46,11.38
MLP_seq,7608.15,192730201.603,13882.73,0.13,10.0,46.67,63.33,2.96,5.69,7.48,2.96,8.48,11.03
MLP_seq,7589.702,193519318.08,13911.122,0.13,13.33,43.33,73.33,3.4,6.45,8.16,3.4,9.53,11.55
MLP_seq,7499.407,198283870.729,14081.331,0.13,20.0,36.67,73.33,2.96,5.79,8.03,2.96,8.67,12.4
MLP_seq,7942.067,211520700.018,14543.751,0.13,26.67,40.0,63.33,2.47,7.1,9.26,2.47,11.63,13.47
MLP_seq,7488.054,184198640.15,13571.98,0.13,20.0,46.67,66.67,1.65,4.42,6.71,1.65,7.24,11.18
MLP_seq,7502.623,178210946.143,13349.567,0.13,20.0,36.67,63.33,0.93,4.13,6.33,0.93,7.36,10.62
MLP_seq,7674.106,212773009.043,14586.741,0.13,30.0,46.67,70.0,3.14,5.92,8.56,3.14,8.76,13.64
MLP_seq,7696.997,202270402.739,14222.18,0.13,20.0,43.33,66.67,1.48,4.78,7.3,1.48,8.11,12.18
MLP_seq,7916.219,219227815.962,14806.344,0.13,16.67,43.33,66.67,1.75,5.88,7.91,1.75,9.97,11.89
MLP_seq,7736.29,207251474.207,14396.231,0.13,6.67,46.67,66.67,2.73,7.83,9.16,2.73,12.77,11.83
MLP_seq,7539.917,208041248.234,14423.635,0.12,20.0,43.33,66.67,4.04,7.3,8.54,4.04,10.59,11.02
MLP_seq,7450.852,203805351.255,14276.041,0.12,23.33,40.0,66.67,3.8,7.07,8.5,3.8,10.37,11.36
MLP_seq,7339.044,203159760.328,14253.412,0.12,26.67,40.0,70.0,3.95,6.75,8.27,3.95,9.61,11.29
MLP_seq,7591.545,203074776.925,14250.431,0.13,26.67,36.67,70.0,4.02,6.84,8.25,4.02,9.7,11.09
MLP_seq,7317.877,205551666.552,14337.073,0.12,26.67,46.67,73.33,3.25,6.33,8.18,3.25,9.44,11.82
MLP_seq,8053.87,205033037.181,14318.975,0.13,10.0,30.0,66.67,2.8,6.05,7.79,2.8,9.32,11.24
MLP_seq,7953.988,213413632.221,14608.683,0.13,10.0,36.67,70.0,2.95,6.07,8.39,2.95,9.22,12.9
MLP_seq,7648.617,194913829.106,13961.154,0.13,26.67,46.67,63.33,3.4,6.39,8.01,3.4,9.42,11.24
MLP_seq,7723.083,196374389.594,14013.365,0.13,16.67,43.33,66.67,3.54,7.09,9.25,3.54,10.66,13.47
MLP_seq,7925.447,217918218.97,14762.053,0.13,20.0,40.0,70.0,2.79,6.44,8.5,2.79,10.08,12.53
MLP_seq,7404.932,210050376.172,14493.115,0.12,30.0,53.33,63.33,2.33,6.23,8.14,2.33,10.1,11.9
MLP_seq,7599.623,211218682.322,14533.364,0.12,13.33,43.33,73.33,4.17,8.0,9.75,4.17,11.8,13.23
MLP_seq,7186.808,195000431.42,13964.255,0.12,13.33,50.0,70.0,2.19,5.93,7.83,2.19,9.66,11.57
MLP_seq,7992.402,218545273.092,14783.277,0.13,13.33,46.67,70.0,5.02,8.14,9.89,5.02,11.3,13.35
MLP_seq,7487.493,198892255.176,14102.917,0.13,10.0,50.0,63.33,1.44,4.84,7.06,1.44,8.26,11.4
MLP_seq,7673.858,213435662.124,14609.437,0.13,13.33,50.0,70.0,4.53,8.29,10.05,4.53,12.03,13.54
MLP_seq,7411.164,199424474.542,14121.773,0.12,20.0,46.67,70.0,2.31,5.13,7.33,2.31,8.0,11.62
MLP_seq,7288.645,205898773.627,14349.173,0.12,20.0,50.0,66.67,1.61,4.93,6.92,1.61,8.27,10.83
MLP_seq,7134.039,203491377.33,14265.04,0.12,16.67,53.33,66.67,2.09,5.03,7.16,2.09,8.01,11.33
MLP_seq,7229.3,210152194.312,14496.627,0.12,23.33,56.67,70.0,4.02,7.12,8.93,4.02,10.26,12.49
MLP_seq,7128.445,201473178.621,14194.125,0.12,20.0,56.67,70.0,4.24,6.98,8.83,4.24,9.77,12.47
MLP_seq,7845.976,215500373.721,14679.931,0.13,13.33,36.67,66.67,2.61,5.9,7.86,2.61,9.21,11.73
MLP_seq,7577.204,213503003.638,14611.742,0.12,20.0,36.67,66.67,4.59,7.68,8.98,4.59,10.81,11.57
MLP_seq,7393.759,209962891.156,14490.096,0.12,26.67,43.33,70.0,2.46,6.25,8.41,2.46,10.03,12.62
MLP_seq,7515.143,205711143.428,14342.634,0.13,16.67,46.67,73.33,2.16,5.56,7.59,2.16,8.98,11.56
MLP_seq,7415.988,213932903.288,14626.445,0.12,30.0,46.67,70.0,3.89,7.01,8.52,3.89,10.16,11.51
MLP_seq,7493.11,217141941.658,14735.737,0.12,33.33,46.67,70.0,2.82,5.93,8.24,2.82,9.08,12.72
MLP_seq,7672.785,215288687.973,14672.719,0.13,23.33,36.67,63.33,2.29,5.93,7.7,2.29,9.58,11.21
MLP_seq,7962.824,223695408.796,14956.45,0.13,20.0,40.0,66.67,3.69,7.08,9.31,3.69,10.48,13.66
MLP_seq,7906.82,204059561.24,14284.942,0.13,20.0,36.67,56.67,1.68,5.53,7.83,1.68,9.36,12.32
MLP_seq,7511.261,205552939.333,14337.118,0.12,23.33,46.67,70.0,2.66,5.91,7.93,2.66,9.19,11.89
MLP_seq,7591.174,206769614.384,14379.486,0.13,16.67,53.33,66.67,2.68,5.48,7.78,2.68,8.33,12.26
MLP_seq,7581.245,207543814.551,14406.381,0.13,16.67,43.33,70.0,2.56,5.43,7.42,2.56,8.35,11.32
