validation,mae,mse,rmse,mape,accuracy 2%,accuracy 5%,accuracy 10%,Erro percentual acumulado 30 dias,Erro percentual acumulado 60 dias,Erro percentual acumulado 90 dias,Erro percentual acumulado 1º mês,Erro percentual acumulado 2º mês,Erro percentual acumulado 3º mês
MLP_seq,6237.371,90051613.316,9489.553,0.13,10.0,26.67,53.33,0.25,0.55,2.5,0.25,0.83,6.5
MLP_seq,6546.546,95815047.544,9788.516,0.13,13.33,26.67,50.0,3.73,3.28,5.12,3.73,2.84,8.88
MLP_seq,6844.907,106005651.797,10295.905,0.13,10.0,26.67,53.33,4.99,4.55,6.79,4.99,4.12,11.31
MLP_seq,6293.403,95085839.824,9751.197,0.13,10.0,30.0,60.0,4.14,3.14,4.98,4.14,2.16,8.75
MLP_seq,6413.825,97869312.632,9892.892,0.13,13.33,33.33,53.33,3.46,3.48,5.57,3.46,3.49,9.82
MLP_seq,5434.903,85150280.6,9227.691,0.11,13.33,46.67,60.0,3.2,1.29,2.97,3.2,0.62,6.41
MLP_seq,6327.145,107385430.806,10362.694,0.13,16.67,40.0,70.0,4.27,3.98,5.06,4.27,3.69,7.33
MLP_seq,5971.086,85499791.646,9246.61,0.12,10.0,33.33,60.0,0.17,0.91,1.48,0.17,1.98,6.31
MLP_seq,6595.136,94066569.22,9698.792,0.13,6.67,30.0,50.0,5.04,3.3,5.0,5.04,1.57,8.48
MLP_seq,6507.593,98869459.325,9943.312,0.13,16.67,33.33,50.0,4.76,4.23,5.79,4.76,3.71,9.02
MLP_seq,6495.271,101175440.542,10058.6,0.13,13.33,36.67,56.67,6.04,5.12,6.9,6.04,4.21,10.56
MLP_seq,6406.402,95646998.092,9779.928,0.13,16.67,33.33,60.0,2.09,1.81,3.55,2.09,1.54,7.1
MLP_seq,6597.587,101025663.435,10051.152,0.13,20.0,23.33,56.67,4.06,3.46,4.93,4.06,2.87,7.98
MLP_seq,6592.048,101864639.966,10092.801,0.13,10.0,33.33,53.33,4.57,3.77,5.53,4.57,2.98,9.14
MLP_seq,7117.271,109525537.4,10465.445,0.14,6.67,23.33,50.0,4.1,3.9,5.97,4.1,3.71,10.19
MLP_seq,6232.486,93065986.41,9647.071,0.13,20.0,30.0,60.0,1.22,0.85,1.34,1.22,0.49,5.79
MLP_seq,6961.852,104061513.878,10201.055,0.14,10.0,26.67,46.67,4.93,4.4,6.35,4.93,3.89,10.32
MLP_seq,6719.188,104209870.348,10208.324,0.13,26.67,33.33,50.0,4.8,4.69,6.41,4.8,4.59,9.93
MLP_seq,6494.33,98604723.029,9929.991,0.13,13.33,30.0,56.67,3.39,3.22,5.03,3.39,3.07,8.75
MLP_seq,6417.029,96072044.447,9801.635,0.13,16.67,33.33,56.67,2.26,2.39,4.41,2.26,2.51,8.52
MLP_seq,5534.34,86339163.077,9291.887,0.11,23.33,36.67,66.67,1.58,1.47,3.44,1.58,1.37,7.46
MLP_seq,7328.512,119241306.52,10919.767,0.14,6.67,20.0,50.0,10.29,7.6,8.25,10.29,4.85,9.63
MLP_seq,6480.148,97221441.099,9860.093,0.13,10.0,40.0,56.67,5.17,3.72,5.57,5.17,2.28,9.34
MLP_seq,6205.371,91827262.354,9582.654,0.13,6.67,30.0,60.0,3.81,2.71,4.44,3.81,1.62,8.01
MLP_seq,6747.67,104001823.481,10198.128,0.13,13.33,30.0,53.33,5.26,4.67,6.62,5.26,4.09,10.59
MLP_seq,6874.036,105045812.795,10249.186,0.13,10.0,30.0,50.0,6.0,5.42,7.11,6.0,4.86,10.58
MLP_seq,6377.617,98198899.172,9909.536,0.13,16.67,33.33,60.0,5.15,4.6,6.31,5.15,4.06,9.81
MLP_seq,6352.053,96013496.146,9798.648,0.13,20.0,36.67,53.33,2.35,2.09,4.36,2.35,1.83,8.95
MLP_seq,6466.094,98136378.76,9906.381,0.13,13.33,36.67,53.33,3.74,3.07,5.04,3.74,2.42,9.05
MLP_seq,6479.41,97267797.457,9862.444,0.13,16.67,30.0,60.0,3.55,2.81,4.75,3.55,2.08,8.71
MLP_seq,6470.6,98098944.36,9904.491,0.13,16.67,36.67,56.67,2.23,2.18,4.13,2.23,2.14,8.1
MLP_seq,6482.503,99410766.756,9970.495,0.13,16.67,33.33,60.0,2.8,2.45,4.55,2.8,2.12,8.8
MLP_seq,6387.1,95583622.0,9776.688,0.13,16.67,33.33,56.67,3.25,2.69,4.51,3.25,2.15,8.23
MLP_seq,6800.991,105714755.767,10281.768,0.13,16.67,26.67,53.33,5.16,4.66,6.38,5.16,4.18,9.91
MLP_seq,6734.511,105983628.787,10294.835,0.13,13.33,30.0,56.67,4.7,3.9,5.3,4.7,3.11,8.2
MLP_seq,5518.939,85626796.016,9253.475,0.11,16.67,43.33,63.33,5.09,3.73,4.99,5.09,2.37,7.63
MLP_seq,6441.043,107167509.673,10352.174,0.13,3.33,23.33,73.33,6.53,4.09,4.84,6.53,1.61,6.45
MLP_seq,5918.126,95638345.967,9779.486,0.12,20.0,36.67,60.0,4.84,3.46,5.17,4.84,2.1,8.67
MLP_seq,6146.011,96956301.144,9846.639,0.12,13.33,33.33,56.67,3.65,2.8,4.82,3.65,1.96,8.94
MLP_seq,6525.485,98752474.831,9937.428,0.13,10.0,30.0,56.67,4.48,3.76,5.28,4.48,3.06,8.42
MLP_seq,6932.831,109077558.519,10444.02,0.13,6.67,36.67,53.33,6.1,6.04,7.82,6.1,5.98,11.47
MLP_seq,6421.823,94130923.896,9702.109,0.13,6.67,30.0,56.67,4.2,3.19,4.72,4.2,2.19,7.9
MLP_seq,6564.384,102315615.893,10115.118,0.13,13.33,26.67,53.33,5.69,4.79,6.68,5.69,3.9,10.53
MLP_seq,6388.802,97024788.071,9850.116,0.13,10.0,30.0,56.67,4.15,2.96,4.7,4.15,1.79,8.27
MLP_seq,6453.79,96921217.994,9844.857,0.13,6.67,30.0,60.0,3.1,2.43,4.45,3.1,1.77,8.56
MLP_seq,6461.878,99604574.769,9980.209,0.13,16.67,36.67,56.67,3.77,3.11,5.17,3.77,2.46,9.35
MLP_seq,6516.73,98885251.9,9944.106,0.13,13.33,30.0,56.67,3.9,2.97,5.0,3.9,2.06,9.14
MLP_seq,6652.015,104651159.14,10229.915,0.13,16.67,30.0,53.33,4.58,4.44,6.55,4.58,4.31,10.81
MLP_seq,6380.888,97224592.328,9860.253,0.13,16.67,33.33,53.33,3.03,2.66,4.58,3.03,2.31,8.5
MLP_seq,6397.273,93813535.362,9685.739,0.13,10.0,33.33,53.33,0.95,1.45,3.18,0.95,1.93,6.73
MLP_seq,5545.423,86298604.862,9289.704,0.11,26.67,33.33,63.33,4.02,2.83,4.37,4.02,1.65,7.56
MLP_seq,6627.903,107273350.655,10357.285,0.13,3.33,26.67,63.33,7.12,4.78,5.97,7.12,2.42,8.46
MLP_seq,6609.61,103419161.529,10169.521,0.13,6.67,36.67,56.67,5.39,4.33,5.87,5.39,3.29,9.04
MLP_seq,6581.35,101641752.804,10081.753,0.13,13.33,26.67,53.33,4.14,3.38,4.66,4.14,2.65,7.31
MLP_seq,6686.581,103463632.834,10171.707,0.13,10.0,33.33,56.67,4.44,3.92,5.31,4.44,3.43,8.2
MLP_seq,6612.783,106036693.586,10297.412,0.13,10.0,30.0,56.67,4.49,4.19,5.54,4.49,3.9,8.35
MLP_seq,6454.691,100570922.388,10028.505,0.13,10.0,33.33,56.67,3.51,2.69,4.03,3.51,1.89,6.79
MLP_seq,6543.558,100576924.874,10028.805,0.13,10.0,33.33,60.0,3.1,2.79,4.21,3.1,2.49,7.15
MLP_seq,6565.385,100939140.556,10046.847,0.13,13.33,30.0,56.67,4.06,3.3,4.68,4.06,2.55,7.55
MLP_seq,6261.021,95968521.946,9796.352,0.13,13.33,36.67,60.0,2.34,1.82,3.21,2.34,1.31,6.12
MLP_seq,6441.271,96466488.835,9821.736,0.13,13.33,33.33,53.33,2.51,2.38,3.92,2.51,2.26,7.11
MLP_seq,6532.089,98956446.368,9947.685,0.13,10.0,26.67,56.67,3.27,2.94,4.31,3.27,2.62,7.18
MLP_seq,6616.056,106207805.551,10305.717,0.14,13.33,33.33,53.33,3.47,2.96,4.33,3.47,2.46,7.19
MLP_seq,6587.426,103935159.975,10194.859,0.14,13.33,33.33,53.33,3.21,3.06,4.38,3.21,2.91,7.13
MLP_seq,6601.942,104476749.38,10221.387,0.14,16.67,36.67,53.33,1.79,2.17,3.43,1.79,2.54,6.05
MLP_seq,6171.458,88817002.547,9424.277,0.12,3.33,23.33,56.67,7.53,5.67,6.89,7.53,3.81,9.44
MLP_seq,6796.438,116051096.628,10772.701,0.14,16.67,26.67,60.0,5.94,3.77,4.8,5.94,1.58,6.96
MLP_seq,6622.39,101274384.767,10063.518,0.13,6.67,30.0,56.67,4.12,2.94,4.99,4.12,1.78,9.15
MLP_seq,6799.467,107880870.896,10386.572,0.14,6.67,26.67,60.0,4.58,3.89,4.97,4.58,3.21,7.23
MLP_seq,6653.242,108300982.924,10406.776,0.14,3.33,26.67,66.67,3.03,2.16,3.03,3.03,1.31,4.88
MLP_seq,6584.499,105634014.143,10277.841,0.14,13.33,33.33,56.67,1.66,1.28,2.2,1.66,0.9,4.14
MLP_seq,6771.404,104350327.06,10215.201,0.15,13.33,23.33,60.0,0.99,1.08,2.21,0.99,1.17,4.58
MLP_seq,6781.39,108756680.22,10428.647,0.15,10.0,30.0,60.0,0.64,0.6,1.31,0.64,0.57,2.8
MLP_seq,6675.493,108233020.373,10403.51,0.14,10.0,30.0,63.33,2.77,1.84,2.72,2.77,0.93,4.56
MLP_seq,6701.166,112385984.306,10601.226,0.15,10.0,26.67,60.0,1.48,1.0,1.65,1.48,0.54,3.04
MLP_seq,6745.496,109396103.03,10459.259,0.15,6.67,33.33,60.0,0.49,0.67,1.58,0.49,0.83,3.5
MLP_seq,6946.295,113479259.337,10652.664,0.15,13.33,30.0,60.0,1.38,1.39,2.53,1.38,1.4,4.91
MLP_seq,6851.83,115813365.529,10761.662,0.16,10.0,36.67,56.67,0.89,0.82,1.98,0.89,0.75,4.4
MLP_seq,6654.073,117444214.559,10837.168,0.16,23.33,40.0,53.33,0.06,0.27,1.08,0.06,0.59,2.79
MLP_seq,6685.945,113238077.059,10641.338,0.15,13.33,30.0,56.67,1.58,1.26,1.88,1.58,0.94,3.22
MLP_seq,4957.79,80120065.369,8950.981,0.1,33.33,53.33,73.33,3.02,1.89,3.4,3.02,0.77,6.53
MLP_seq,6073.459,101538383.679,10076.626,0.13,23.33,36.67,63.33,4.83,3.28,3.63,4.83,1.74,4.36
MLP_seq,6389.628,95210976.336,9757.611,0.13,6.67,33.33,56.67,2.14,1.35,2.88,2.14,0.57,6.06
MLP_seq,6273.516,93740813.34,9681.984,0.13,20.0,26.67,53.33,1.29,0.94,2.52,1.29,0.61,5.77
MLP_seq,6418.386,95954783.381,9795.651,0.14,16.67,30.0,60.0,0.25,0.54,1.77,0.25,0.82,4.34
MLP_seq,6868.654,99995286.032,9999.764,0.15,3.33,23.33,53.33,2.42,1.24,1.93,2.42,0.07,3.39
MLP_seq,6813.007,100135241.066,10006.76,0.15,10.0,23.33,53.33,1.08,1.15,0.21,1.08,1.22,3.06
MLP_seq,6883.542,103256726.712,10161.532,0.15,3.33,23.33,60.0,0.01,0.1,1.46,0.01,0.21,4.29
MLP_seq,6780.933,106774310.645,10333.166,0.15,10.0,33.33,60.0,0.95,1.15,2.07,0.95,1.34,3.99
MLP_seq,6785.824,107174697.583,10352.521,0.15,6.67,40.0,60.0,2.04,1.79,2.69,2.04,1.56,4.59
MLP_seq,7022.655,118611371.583,10890.885,0.16,10.0,36.67,56.67,0.67,1.03,2.16,0.67,1.38,4.51
MLP_seq,6923.252,115394880.027,10742.201,0.16,16.67,30.0,60.0,0.1,0.54,1.28,0.1,0.96,2.84
MLP_seq,7161.28,124543759.253,11159.918,0.17,10.0,36.67,56.67,0.48,0.85,1.71,0.48,1.19,3.53
MLP_seq,7181.383,125204784.656,11189.494,0.17,6.67,40.0,60.0,0.56,1.1,1.75,0.56,1.61,3.13
MLP_seq,6958.439,126140163.23,11231.214,0.17,13.33,36.67,56.67,0.33,0.39,1.06,0.33,1.07,2.48
MLP_seq,5479.198,81225945.838,9012.544,0.11,13.33,33.33,73.33,3.59,2.2,3.56,3.59,0.83,6.39
MLP_seq,6425.631,105903556.085,10290.945,0.13,6.67,30.0,66.67,5.65,2.95,3.52,5.65,0.19,4.75
MLP_seq,6004.749,91824869.988,9582.529,0.12,16.67,36.67,60.0,1.78,1.12,2.68,1.78,0.47,5.92
MLP_seq,6253.017,93534426.572,9671.32,0.13,3.33,33.33,60.0,1.3,0.94,2.79,1.3,0.6,6.57
MLP_seq,6121.706,93415204.006,9665.154,0.13,16.67,36.67,60.0,1.42,1.3,2.73,1.42,1.18,5.71
MLP_seq,6497.732,99460049.786,9972.966,0.14,10.0,26.67,56.67,0.2,0.36,1.24,0.2,0.52,4.56
MLP_seq,6699.472,105698752.287,10280.99,0.14,23.33,30.0,56.67,2.53,2.21,3.28,2.53,1.9,5.54
MLP_seq,6871.037,106927448.043,10340.573,0.15,6.67,30.0,60.0,0.53,0.69,1.95,0.53,0.85,4.57
MLP_seq,6723.901,108499989.941,10416.333,0.15,20.0,36.67,56.67,0.23,0.47,1.74,0.23,0.69,4.4
MLP_seq,7089.022,114538509.277,10702.267,0.16,6.67,36.67,56.67,0.05,0.62,1.99,0.05,1.16,4.83
MLP_seq,6888.435,114176392.34,10685.335,0.16,20.0,33.33,53.33,0.76,0.1,1.09,0.76,0.53,3.57
MLP_seq,7098.573,117768894.675,10852.138,0.16,10.0,26.67,56.67,0.37,0.08,1.01,0.37,0.19,3.32
MLP_seq,6925.662,117484235.79,10839.015,0.16,13.33,30.0,56.67,0.52,0.16,0.75,0.52,0.18,2.67
MLP_seq,6927.348,113658280.231,10661.064,0.16,13.33,33.33,60.0,1.79,0.98,1.52,1.79,0.19,2.67
MLP_seq,6971.797,118294143.57,10876.311,0.16,13.33,33.33,56.67,0.36,1.25,2.44,0.36,2.1,4.94
MLP_seq,5408.639,82623228.957,9089.732,0.11,10.0,33.33,70.0,4.36,2.8,4.43,4.36,1.24,7.78
MLP_seq,6732.721,119493055.157,10931.288,0.13,6.67,26.67,60.0,4.31,4.28,5.87,4.31,4.25,9.15
MLP_seq,6164.706,91880357.623,9585.424,0.13,13.33,36.67,60.0,2.13,1.63,3.73,2.13,1.14,8.0
MLP_seq,6399.897,96643656.358,9830.751,0.13,6.67,36.67,66.67,2.43,1.83,3.52,2.43,1.26,7.0
MLP_seq,6367.283,94043904.598,9697.624,0.13,16.67,26.67,53.33,1.11,0.7,2.73,1.11,0.29,6.88
MLP_seq,6298.974,92517133.573,9618.583,0.13,13.33,33.33,56.67,0.03,0.05,1.81,0.03,0.13,5.44
MLP_seq,6619.252,100559689.142,10027.945,0.14,10.0,33.33,56.67,2.02,1.38,3.15,2.02,0.76,6.79
MLP_seq,6447.51,96323683.857,9814.463,0.14,16.67,36.67,56.67,0.18,0.32,1.7,0.18,0.79,5.8
MLP_seq,6813.995,101301018.28,10064.841,0.15,10.0,26.67,56.67,1.16,1.15,2.57,1.16,1.13,5.54
MLP_seq,6813.477,100233611.528,10011.674,0.15,6.67,30.0,53.33,0.2,0.44,1.45,0.2,0.67,5.32
MLP_seq,6988.893,105784355.34,10285.152,0.15,6.67,26.67,53.33,0.45,0.47,1.33,0.45,0.49,5.04
MLP_seq,6835.302,102198167.996,10109.311,0.15,13.33,26.67,56.67,1.19,1.15,0.52,1.19,1.12,3.98
MLP_seq,6924.34,101121365.545,10055.912,0.16,10.0,20.0,53.33,2.31,1.86,0.07,2.31,1.43,3.62
MLP_seq,6907.391,102051057.347,10102.032,0.15,13.33,26.67,56.67,1.61,1.64,0.3,1.61,1.66,4.25
MLP_seq,6870.298,102645053.581,10131.39,0.15,13.33,30.0,56.67,0.46,0.46,1.28,0.46,0.45,4.86
MLP_seq,5368.791,81241956.744,9013.432,0.11,20.0,40.0,70.0,1.74,0.89,2.38,1.74,0.06,5.47
MLP_seq,6160.052,101156676.875,10057.668,0.13,6.67,33.33,70.0,5.07,2.1,3.15,5.07,0.94,5.36
MLP_seq,6183.645,95933080.233,9794.543,0.13,13.33,30.0,56.67,0.86,0.05,2.36,0.86,0.91,7.03
MLP_seq,6188.605,95936382.555,9794.712,0.13,13.33,30.0,56.67,1.0,0.02,2.31,1.0,0.91,7.03
MLP_seq,6193.509,95941097.78,9794.953,0.13,13.33,30.0,56.67,1.03,0.04,2.3,1.03,0.91,7.03
MLP_seq,6181.128,95931969.669,9794.487,0.13,13.33,30.0,56.67,0.88,0.04,2.35,0.88,0.91,7.03
MLP_seq,6191.122,95938622.0,9794.826,0.13,13.33,30.0,56.67,1.02,0.03,2.31,1.02,0.91,7.03
MLP_seq,6183.515,95933014.041,9794.54,0.13,13.33,30.0,56.67,0.86,0.05,2.36,0.86,0.91,7.03
MLP_seq,6188.256,95936102.001,9794.698,0.13,13.33,30.0,56.67,0.83,0.06,2.37,0.83,0.91,7.03
MLP_seq,6183.993,95933264.23,9794.553,0.13,13.33,30.0,56.67,0.97,0.01,2.32,0.97,0.91,7.03
MLP_seq,6179.252,95931388.939,9794.457,0.13,13.33,30.0,56.67,0.94,0.01,2.33,0.94,0.91,7.03
MLP_seq,6201.441,95951780.206,9795.498,0.13,13.33,30.0,56.67,1.08,0.06,2.29,1.08,0.91,7.03
MLP_seq,6196.7,95944941.665,9795.149,0.13,13.33,30.0,56.67,1.05,0.04,2.3,1.05,0.91,7.03
MLP_seq,6201.604,95952038.505,9795.511,0.13,13.33,30.0,56.67,1.08,0.06,2.29,1.08,0.91,7.03
MLP_seq,6196.863,95945153.738,9795.16,0.13,13.33,30.0,56.67,1.05,0.05,2.3,1.05,0.91,7.03
MLP_seq,5424.562,87975715.569,9379.537,0.11,16.67,50.0,60.0,2.39,1.03,2.68,2.39,0.32,6.09
MLP_seq,7095.544,140668380.801,11860.37,0.16,16.67,43.33,60.0,5.52,2.65,2.37,5.52,0.27,1.74
MLP_seq,5867.89,95136028.438,9753.77,0.12,20.0,43.33,60.0,1.85,0.76,2.84,1.85,0.32,7.07
MLP_seq,5930.897,95344628.62,9764.457,0.12,16.67,43.33,60.0,1.71,0.68,2.87,1.71,0.32,7.3
MLP_seq,5966.119,95520219.638,9773.445,0.12,16.67,36.67,60.0,1.57,0.61,2.84,1.57,0.32,7.36
MLP_seq,5960.247,95487126.404,9771.751,0.12,16.67,40.0,60.0,1.67,0.67,2.9,1.67,0.32,7.43
MLP_seq,6007.99,95770796.118,9786.255,0.12,16.67,36.67,60.0,1.45,0.56,2.85,1.45,0.32,7.5
MLP_seq,5992.907,95682622.68,9781.749,0.12,16.67,36.67,60.0,1.45,0.56,2.82,1.45,0.32,7.41
MLP_seq,6004.535,95749388.853,9785.162,0.12,16.67,36.67,60.0,1.45,0.56,2.85,1.45,0.32,7.48
MLP_seq,6016.162,95824267.278,9788.987,0.12,16.67,36.67,60.0,1.45,0.56,2.87,1.45,0.32,7.54
MLP_seq,6001.079,95728698.165,9784.104,0.12,16.67,36.67,60.0,1.45,0.56,2.84,1.45,0.32,7.46
MLP_seq,6012.706,95801165.561,9787.807,0.12,16.67,36.67,60.0,1.45,0.56,2.86,1.45,0.32,7.52
MLP_seq,5997.623,95708724.056,9783.084,0.12,16.67,36.67,60.0,1.45,0.56,2.83,1.45,0.32,7.44
MLP_seq,5982.539,95629933.439,9779.056,0.12,16.67,40.0,60.0,1.45,0.56,2.8,1.45,0.32,7.35
MLP_seq,5994.167,95689465.812,9782.099,0.12,16.67,36.67,60.0,1.45,0.56,2.83,1.45,0.32,7.42
MLP_seq,5126.482,85296707.516,9235.622,0.1,23.33,43.33,70.0,3.49,1.36,2.9,3.49,0.78,6.07
MLP_seq,5757.35,107024456.215,10345.263,0.11,20.0,43.33,73.33,5.39,2.14,4.12,5.39,1.21,8.16
MLP_seq,5964.07,99091390.631,9954.466,0.12,13.33,46.67,66.67,4.78,2.77,4.49,4.78,0.74,8.04
MLP_seq,5772.107,84791468.082,9208.228,0.12,16.67,33.33,63.33,3.0,1.36,3.01,3.0,0.28,6.42
MLP_seq,7168.775,111908104.646,10578.663,0.14,13.33,30.0,43.33,6.0,3.69,6.18,6.0,1.35,11.17
MLP_seq,6840.587,100854514.321,10042.635,0.14,10.0,23.33,50.0,4.56,2.88,4.22,4.56,1.2,7.01
MLP_seq,6906.926,104661799.513,10230.435,0.15,13.33,20.0,46.67,1.74,0.11,1.76,1.74,1.97,5.61
MLP_seq,6796.729,108379783.232,10410.561,0.14,20.0,36.67,50.0,0.98,0.91,2.19,0.98,0.84,4.87
MLP_seq,7064.16,108714566.441,10426.628,0.15,13.33,26.67,46.67,3.86,2.87,3.86,3.86,1.91,5.93
MLP_seq,7024.319,109535689.752,10465.93,0.15,13.33,33.33,53.33,2.24,0.85,1.55,2.24,0.53,3.05
MLP_seq,7018.618,108738672.229,10427.784,0.16,10.0,26.67,50.0,2.33,3.67,2.51,2.33,5.0,0.08
MLP_seq,7029.307,111057954.107,10538.404,0.15,10.0,36.67,50.0,2.2,1.16,2.35,2.2,0.13,4.83
MLP_seq,6631.432,107082323.343,10348.059,0.14,23.33,43.33,50.0,2.84,2.19,2.7,2.84,1.57,3.77
MLP_seq,6754.018,106277095.177,10309.078,0.15,13.33,30.0,56.67,2.05,1.99,2.29,2.05,1.94,2.93
MLP_seq,6945.351,115114896.217,10729.161,0.15,13.33,30.0,56.67,3.6,3.13,3.66,3.6,2.68,4.77
MLP_seq,6315.916,89782880.309,9475.383,0.13,13.33,26.67,56.67,5.76,4.49,4.78,5.76,3.24,5.4
MLP_seq,6393.648,96091552.124,9802.63,0.13,10.0,33.33,56.67,3.95,3.43,3.8,3.95,2.93,4.6
MLP_seq,6775.988,105070791.51,10250.404,0.14,6.67,30.0,60.0,3.56,3.33,3.95,3.56,3.12,5.25
MLP_seq,6680.124,106242562.643,10307.403,0.14,20.0,33.33,60.0,2.13,2.59,3.45,2.13,3.03,5.27
MLP_seq,6666.933,108621002.376,10422.14,0.14,23.33,30.0,56.67,3.87,3.25,4.05,3.87,2.64,5.74
MLP_seq,7140.865,112066372.524,10586.141,0.15,13.33,26.67,50.0,5.2,3.98,5.0,5.2,2.78,7.13
MLP_seq,6607.409,106632543.843,10326.303,0.14,16.67,33.33,53.33,4.8,3.49,4.25,4.8,2.19,5.86
MLP_seq,6216.677,91889510.894,9585.902,0.14,10.0,33.33,56.67,0.18,0.27,0.19,0.18,0.7,1.18
MLP_seq,6270.824,94065139.978,9698.718,0.13,6.67,40.0,56.67,2.45,1.43,2.28,2.45,0.43,4.09
MLP_seq,6709.194,114517374.088,10701.279,0.14,20.0,40.0,53.33,4.93,2.74,3.82,4.93,0.52,6.1
MLP_seq,6840.332,125948199.425,11222.665,0.14,10.0,33.33,60.0,5.03,3.48,4.35,5.03,1.94,6.17
MLP_seq,6541.701,109100376.712,10445.113,0.15,10.0,33.33,53.33,0.01,0.99,0.25,0.01,1.95,2.86
MLP_seq,7256.872,129142193.504,11364.075,0.15,6.67,33.33,56.67,4.82,5.08,5.94,4.82,5.33,7.76
