validation,mae,mse,rmse,mape,accuracy 2%,accuracy 5%,accuracy 10%,Erro percentual acumulado 30 dias,Erro percentual acumulado 60 dias,Erro percentual acumulado 90 dias,Erro percentual acumulado 1º mês,Erro percentual acumulado 2º mês,Erro percentual acumulado 3º mês
MLP_seq,7271.97,193867905.655,13923.646,0.12,13.33,46.67,73.33,4.69,4.59,7.5,4.69,4.48,13.27
MLP_seq,7106.985,187260128.725,13684.302,0.11,13.33,46.67,70.0,4.37,4.43,6.94,4.37,4.49,11.98
MLP_seq,6975.987,187240063.535,13683.569,0.11,20.0,56.67,73.33,4.22,4.04,7.12,4.22,3.85,13.2
MLP_seq,7255.286,191205522.739,13827.709,0.12,10.0,43.33,76.67,2.96,3.14,6.93,2.96,3.33,14.23
MLP_seq,7408.678,196417955.817,14014.919,0.12,13.33,50.0,66.67,5.12,6.4,9.14,5.12,7.66,14.58
MLP_seq,6692.632,198711366.858,14096.502,0.11,30.0,53.33,80.0,2.64,3.75,7.17,2.64,4.85,13.85
MLP_seq,6709.889,179588076.911,13401.048,0.11,30.0,46.67,70.0,2.88,2.9,6.11,2.88,2.92,12.44
MLP_seq,7069.847,173550745.228,13173.866,0.12,10.0,33.33,76.67,1.29,0.86,3.55,1.29,0.43,11.93
MLP_seq,6929.271,212092753.758,14563.405,0.11,26.67,53.33,76.67,5.84,5.83,9.1,5.84,5.83,15.5
MLP_seq,6947.568,186708310.886,13664.125,0.11,20.0,53.33,76.67,4.34,4.35,7.13,4.34,4.36,12.67
MLP_seq,7272.599,189246349.387,13756.684,0.12,13.33,40.0,73.33,4.8,4.52,7.39,4.8,4.22,13.08
MLP_seq,6968.052,185220009.799,13609.556,0.11,16.67,43.33,76.67,0.15,0.21,4.79,0.15,0.56,13.47
MLP_seq,6615.163,180569006.07,13437.597,0.11,20.0,53.33,80.0,3.76,3.47,6.18,3.76,3.18,11.59
MLP_seq,6296.623,173320190.684,13165.113,0.1,30.0,46.67,83.33,1.2,1.44,4.39,1.2,1.68,10.26
MLP_seq,7067.573,193004964.586,13892.623,0.11,16.67,50.0,76.67,4.55,4.49,6.97,4.55,4.42,11.97
MLP_seq,6836.235,178983982.891,13378.49,0.11,13.33,43.33,73.33,1.06,2.41,4.98,1.06,3.74,10.15
MLP_seq,7515.164,202810617.153,14241.159,0.12,20.0,40.0,73.33,5.64,5.76,8.18,5.64,5.88,13.07
MLP_seq,7359.179,189431557.11,13763.414,0.12,13.33,36.67,73.33,3.87,3.83,6.59,3.87,3.8,12.08
MLP_seq,6907.786,177110917.466,13308.303,0.11,30.0,43.33,70.0,3.06,3.28,6.26,3.06,3.49,12.16
MLP_seq,6784.511,173450431.418,13170.058,0.11,16.67,40.0,73.33,0.67,0.23,3.88,0.67,0.21,11.79
MLP_seq,6891.65,202622678.826,14234.559,0.11,23.33,60.0,76.67,5.3,6.17,8.99,5.3,7.03,14.6
MLP_seq,7113.152,188554686.496,13731.522,0.11,26.67,43.33,70.0,4.99,4.05,7.33,4.99,3.09,13.75
MLP_seq,7458.571,211244531.512,14534.254,0.12,26.67,40.0,73.33,3.43,5.33,8.64,3.43,7.18,15.11
MLP_seq,6845.646,197339141.529,14047.745,0.11,23.33,50.0,76.67,4.81,4.75,8.01,4.81,4.7,14.4
MLP_seq,7118.65,192506418.443,13874.668,0.11,16.67,46.67,73.33,3.88,4.24,7.06,3.88,4.6,12.66
MLP_seq,7017.463,190521375.238,13802.948,0.11,20.0,53.33,76.67,4.35,5.02,7.73,4.35,5.69,13.15
MLP_seq,6707.752,194309149.692,13939.482,0.11,26.67,50.0,76.67,4.06,4.36,8.49,4.06,4.67,16.37
MLP_seq,6389.072,169746047.808,13028.663,0.11,33.33,53.33,76.67,2.24,2.34,5.14,2.24,2.44,10.72
MLP_seq,6483.044,171465167.982,13094.471,0.11,23.33,50.0,76.67,2.65,2.45,5.3,2.65,2.25,10.98
MLP_seq,6925.954,185113884.155,13605.656,0.11,13.33,46.67,76.67,4.39,4.08,6.62,4.39,3.77,11.72
MLP_seq,7213.954,187754616.47,13702.358,0.12,13.33,46.67,73.33,5.25,4.99,7.25,5.25,4.73,11.82
MLP_seq,7104.302,187377676.929,13688.597,0.11,20.0,43.33,70.0,5.07,5.17,7.84,5.07,5.26,13.19
MLP_seq,7504.675,193951693.22,13926.654,0.12,10.0,43.33,73.33,5.41,5.06,7.67,5.41,4.71,12.88
MLP_seq,7084.86,196373570.383,14013.335,0.11,16.67,43.33,73.33,4.37,4.15,7.77,4.37,3.93,14.78
MLP_seq,7350.065,207260417.895,14396.542,0.11,30.0,50.0,70.0,7.26,7.54,10.74,7.26,7.82,17.02
MLP_seq,7398.626,204389526.149,14296.486,0.12,16.67,40.0,76.67,7.24,7.42,10.19,7.24,7.61,15.68
MLP_seq,7092.438,196137993.156,14004.927,0.11,20.0,53.33,76.67,5.81,5.85,8.71,5.81,5.88,14.38
MLP_seq,6705.436,189607905.703,13769.819,0.11,13.33,56.67,80.0,2.24,3.53,7.02,2.24,4.8,13.83
MLP_seq,7165.052,216857513.036,14726.083,0.11,23.33,53.33,76.67,5.93,6.15,9.45,5.93,6.37,15.89
MLP_seq,6915.89,185660815.641,13625.741,0.11,20.0,46.67,73.33,4.27,4.4,7.05,4.27,4.53,12.35
MLP_seq,7184.656,196038493.068,14001.375,0.11,16.67,53.33,76.67,5.48,6.1,8.89,5.48,6.73,14.42
MLP_seq,7085.23,189020627.088,13748.477,0.12,16.67,46.67,73.33,0.4,1.76,5.54,0.4,3.1,12.85
MLP_seq,6576.749,175612004.099,13251.868,0.11,26.67,50.0,80.0,3.51,3.33,6.01,3.51,3.14,11.39
MLP_seq,6636.645,182309920.534,13502.219,0.11,16.67,53.33,80.0,3.89,3.81,6.55,3.89,3.72,12.04
MLP_seq,6886.915,183070038.185,13530.338,0.11,16.67,50.0,80.0,4.39,4.03,6.65,4.39,3.66,11.9
MLP_seq,6651.808,171117134.428,13081.175,0.11,6.67,53.33,70.0,1.08,2.31,5.04,1.08,3.52,10.51
MLP_seq,7277.344,200825766.957,14171.301,0.12,23.33,36.67,73.33,5.5,5.86,8.34,5.5,6.23,13.31
MLP_seq,7241.964,194095430.226,13931.814,0.12,13.33,43.33,76.67,5.01,5.29,8.14,5.01,5.57,13.81
MLP_seq,6943.384,197095341.185,14039.065,0.11,13.33,53.33,76.67,3.72,4.37,7.71,3.72,5.0,14.26
MLP_seq,7610.5,231945048.886,15229.742,0.12,16.67,46.67,76.67,5.54,5.25,9.27,5.54,4.96,16.96
MLP_seq,6620.293,192976322.787,13891.592,0.11,20.0,56.67,76.67,4.59,5.67,8.1,4.59,6.74,12.99
MLP_seq,6582.945,178579819.171,13363.376,0.11,23.33,56.67,76.67,3.79,3.54,6.74,3.79,3.3,13.03
MLP_seq,6486.17,184289283.998,13575.319,0.1,16.67,56.67,83.33,2.1,3.18,6.39,2.1,4.23,12.71
MLP_seq,6951.497,204450344.384,14298.613,0.11,23.33,60.0,76.67,4.96,5.33,8.21,4.96,5.69,13.93
MLP_seq,6945.44,192070785.73,13858.96,0.11,20.0,43.33,76.67,4.68,5.09,7.83,4.68,5.51,13.28
MLP_seq,6931.731,191613081.807,13842.438,0.11,20.0,56.67,76.67,4.46,5.33,8.16,4.46,6.2,13.77
MLP_seq,6457.446,172177689.225,13121.65,0.11,20.0,50.0,80.0,0.22,0.23,4.15,0.22,0.68,11.73
MLP_seq,6636.869,187077419.265,13677.625,0.11,23.33,53.33,80.0,5.29,5.04,7.69,5.29,4.78,12.98
MLP_seq,6297.759,182664700.643,13515.351,0.1,20.0,53.33,83.33,1.69,3.17,5.83,1.69,4.62,11.16
MLP_seq,7125.703,192009431.886,13856.747,0.11,13.33,40.0,80.0,4.94,4.53,6.99,4.94,4.11,11.94
MLP_seq,7172.063,189967700.228,13782.877,0.12,13.33,46.67,73.33,4.51,4.37,6.93,4.51,4.23,12.06
MLP_seq,7234.379,192397459.092,13870.741,0.12,16.67,43.33,73.33,4.56,4.66,7.04,4.56,4.77,11.85
MLP_seq,6919.581,191792500.537,13848.917,0.11,20.0,60.0,70.0,3.11,5.06,7.16,3.11,6.95,11.45
MLP_seq,6914.054,184866054.067,13596.546,0.11,13.33,43.33,76.67,2.4,2.89,5.74,2.4,3.37,11.42
MLP_seq,6596.463,170402579.248,13053.834,0.11,23.33,53.33,73.33,3.89,3.92,7.8,3.89,3.95,15.26
MLP_seq,6945.996,189271921.67,13757.613,0.11,16.67,53.33,73.33,6.09,6.16,9.27,6.09,6.24,15.38
MLP_seq,7504.755,200410764.255,14156.651,0.12,13.33,43.33,66.67,4.1,2.57,6.46,4.1,0.97,13.96
MLP_seq,6751.757,192528652.16,13875.469,0.11,36.67,53.33,76.67,5.57,5.64,9.18,5.57,5.71,16.05
MLP_seq,6998.074,196991415.083,14035.363,0.11,13.33,46.67,73.33,3.03,2.83,6.03,3.03,2.62,12.34
MLP_seq,6660.245,185218582.863,13609.503,0.11,26.67,46.67,76.67,3.62,4.32,7.02,3.62,5.03,12.42
MLP_seq,6828.576,189612370.209,13769.981,0.11,20.0,60.0,76.67,4.25,5.0,7.73,4.25,5.73,13.18
MLP_seq,7147.623,182631707.397,13514.13,0.12,16.67,50.0,73.33,3.03,4.48,8.08,3.03,5.9,15.08
MLP_seq,6769.216,185218090.665,13609.485,0.11,16.67,43.33,76.67,3.56,4.24,6.77,3.56,4.92,11.84
MLP_seq,6554.518,181343400.586,13466.38,0.11,26.67,50.0,76.67,3.45,3.67,6.14,3.45,3.89,11.11
MLP_seq,6927.299,185433603.89,13617.401,0.11,16.67,46.67,73.33,3.9,3.56,6.08,3.9,3.21,11.13
MLP_seq,7174.246,197372805.865,14048.943,0.11,20.0,50.0,73.33,5.4,5.57,8.13,5.4,5.73,13.26
MLP_seq,7146.081,191974335.224,13855.48,0.11,20.0,50.0,73.33,5.02,5.5,7.85,5.02,5.99,12.6
MLP_seq,6959.59,192552175.569,13876.317,0.11,16.67,53.33,76.67,4.27,4.41,7.23,4.27,4.56,12.83
MLP_seq,7539.045,219555763.628,14817.414,0.12,16.67,53.33,73.33,5.66,5.65,8.87,5.66,5.65,15.17
MLP_seq,6815.964,190527044.664,13803.153,0.11,16.67,46.67,80.0,3.63,3.88,7.46,3.63,4.13,14.41
MLP_seq,6828.657,194592371.992,13949.637,0.11,16.67,56.67,73.33,3.95,4.69,7.14,3.95,5.43,12.07
MLP_seq,7465.681,206625329.351,14374.468,0.12,16.67,43.33,76.67,6.19,6.45,9.48,6.19,6.72,15.46
MLP_seq,6735.277,209694416.867,14480.829,0.11,33.33,56.67,80.0,2.78,3.77,7.01,2.78,4.76,13.36
MLP_seq,6848.134,199279339.75,14116.633,0.11,30.0,53.33,76.67,5.47,5.28,8.25,5.47,5.08,14.13
MLP_seq,6701.795,183655810.515,13551.967,0.11,26.67,50.0,73.33,3.63,3.99,6.7,3.63,4.34,12.11
MLP_seq,7037.525,189184603.483,13754.439,0.11,20.0,53.33,73.33,4.36,4.72,7.44,4.36,5.09,12.85
MLP_seq,7552.929,212002445.63,14560.304,0.12,16.67,36.67,76.67,1.39,2.3,5.91,1.39,3.2,12.92
MLP_seq,6641.233,183218908.399,13535.838,0.11,30.0,46.67,76.67,3.82,4.25,6.93,3.82,4.69,12.28
MLP_seq,7045.794,178874374.973,13374.393,0.12,13.33,40.0,73.33,3.36,3.39,5.92,3.36,3.42,11.0
MLP_seq,6939.243,182756499.237,13518.746,0.11,20.0,33.33,76.67,3.65,3.49,5.82,3.65,3.33,10.54
MLP_seq,7098.877,189729629.059,13774.238,0.11,13.33,43.33,73.33,4.02,4.25,6.88,4.02,4.47,12.15
MLP_seq,7103.92,189155804.659,13753.392,0.11,13.33,53.33,76.67,3.79,4.48,6.98,3.79,5.16,12.0
MLP_seq,7136.662,194373980.303,13941.807,0.12,20.0,50.0,73.33,3.77,3.98,6.93,3.77,4.19,12.78
MLP_seq,6659.893,183647472.971,13551.659,0.11,16.67,53.33,80.0,3.03,3.51,6.37,3.03,3.98,12.05
MLP_seq,6652.601,185024732.25,13602.38,0.11,26.67,56.67,76.67,1.68,2.64,5.69,1.68,3.59,11.73
MLP_seq,6876.551,196699213.847,14024.95,0.11,16.67,53.33,73.33,2.96,3.44,6.45,2.96,3.91,12.42
MLP_seq,7167.135,185430089.268,13617.272,0.12,13.33,46.67,70.0,3.93,3.51,6.58,3.93,3.09,12.63
MLP_seq,7213.207,205304417.754,14328.448,0.11,13.33,50.0,70.0,1.33,2.2,5.93,1.33,3.08,13.16
MLP_seq,6947.841,187663414.236,13699.03,0.11,16.67,46.67,73.33,3.77,3.6,6.71,3.77,3.42,12.85
MLP_seq,6693.252,179080293.016,13382.089,0.11,23.33,46.67,73.33,3.0,3.25,5.98,3.0,3.49,11.45
MLP_seq,7019.799,189256345.244,13757.047,0.11,16.67,50.0,73.33,4.98,5.11,7.7,4.98,5.23,12.89
MLP_seq,7221.934,189480331.813,13765.185,0.12,20.0,43.33,66.67,1.35,1.9,5.45,1.35,2.45,12.36
MLP_seq,6820.708,182879417.309,13523.292,0.11,16.67,40.0,76.67,3.68,3.79,6.49,3.68,3.9,11.89
MLP_seq,6805.549,177020696.182,13304.912,0.11,20.0,50.0,80.0,3.32,3.1,5.81,3.32,2.87,11.22
MLP_seq,6944.526,186652175.272,13662.071,0.11,20.0,43.33,80.0,3.86,4.02,6.51,3.86,4.17,11.51
MLP_seq,7223.518,185837227.642,13632.213,0.12,10.0,33.33,73.33,3.91,4.13,6.68,3.91,4.36,11.8
MLP_seq,6966.318,184719464.249,13591.154,0.11,10.0,50.0,76.67,3.74,4.31,6.99,3.74,4.88,12.33
MLP_seq,7055.484,192576594.38,13877.197,0.11,10.0,56.67,70.0,4.14,4.3,6.91,4.14,4.45,12.15
MLP_seq,6812.419,190815292.011,13813.591,0.11,13.33,53.33,76.67,3.89,3.99,6.9,3.89,4.09,12.69
MLP_seq,6600.062,181949590.799,13488.869,0.11,23.33,43.33,76.67,2.01,3.39,5.99,2.01,4.75,11.2
MLP_seq,6557.654,185350937.427,13614.365,0.11,26.67,46.67,76.67,2.55,2.85,5.66,2.55,3.16,11.26
MLP_seq,6905.742,183061364.828,13530.017,0.11,6.67,60.0,70.0,3.97,4.26,7.3,3.97,4.55,13.3
MLP_seq,6734.41,194303579.473,13939.282,0.11,20.0,53.33,76.67,3.92,4.73,7.66,3.92,5.53,13.47
MLP_seq,6769.251,193275900.362,13902.37,0.11,16.67,60.0,76.67,5.03,4.64,7.35,5.03,4.26,12.76
MLP_seq,6499.271,178348988.884,13354.737,0.11,23.33,53.33,73.33,3.33,3.68,6.37,3.33,4.04,11.75
MLP_seq,7152.192,187513226.155,13693.547,0.12,10.0,43.33,76.67,4.53,4.43,6.94,4.53,4.33,11.97
MLP_seq,7094.185,199497339.493,14124.353,0.11,13.33,50.0,76.67,3.08,3.31,7.18,3.08,3.54,14.64
MLP_seq,6847.908,180239154.739,13425.318,0.11,16.67,43.33,76.67,3.52,3.57,6.28,3.52,3.62,11.7
MLP_seq,6825.842,177155928.488,13309.994,0.11,13.33,40.0,73.33,3.73,3.38,5.94,3.73,3.03,11.07
MLP_seq,6930.037,184280981.045,13575.013,0.11,16.67,36.67,73.33,3.24,3.75,6.16,3.24,4.26,11.0
MLP_seq,7177.937,186681257.33,13663.135,0.12,6.67,43.33,73.33,4.33,4.19,6.87,4.33,4.04,12.24
MLP_seq,7050.443,187017251.001,13675.425,0.11,16.67,50.0,76.67,3.94,4.59,7.01,3.94,5.23,11.9
MLP_seq,7471.629,191555113.054,13840.344,0.12,16.67,43.33,73.33,4.34,4.44,6.95,4.34,4.54,12.0
MLP_seq,6609.707,181108695.38,13457.663,0.11,20.0,50.0,80.0,3.49,3.79,6.55,3.49,4.09,12.06
MLP_seq,6845.948,191509242.918,13838.686,0.11,20.0,50.0,76.67,3.65,4.77,8.06,3.65,5.87,14.51
MLP_seq,6903.843,170941347.023,13074.454,0.12,10.0,43.33,63.33,0.18,1.19,4.25,0.18,2.19,10.3
MLP_seq,7037.872,189827925.686,13777.806,0.11,20.0,50.0,73.33,4.33,4.78,7.61,4.33,5.23,13.23
MLP_seq,7037.678,192787716.304,13884.802,0.11,6.67,50.0,73.33,1.28,2.74,6.19,1.28,4.18,12.91
MLP_seq,6819.269,191799696.916,13849.177,0.11,26.67,50.0,76.67,4.24,3.78,6.45,4.24,3.31,11.79
MLP_seq,6867.16,186583626.226,13659.562,0.11,23.33,46.67,76.67,4.35,4.39,7.1,4.35,4.43,12.51
MLP_seq,7303.596,188041953.563,13712.839,0.12,16.67,46.67,70.0,4.59,4.11,6.82,4.59,3.61,12.23
MLP_seq,7966.889,224775636.695,14992.519,0.13,13.33,36.67,66.67,2.21,3.25,6.66,2.21,4.27,13.34
MLP_seq,6650.744,178503820.509,13360.532,0.11,20.0,53.33,76.67,3.82,3.73,6.35,3.82,3.63,11.61
MLP_seq,6902.879,175483750.901,13247.028,0.11,16.67,33.33,80.0,4.56,4.28,6.28,4.56,3.99,10.36
MLP_seq,7029.052,187961372.035,13709.901,0.11,23.33,46.67,73.33,3.99,3.79,6.32,3.99,3.59,11.39
MLP_seq,7414.533,186370552.597,13651.76,0.12,10.0,30.0,73.33,3.87,3.94,6.52,3.87,4.02,11.68
MLP_seq,7159.44,184683435.122,13589.828,0.12,10.0,40.0,70.0,3.54,4.29,6.75,3.54,5.04,11.68
MLP_seq,6810.498,182432022.604,13506.74,0.11,13.33,50.0,73.33,3.44,4.52,6.7,3.44,5.59,11.14
MLP_seq,7137.608,189732415.011,13774.339,0.11,6.67,30.0,76.67,4.41,4.45,7.15,4.41,4.49,12.53
MLP_seq,7692.925,195647962.639,13987.422,0.12,6.67,33.33,66.67,5.31,4.33,7.79,5.31,3.33,14.52
MLP_seq,6973.822,188253324.318,13720.544,0.11,20.0,43.33,73.33,2.17,3.71,6.19,2.17,5.21,11.19
MLP_seq,7574.002,206931762.691,14385.123,0.12,16.67,36.67,66.67,3.17,3.8,6.99,3.17,4.43,13.26
MLP_seq,7704.904,210661544.514,14514.184,0.12,10.0,40.0,70.0,1.64,1.99,6.03,1.64,2.35,13.77
MLP_seq,7077.581,191947804.843,13854.523,0.11,16.67,53.33,73.33,2.03,2.52,5.74,2.03,3.0,12.08
MLP_seq,7283.381,190010503.228,13784.43,0.12,10.0,33.33,73.33,4.05,3.48,6.1,4.05,2.9,11.36
MLP_seq,8173.605,218431957.87,14779.444,0.13,16.67,36.67,63.33,3.97,4.23,7.28,3.97,4.49,13.31
MLP_seq,8343.387,225676886.756,15022.546,0.14,16.67,33.33,60.0,0.53,1.05,5.49,0.53,2.59,13.93
MLP_seq,6861.874,173500312.052,13171.952,0.11,10.0,53.33,73.33,2.93,2.98,5.74,2.93,3.02,11.24
MLP_seq,7195.509,192797125.167,13885.14,0.12,13.33,33.33,76.67,4.8,4.43,6.66,4.8,4.05,11.19
MLP_seq,7197.309,181733989.321,13480.875,0.12,13.33,50.0,66.67,4.4,3.94,6.1,4.4,3.46,10.51
MLP_seq,7591.962,193706070.175,13917.833,0.12,10.0,33.33,66.67,4.67,4.16,6.75,4.67,3.64,11.95
MLP_seq,7313.704,187343633.971,13687.353,0.12,20.0,43.33,63.33,4.52,4.31,6.92,4.52,4.1,12.13
MLP_seq,7346.92,196545504.922,14019.469,0.12,23.33,50.0,70.0,4.13,4.71,7.42,4.13,5.29,12.83
MLP_seq,7283.793,198605993.145,14092.764,0.12,20.0,43.33,73.33,3.04,3.63,6.17,3.04,4.21,11.29
MLP_seq,8531.819,217986653.132,14764.371,0.15,20.0,33.33,60.0,2.82,1.76,4.52,2.82,0.66,10.04
MLP_seq,6884.497,191901534.282,13852.853,0.11,20.0,43.33,73.33,6.44,6.19,8.81,6.44,5.94,14.04
MLP_seq,6890.231,179559618.763,13399.986,0.11,16.67,53.33,66.67,3.37,3.24,5.76,3.37,3.1,10.83
MLP_seq,6904.918,183647954.107,13551.677,0.11,26.67,50.0,70.0,1.98,2.11,4.71,1.98,2.25,9.92
MLP_seq,6808.118,190074480.188,13786.75,0.11,23.33,53.33,76.67,4.94,4.7,7.68,4.94,4.45,13.59
MLP_seq,7150.874,194313024.992,13939.621,0.11,30.0,46.67,76.67,5.81,5.74,8.84,5.81,5.67,14.93
MLP_seq,6949.681,197710645.285,14060.962,0.11,26.67,43.33,76.67,4.79,4.29,7.71,4.79,3.77,14.39
MLP_seq,6788.329,180695032.303,13442.285,0.11,13.33,50.0,70.0,1.9,2.26,5.5,1.9,2.63,11.85
MLP_seq,6670.273,180734106.872,13443.739,0.11,23.33,50.0,73.33,3.57,3.55,6.36,3.57,3.53,11.94
MLP_seq,6718.552,174520114.646,13210.606,0.11,16.67,40.0,73.33,3.12,3.35,5.95,3.12,3.58,11.15
MLP_seq,7068.228,189996249.419,13783.913,0.11,23.33,46.67,70.0,5.36,4.54,6.98,5.36,3.7,11.89
MLP_seq,7161.292,199327712.535,14118.347,0.11,20.0,43.33,73.33,4.85,4.11,7.23,4.85,3.35,13.39
MLP_seq,6945.643,174881732.086,13224.286,0.12,16.67,53.33,66.67,1.71,2.01,5.0,1.71,2.32,10.93
MLP_seq,6899.366,181459148.16,13470.677,0.11,20.0,50.0,70.0,3.64,3.74,6.62,3.64,3.85,12.32
MLP_seq,6621.801,180434211.661,13432.58,0.11,30.0,46.67,73.33,2.9,2.42,6.02,2.9,1.94,13.0
MLP_seq,6857.831,186696427.681,13663.69,0.11,20.0,43.33,73.33,3.89,3.52,7.02,3.89,3.15,13.82
MLP_seq,6588.762,167643826.906,12947.734,0.11,16.67,53.33,73.33,2.79,2.89,5.79,2.79,3.0,11.55
MLP_seq,6606.542,180504116.127,13435.182,0.11,20.0,56.67,70.0,3.58,2.98,6.36,3.58,2.37,12.98
MLP_seq,6355.935,185784664.053,13630.285,0.1,30.0,60.0,70.0,3.57,3.47,6.48,3.57,3.37,12.43
MLP_seq,6381.982,184866025.549,13596.545,0.1,26.67,60.0,76.67,2.66,3.42,6.63,2.66,4.18,12.95
MLP_seq,6294.161,177473362.855,13321.913,0.1,26.67,56.67,76.67,2.85,3.15,6.05,2.85,3.46,11.82
MLP_seq,6656.12,183553203.014,13548.181,0.11,26.67,53.33,73.33,2.79,2.91,6.08,2.79,3.04,12.34
MLP_seq,6345.653,181220967.848,13461.834,0.1,36.67,50.0,76.67,2.66,3.06,6.39,2.66,3.47,12.91
MLP_seq,6494.464,176982665.958,13303.483,0.11,30.0,53.33,76.67,3.08,3.09,6.18,3.08,3.11,12.27
MLP_seq,6885.653,188543464.3,13731.113,0.11,20.0,53.33,73.33,4.61,4.51,7.56,4.61,4.41,13.58
MLP_seq,6924.537,185243628.51,13610.424,0.11,23.33,50.0,70.0,3.43,3.3,6.45,3.43,3.17,12.65
MLP_seq,7111.034,191408806.187,13835.057,0.11,13.33,56.67,70.0,4.81,4.61,7.54,4.81,4.41,13.36
MLP_seq,7234.787,191617905.752,13842.612,0.12,13.33,40.0,73.33,4.74,4.32,7.05,4.74,3.88,12.51
MLP_seq,7008.109,187031272.448,13675.938,0.11,23.33,50.0,76.67,4.55,4.06,7.17,4.55,3.57,13.3
